"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","8313","0.0-0.0","1528579768952","46-9","","","","","","","","","","","","",""
"","survey-text","1","13914","0.0-1.0","1528579768952","46-9","5597","{""Q0"":""46-9""}","","","","","","","","","","",""
"","my_image_button","2","21265","0.0-2.0-0.0","1528579768952","46-9","7349","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","29081","0.0-2.0-1.0","1528579768952","46-9","7814","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","32977","0.0-2.0-2.0","1528579768952","46-9","3895","","","0","","","","","","","","",""
"","learner","5","60731","0.0-3.0-0.0","1528579768952","46-9","27749","","","","true","592","633","401","517","[629.92,523.86],[591.89,403.72]","","false","null"
"","learner","6","77914","0.0-3.0-1.0","1528579768952","46-9","17182","","","","true","314","504","648","760","","[509.57,649.06],[306.79,764.93]","true","null"
"","learner","7","85403","0.0-3.0-2.0","1528579768952","46-9","7487","","","","true","405","497","484","545","","[400.53,481.44],[495.79,543.83]","false","null"
"","learner","8","94707","0.0-3.0-3.0","1528579768952","46-9","9303","","","","true","446","536","576","685","[526.88,678.2],[451.39,583.43]","","true","null"
"","check_point_button","9","100996","0.0-4.0","1528579768952","46-9","6286","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","109764","0.0-5.0","1528579768952","46-9","8768","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","124950","0.0-6.0-0.0","1528579768952","46-9","15184","","","","false","287","455","524","629","[294.61,532.72],[446.75,619.85]","","true","null"
"","learner","12","133198","0.0-6.0-1.0","1528579768952","46-9","8246","","","","false","466","700","461","619","[691.24,467.69]","[457.74,618.02]","true","null"
"","learner","13","151310","0.0-6.0-2.0","1528579768952","46-9","18111","","","","false","380","415","383","520","[382.59,511.97]","[411.46,379.91]","true","null"
"","learner","14","160622","0.0-6.0-3.0","1528579768952","46-9","9311","","","","false","472","631","353","429","[477.1,427.35]","[638.13,367.03]","true","null"
"","learner","15","167599","0.0-6.0-4.0","1528579768952","46-9","6974","","","","false","288","471","614","719","[463.85,712.3]","[276.4,617.2]","true","null"
"","check_point_button","16","169144","0.0-7.0","1528579768952","46-9","1544","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","175878","0.0-8.0-0.0","1528579768952","46-9","6733","","","","false","464","694","221","655","[687.13,645.89]","[459.8,212.59]","true","null"
"","learner","18","183593","0.0-8.0-1.0","1528579768952","46-9","7714","","","","false","425","469","584","705","[427.75,587.03],[430.62,699.81]","","true","null"
"","learner","19","192257","0.0-8.0-2.0","1528579768952","46-9","8662","","","","false","585","620","549","688","","[624.82,686.89],[588.25,544.96]","true","null"
"","learner","20","200553","0.0-8.0-3.0","1528579768952","46-9","8294","","","","false","373","430","519","724","","[368.92,727.16],[403.74,511.88]","true","null"
"","learner","21","205410","0.0-8.0-4.0","1528579768952","46-9","4856","","","","false","487","672","608","669","[492.4,664.06]","[658.92,596.65]","true","null"
"","check_point_button","22","206370","0.0-9.0","1528579768952","46-9","959","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","226290","0.0-10.0-0.0","1528579768952","46-9","19918","","","","false","354","493","485","642","[359.75,635.79],[355.32,488.75]","","true","null"
"","learner","24","232114","0.0-10.0-1.0","1528579768952","46-9","5823","","","","false","304","418","361","500","[328.95,367.88]","[296.81,493.45]","true","null"
"","learner","25","236866","0.0-10.0-2.0","1528579768952","46-9","4750","","","","false","523","691","569","711","[682.55,694.43]","[524.46,559.83]","true","null"
"","learner","26","242837","0.0-10.0-3.0","1528579768952","46-9","5970","","","","false","430","594","446","548","[576.52,528.96],[433.6,456.44]","","true","null"
"","learner","27","251212","0.0-10.0-4.0","1528579768952","46-9","8373","","","","false","379","738","313","642","","[741.78,640.07],[372.92,303.65]","true","null"
"","check_point_button","28","252388","0.0-11.0","1528579768952","46-9","1174","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","259260","0.0-12.0-0.0","1528579768952","46-9","6871","","","","false","618","691","524","717","[684.94,532.2]","[607.77,713.89]","true","null"
"","learner","30","264060","0.0-12.0-1.0","1528579768952","46-9","4798","","","","false","382","488","472","590","","[376.34,476.94],[377.08,587.72]","true","null"
"","learner","31","269844","0.0-12.0-2.0","1528579768952","46-9","5783","","","","false","295","432","252","305","[424.46,297.47]","[292.4,242.16]","true","null"
"","learner","32","283836","0.0-12.0-3.0","1528579768952","46-9","13991","","","","false","365","589","318","661","","[375.58,309.32],[356.31,660.05]","true","null"
"","learner","33","294933","0.0-12.0-4.0","1528579768952","46-9","11095","","","","false","523","751","401","465","","[515.44,461.92],[717.41,389.12]","true","null"
"","check_point_button","34","296085","0.0-13.0","1528579768952","46-9","1152","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","302204","0.0-14.0-0.0","1528579768952","46-9","6118","","","","false","530","602","419","583","[564.33,425.55]","[607.09,583.54]","true","null"
"","learner","36","307750","0.0-14.0-1.0","1528579768952","46-9","5545","","","","false","547","646","436","643","[641.53,637.25],[549.86,438.48]","","true","null"
"","learner","37","327502","0.0-14.0-2.0","1528579768952","46-9","19751","","","","false","572","687","503","697","[589.39,510.23]","[561.54,703.63]","true","null"
"","learner","38","334415","0.0-14.0-3.0","1528579768952","46-9","6911","","","","false","462","614","543","649","[602.72,641.24],[464.33,549.23]","","true","null"
"","learner","39","339446","0.0-14.0-4.0","1528579768952","46-9","5030","","","","false","615","717","334","596","","[607.24,594.72],[706.73,325.34]","true","null"
"","check_point_button","40","340710","0.0-15.0","1528579768952","46-9","1262","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","","",""
"","html-button-response","41","344431","0.0-16.0","1528579768952","46-9","3720","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE ALGUIEN TE DEJÓ ESTAS PISTAS PARA QUE ENCUENTRES LA CAJA! </p>","0","","","","","","","","",""
"","learner","42","369106","0.0-17.0-0.0","1528579768952","46-9","24673","","","","false","631","739","224","756","","[730.61,764.72],[712.28,214.21]","true","null"
"","learner","43","376873","0.0-17.0-1.0","1528579768952","46-9","7767","","","","false","463","607","340","495","[601.15,347.65]","[455.57,494.84]","true","null"
"","learner","44","387730","0.0-17.0-2.0","1528579768952","46-9","10854","","","","false","501","627","333","405","[620.36,338.08],[510.61,395.52]","","true","null"
"","learner","45","391602","0.0-17.0-3.0","1528579768952","46-9","3871","","","","false","266","601","440","541","[592.5,532.32],[274.94,445.37]","","true","null"
"","learner","46","397314","0.0-17.0-4.0","1528579768952","46-9","5712","","","","false","440","670","531","652","[666.02,643.63],[441.66,537.33]","","true","null"
"","check_point_button","47","398810","0.0-18.0","1528579768952","46-9","1495","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","","",""
"","learner","48","405450","0.0-19.0-0.0","1528579768952","46-9","6639","","","","false","312","484","267","336","[321.89,324.4]","[474.29,259.33]","true","null"
"","learner","49","411098","0.0-19.0-1.0","1528579768952","46-9","5646","","","","false","347","566","355","571","","[337.47,563.83],[535.05,348.42]","true","null"
"","learner","50","420138","0.0-19.0-2.0","1528579768952","46-9","9039","","","","false","425","558","625","772","[524.95,631.12]","[423.58,767.21]","true","null"
"","learner","51","425938","0.0-19.0-3.0","1528579768952","46-9","5799","","","","false","392","766","349","556","","[386.98,555.57],[742.65,340.46]","true","null"
"","learner","52","430902","0.0-19.0-4.0","1528579768952","46-9","4961","","","","false","664","734","546","672","","[676.22,538.48],[738.97,672.2]","true","null"
"","check_point_button","53","431709","0.0-20.0","1528579768952","46-9","806","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","","",""
"","learner","54","438053","0.0-21.0-0.0","1528579768952","46-9","6342","","","","false","449","669","457","554","[657.2,456.23]","[434.6,553.04]","false","null"
"","learner","55","444133","0.0-21.0-1.0","1528579768952","46-9","6079","","","","false","334","562","352","483","[340.18,354.15]","[547.95,481.22]","false","null"
"","learner","56","456806","0.0-21.0-2.0","1528579768952","46-9","12672","","","","false","225","449","521","595","","[224.1,517.7],[457.81,585.11]","true","null"
"","learner","57","471070","0.0-21.0-3.0","1528579768952","46-9","14262","","","","false","640","702","431","603","","[707.28,602.54],[673.56,424]","true","null"
"","learner","58","478550","0.0-21.0-4.0","1528579768952","46-9","7478","","","","false","506","703","470","622","[696.89,474]","[493.39,611.16]","true","null"
"","check_point_button","59","479654","0.0-22.0","1528579768952","46-9","1104","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 8</font></p>","0","","","","","","","","",""
"","learner","60","485326","0.0-23.0-0.0","1528579768952","46-9","5669","","","","false","368","533","308","587","[379.66,314.31],[520.34,579.47]","","true","null"
"","learner","61","491655","0.0-23.0-1.0","1528579768952","46-9","6327","","","","false","347","770","305","610","","[773.8,608.49],[354.42,298.61]","true","null"
"","learner","62","497016","0.0-23.0-2.0","1528579768952","46-9","5360","","","","false","330","430","255","314","[420.44,305.5]","[324.01,248.9]","true","null"
"","learner","63","503296","0.0-23.0-3.0","1528579768952","46-9","6278","","","","false","488","682","280","379","[674.47,284.52],[491.49,373.33]","","true","null"
"","learner","64","516976","0.0-23.0-4.0","1528579768952","46-9","13679","","","","false","528","616","362","485","[537.96,483.34],[546.95,363.05]","","true","null"
"","check_point_button","65","518057","0.0-24.0","1528579768952","46-9","1079","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 9</font></p>","0","","","","","","","","",""
"","learner","66","524432","0.0-25.0-0.0","1528579768952","46-9","6373","","","","false","217","663","347","607","","[205.11,607.11],[668.95,348.66]","true","null"
"","learner","67","529800","0.0-25.0-1.0","1528579768952","46-9","5365","","","","false","476","556","361","453","[481.95,452.57]","[559.02,357.05]","true","null"
"","learner","68","533456","0.0-25.0-2.0","1528579768952","46-9","3654","","","","false","506","580","538","648","[569.99,643.82],[510.46,544.72]","","true","null"
"","learner","69","537488","0.0-25.0-3.0","1528579768952","46-9","4031","","","","false","306","514","468","579","[505.44,476.06]","[294.82,568.68]","true","null"
"","learner","70","542384","0.0-25.0-4.0","1528579768952","46-9","4894","","","","false","391","714","318","664","[704.12,655.78]","[412.18,310.96]","true","null"
"","check_point_button","71","544185","0.0-26.0","1528579768952","46-9","1799","","<p align='center' style='font-size:30px;' > COMPLETASTE TODOS LOS NIVELES  <br><br> ¡FELICITACIONES!<br><br> PRESIONA CUALQUIER TECLA PARA TERMINAR</p>","0","","","","","","","","",""
