"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","3482","0.0-0.0","1528661300250","83-10","","","","","","","","","","","",""
"","survey-text","1","11418","0.0-1.0","1528661300250","83-10","7932","{""Q0"":""83-10""}","","","","","","","","","",""
"","my_image_button","2","35123","0.0-2.0-0.0","1528661300250","83-10","23702","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","52138","0.0-2.0-1.0","1528661300250","83-10","17014","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","53313","0.0-2.0-2.0","1528661300250","83-10","1174","","","0","","","","","","","",""
"","teacher","5","78475","0.0-3.0-0.0","1528661300250","83-10","14143","","","","true","693.29","790.49","195.07","405.04","[733,243]","[789,425]","null"
"","teacher","6","89243","0.0-3.0-1.0","1528661300250","83-10","6254","","","","true","619.97","778.83","431.63","636.43","[695,541]","[618,424]","null"
"","teacher","7","95012","0.0-3.0-2.0","1528661300250","83-10","4518","","","","true","242.18","609.53","572","669.2","[454,636]","[379,558]","null"
"","teacher","8","100499","0.0-3.0-3.0","1528661300250","83-10","3663","","","","true","729.76","826.96","187.93","448.81","[764,218]","[822,472]","null"
"","check_point_button","9","103068","0.0-4.0","1528661300250","83-10","2567","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","104332","0.0-5.0","1528661300250","83-10","1263","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","108628","0.0-6.0-0.0","1528661300250","83-10","3230","","","","false","459.43","645.03","490.26","740.55","[546,627]","[554,764]","null"
"","teacher","12","114491","0.0-6.0-1.0","1528661300250","83-10","4070","","","","false","102.47","200.22","191.22","314.88","[181,200]","[94,312]","null"
"","teacher","13","118108","0.0-6.0-2.0","1528661300250","83-10","1943","","","","false","389.13","486.33","551.47","648.67","[452,570]","[452,536]","null"
"","teacher","14","124155","0.0-6.0-3.0","1528661300250","83-10","4838","","","","false","651.84","749.04","676.55","781.63","[689,728]","[643,685]","null"
"","teacher","15","128622","0.0-6.0-4.0","1528661300250","83-10","2881","","","","false","371.07","736.36","655.75","752.95","[504,731]","[743,645]","null"
"","check_point_button","16","130422","0.0-7.0","1528661300250","83-10","1799","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","133782","0.0-8.0-0.0","1528661300250","83-10","2373","","","","false","576.12","673.32","540.42","637.62","[602,604]","[671,534]","null"
"","teacher","18","136326","0.0-8.0-1.0","1528661300250","83-10","1646","","","","false","151.65","248.85","591.92","689.12","[217,637]","[267,625]","null"
"","teacher","19","138797","0.0-8.0-2.0","1528661300250","83-10","1439","","","","false","762.21","859.41","685.66","838.14","[802,788]","[778,680]","null"
"","teacher","20","140742","0.0-8.0-3.0","1528661300250","83-10","1088","","","","false","291.31","636.44","546.12","643.32","[489,565]","[530,495]","null"
"","teacher","21","143046","0.0-8.0-4.0","1528661300250","83-10","1383","","","","false","736.28","833.48","729.67","826.87","[773,795]","[899,734]","null"
"","check_point_button","22","144920","0.0-9.0","1528661300250","83-10","1872","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","147142","0.0-10.0-0.0","1528661300250","83-10","1165","","","","false","455.96","706.33","719.43","816.63","[512,767]","[513,662]","null"
"","teacher","24","151206","0.0-10.0-1.0","1528661300250","83-10","1312","","","","false","776.84","874.04","482.18","764.17","[786,754]","[774,779]","null"
"","teacher","25","156294","0.0-10.0-2.0","1528661300250","83-10","3727","","","","false","659.47","836.64","289.62","386.82","[724,346]","[826,288]","null"
"","teacher","26","159502","0.0-10.0-3.0","1528661300250","83-10","1935","","","","false","471.36","568.56","465.16","619.01","[500,561]","[581,485]","null"
"","teacher","27","163563","0.0-10.0-4.0","1528661300250","83-10","2847","","","","false","301.21","520.19","705.43","808.91","","[538,692],[542,807]","null"
