"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","3783","0.0-0.0","1528571555011","14-11","","","","","","","","","","","",""
"","survey-text","1","14262","0.0-1.0","1528571555011","14-11","10475","{""Q0"":""14-11""}","","","","","","","","","",""
"","my_image_button","2","24261","0.0-2.0-0.0","1528571555011","14-11","9998","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","25677","0.0-2.0-1.0","1528571555011","14-11","1414","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","32469","0.0-2.0-2.0","1528571555011","14-11","6790","","","0","","","","","","","",""
"","teacher","5","40982","0.0-3.0-0.0","1528571555011","14-11","3854","","","","true","321.78","455.13","672.74","769.94","[344,687],[436,753]","","null"
"","teacher","6","46013","0.0-3.0-1.0","1528571555011","14-11","2837","","","","true","535.24","735.95","632.82","731.99","[543,645],[709,714]","","null"
"","teacher","7","51189","0.0-3.0-2.0","1528571555011","14-11","2878","","","","true","267.77","782.47","189.96","765.08","[283,216],[719,737]","","null"
"","teacher","8","55126","0.0-3.0-3.0","1528571555011","14-11","1590","","","","true","160.82","492.12","687.82","785.02","[269,716],[279,759]","","null"
"","check_point_button","9","73785","0.0-4.0","1528571555011","14-11","18657","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","77520","0.0-5.0","1528571555011","14-11","3734","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","85929","0.0-6.0-0.0","1528571555011","14-11","3423","","","","false","560.77","657.97","517.02","863.94","","[476,508],[537,513]","null"
"","teacher","12","89753","0.0-6.0-1.0","1528571555011","14-11","2749","","","","false","527.91","764.55","692.82","790.02","[648,745]","[630,626]","null"
"","teacher","13","94137","0.0-6.0-2.0","1528571555011","14-11","3470","","","","false","135.72","232.92","653.5","860.65","[209,844]","[950,30]","null"
"","teacher","14","98305","0.0-6.0-3.0","1528571555011","14-11","3119","","","","false","103.58","560.79","421.2","799.15","[130,447]","[604,781]","null"
"","teacher","15","102481","0.0-6.0-4.0","1528571555011","14-11","2894","","","","false","328.59","825.6","562.36","789.21","[816,773]","[299,550]","null"
"","check_point_button","16","104818","0.0-7.0","1528571555011","14-11","2336","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","109986","0.0-8.0-0.0","1528571555011","14-11","3830","","","","false","704.64","801.84","160.02","257.22","[718,179],[787,244]","","null"
"","teacher","18","112361","0.0-8.0-1.0","1528571555011","14-11","1607","","","","false","223.33","361.65","701.41","823.24","[257,745],[326,808]","","null"
"","teacher","19","114361","0.0-8.0-2.0","1528571555011","14-11","1183","","","","false","441.23","547.64","101.01","198.21","[494,172]","[329,181]","null"
"","teacher","20","116377","0.0-8.0-3.0","1528571555011","14-11","1304","","","","false","174.69","811.66","422.09","638.11","[256,451]","[306,366]","null"
"","teacher","21","118873","0.0-8.0-4.0","1528571555011","14-11","1327","","","","false","426.1","647.54","254.78","434.93","[431,422]","[385,460]","null"
"","check_point_button","22","120009","0.0-9.0","1528571555011","14-11","1135","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","122178","0.0-10.0-0.0","1528571555011","14-11","1319","","","","false","639.55","840.3","509.08","826.03","[678,541]","[652,452]","null"
"","teacher","24","124538","0.0-10.0-1.0","1528571555011","14-11","1367","","","","false","347.83","603.99","727.32","824.52","[570,786]","[512,60]","null"
"","teacher","25","127057","0.0-10.0-2.0","1528571555011","14-11","1400","","","","false","556.69","732.41","332.96","430.16","[669,404],[612,379]","","null"
"","teacher","26","130930","0.0-10.0-3.0","1528571555011","14-11","3039","","","","false","209.08","862.6","380.18","804.78","[219,390],[854,796]","","null"
"","teacher","27","134928","0.0-10.0-4.0","1528571555011","14-11","2825","","","","false","616.33","713.53","449.59","546.79","[627,462],[699,538]","","null"
"","check_point_button","28","135948","0.0-11.0","1528571555011","14-11","1019","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","138004","0.0-12.0-0.0","1528571555011","14-11","1038","","","","false","772.94","870.14","346.61","497.87","","[506,375],[598,401]","null"
"","teacher","30","140732","0.0-12.0-1.0","1528571555011","14-11","2029","","","","false","727.92","825.12","572.76","798.22","","[319,135],[374,888]","null"
"","teacher","31","146540","0.0-12.0-2.0","1528571555011","14-11","3678","","","","false","524.36","648.6","641.11","798.49","[553,665]","[971,2]","null"
"","teacher","32","151868","0.0-12.0-3.0","1528571555011","14-11","4127","","","","false","707.64","804.84","581.68","678.88","[724,603]","[4,7]","null"
