"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","3055","0.0-0.0","1528655062613","56-10","","","","","","","","","","","",""
"","survey-text","1","8969","0.0-1.0","1528655062613","56-10","5912","{""Q0"":""56-10""}","","","","","","","","","",""
"","my_image_button","2","24288","0.0-2.0-0.0","1528655062613","56-10","15317","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","33624","0.0-2.0-1.0","1528655062613","56-10","9334","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","36232","0.0-2.0-2.0","1528655062613","56-10","2608","","","0","","","","","","","",""
"","teacher","5","67139","0.0-3.0-0.0","1528655062613","56-10","22125","","","","true","99.71","246.82","765.81","863.01","[133,789]","[238,734]","null"
"","teacher","6","81259","0.0-3.0-1.0","1528655062613","56-10","6975","","","","true","248.75","659.86","258.58","466.91","[254,464]","[666,250]","null"
"","teacher","7","89579","0.0-3.0-2.0","1528655062613","56-10","5663","","","","true","134.32","413.72","510.02","702.93","[266,610]","[273,450]","null"
"","teacher","8","100579","0.0-3.0-3.0","1528655062613","56-10","5110","","","","true","189.27","796.07","708.28","805.48","[209,759],[790,717]","","null"
"","check_point_button","9","131023","0.0-4.0","1528655062613","56-10","30441","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","134368","0.0-5.0","1528655062613","56-10","3343","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","139695","0.0-6.0-0.0","1528655062613","56-10","3837","","","","false","207.06","623.49","337.48","521.47","[227,417],[606,359]","","null"
"","teacher","12","151639","0.0-6.0-1.0","1528655062613","56-10","10302","","","","false","754.97","852.17","682.62","779.82","[767,701]","[855,785]","null"
"","teacher","13","156558","0.0-6.0-2.0","1528655062613","56-10","3406","","","","false","148.3","828.33","228.15","582.44","[156,240]","[865,326]","null"
"","teacher","14","162479","0.0-6.0-3.0","1528655062613","56-10","3999","","","","false","131.47","448.71","187.06","494.44","[141,199],[444,491]","","null"
