"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","23552","0.0-0.0","1528665988630","91-12","","","","","","","","","","","","",""
"","survey-text","1","28863","0.0-1.0","1528665988630","91-12","5309","{""Q0"":""91-12""}","","","","","","","","","","",""
"","my_image_button","2","38399","0.0-2.0-0.0","1528665988630","91-12","9534","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","48671","0.0-2.0-1.0","1528665988630","91-12","10272","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","56031","0.0-2.0-2.0","1528665988630","91-12","7359","","","0","","","","","","","","",""
"","learner","5","95586","0.0-3.0-0.0","1528665988630","91-12","39549","","","","true","394","741","316","613","[519.67,322.65],[553.21,604.4]","","true","null"
"","learner","6","113377","0.0-3.0-1.0","1528665988630","91-12","17790","","","","true","624","782","298","473","[703.04,306.62]","[632.85,482.54]","true","null"
"","learner","7","126420","0.0-3.0-2.0","1528665988630","91-12","13039","","","","true","395","682","538","693","","[683.87,696.99],[383.97,533.09]","true","null"
"","learner","8","138148","0.0-3.0-3.0","1528665988630","91-12","11727","","","","true","433","634","363","614","[582.22,605.79]","[599.68,354.81]","true","null"
"","check_point_button","9","164014","0.0-4.0","1528665988630","91-12","25863","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","172821","0.0-5.0","1528665988630","91-12","8807","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","184757","0.0-6.0-0.0","1528665988630","91-12","11934","","","","false","462","646","401","572","[557.22,562.97]","[530.13,380.12]","true","null"
"","learner","12","191717","0.0-6.0-1.0","1528665988630","91-12","6958","","","","false","517","723","429","558","[664.36,510.21]","[499.58,426.1]","true","null"
"","learner","13","198737","0.0-6.0-2.0","1528665988630","91-12","7018","","","","false","297","435","361","472","[362.79,396.96]","[299.06,483.18]","true","null"
"","learner","14","210481","0.0-6.0-3.0","1528665988630","91-12","11744","","","","false","157","598","409","641","[415.08,578.93],[542.44,542.11]","","true","null"
"","learner","15","219169","0.0-6.0-4.0","1528665988630","91-12","8686","","","","false","487","620","331","664","[594.76,520.75]","[551.1,678.92]","true","null"
"","check_point_button","16","220929","0.0-7.0","1528665988630","91-12","1759","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","231553","0.0-8.0-0.0","1528665988630","91-12","10622","","","","false","312","584","221","374","","[312.07,386.09],[577.56,213.84]","true","null"
"","learner","18","238769","0.0-8.0-1.0","1528665988630","91-12","7215","","","","false","548","727","225","311","","[532.65,223.26],[731.64,309.83]","true","null"
"","learner","19","246649","0.0-8.0-2.0","1528665988630","91-12","7879","","","","false","199","501","299","416","","[498.31,293.1],[198.2,421.54]","true","null"
"","learner","20","253641","0.0-8.0-3.0","1528665988630","91-12","6990","","","","false","429","579","401","582","","[426.16,585.51],[576.08,392.83]","true","null"
"","learner","21","272052","0.0-8.0-4.0","1528665988630","91-12","18410","","","","false","251","686","513","732","[410.98,661.54]","[248.17,497.29]","true","null"
"","check_point_button","22","274484","0.0-9.0","1528665988630","91-12","2432","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","280341","0.0-10.0-0.0","1528665988630","91-12","5855","","","","false","589","680","495","597","[641.75,580.52]","[678.28,483.82]","true","null"
"","learner","24","285244","0.0-10.0-1.0","1528665988630","91-12","4902","","","","false","290","406","520","638","[383.5,584.57]","[282.23,518.87]","true","null"
"","learner","25","294653","0.0-10.0-2.0","1528665988630","91-12","9406","","","","false","217","490","231","317","","[208.24,321.09],[492.96,225.2]","true","null"
"","learner","26","327488","0.0-10.0-3.0","1528665988630","91-12","32834","","","","false","573","660","269","605","","[566.18,448.83],[630.6,618.63]","true","null"
"","learner","27","332185","0.0-10.0-4.0","1528665988630","91-12","4695","","","","false","448","624","402","491","[574.03,469.88]","[444.32,510.38]","true","null"
"","check_point_button","28","333632","0.0-11.0","1528665988630","91-12","1447","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","339903","0.0-12.0-0.0","1528665988630","91-12","6269","","","","false","443","571","347","628","[540.4,576.28]","[431.24,347.98]","true","null"
"","learner","30","345736","0.0-12.0-1.0","1528665988630","91-12","5831","","","","false","502","617","221","406","[566.69,374.04]","[551.7,216.84]","true","null"
"","learner","31","354760","0.0-12.0-2.0","1528665988630","91-12","9023","","","","false","320","427","126","596","","[318.64,606.11],[434.55,353.7]","true","null"
"","learner","32","365360","0.0-12.0-3.0","1528665988630","91-12","10597","","","","false","492","715","273","433","[538.62,423.03],[681.97,284.84]","","true","null"
"","learner","33","378770","0.0-12.0-4.0","1528665988630","91-12","13409","","","","false","427","605","574","767","","[426.48,773.74],[605.79,568.25]","true","null"
"","check_point_button","34","381139","0.0-13.0","1528665988630","91-12","2369","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","399467","0.0-14.0-0.0","1528665988630","91-12","18326","","","","false","379","573","605","726","[561.72,611.21],[391.48,715.19]","","true","null"
"","learner","36","406356","0.0-14.0-1.0","1528665988630","91-12","6887","","","","false","437","630","269","362","[481.31,305.2]","[632.6,360.43]","true","null"
"","learner","37","414227","0.0-14.0-2.0","1528665988630","91-12","7870","","","","false","557","634","418","697","","[641.15,417.62],[556.72,698.53]","true","null"
