"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","5006","0.0-0.0","1532121056077","11-249","","","","","","","","","","","",""
"","survey-text","1","16108","0.0-1.0","1532121056077","11-249","11101","{""Q0"":""11-249""}","","","","","","","","","",""
"","my_image_button","2","27732","0.0-2.0-0.0","1532121056077","11-249","11622","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","75954","0.0-2.0-1.0","1532121056077","11-249","48220","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","80296","0.0-2.0-2.0","1532121056077","11-249","4341","","","0","","","","","","","",""
"","teacher","5","97023","0.0-3.0-0.0","1532121056077","11-249","7805","","","","true","750.68","847.88","554.35","782.96","[755,560]","[852,787]","null"
"","teacher","6","111310","0.0-3.0-1.0","1532121056077","11-249","7126","","","","true","342.59","741.04","326.42","650.57","[347,329]","[742,652]","null"
"","teacher","7","122039","0.0-3.0-2.0","1532121056077","11-249","6895","","","","true","674.03","771.23","174.99","658.62","[677,177]","[769,659]","null"
"","teacher","8","128623","0.0-3.0-3.0","1532121056077","11-249","4814","","","","true","279.58","665.74","426.61","833.74","[281,427]","[668,834]","null"
"","check_point_button","9","133687","0.0-4.0","1532121056077","11-249","5063","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","135529","0.0-5.0","1532121056077","11-249","1841","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","150096","0.0-6.0-0.0","1532121056077","11-249","12686","","","","false","667.41","860.62","327.34","424.54","[670,329],[859,424]","","null"
"","teacher","12","157009","0.0-6.0-1.0","1532121056077","11-249","5086","","","","false","117.22","569.76","342.53","593.37","","[118,342],[571,592]","null"
"","teacher","13","165985","0.0-6.0-2.0","1532121056077","11-249","7910","","","","false","127.71","751.35","581.46","689.06","[129,583],[750,689]","","null"
"","teacher","14","175729","0.0-6.0-3.0","1532121056077","11-249","8743","","","","false","242.97","565.58","619.77","716.97","[243,622]","[566,719]","null"
"","teacher","15","186264","0.0-6.0-4.0","1532121056077","11-249","9286","","","","false","750.02","847.22","408.16","505.36","[751,410]","[847,506]","null"
"","check_point_button","16","196124","0.0-7.0","1532121056077","11-249","9858","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","204956","0.0-8.0-0.0","1532121056077","11-249","7046","","","","false","677.3","867.74","635.87","848.28","[679,638],[867,847]","","null"
"","teacher","18","216435","0.0-8.0-1.0","1532121056077","11-249","10526","","","","false","305.16","402.36","412.54","716.87","[306,415]","[404,717]","null"
"","teacher","19","223580","0.0-8.0-2.0","1532121056077","11-249","5391","","","","false","566.35","663.55","177.48","583.44","[567,179]","[665,585]","null"
"","teacher","20","235108","0.0-8.0-3.0","1532121056077","11-249","10894","","","","false","400.34","497.54","649.31","871.72","","[402,648],[498,874]","null"
"","teacher","21","242276","0.0-8.0-4.0","1532121056077","11-249","5527","","","","false","122.82","722.73","196.44","727.33","[124,197]","[726,728]","null"
"","check_point_button","22","243932","0.0-9.0","1532121056077","11-249","1655","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","254892","0.0-10.0-0.0","1532121056077","11-249","10039","","","","false","294.38","481.85","324.63","520.13","[298,326]","[481,521]","null"
"","teacher","24","260430","0.0-10.0-1.0","1532121056077","11-249","4202","","","","false","477.22","762.27","715.75","841.09","[479,716]","[762,843]","null"
"","teacher","25","271990","0.0-10.0-2.0","1532121056077","11-249","10662","","","","false","692.83","844.81","513.84","730.99","[694,515]","[844,731]","null"
"","teacher","26","279823","0.0-10.0-3.0","1532121056077","11-249","6664","","","","false","499.87","679.51","345.98","730.03","[502,346]","[680,730]","null"
"","teacher","27","287200","0.0-10.0-4.0","1532121056077","11-249","6519","","","","false","446.34","871","446.48","764.43","[448,448]","[870,766]","null"
"","check_point_button","28","288535","0.0-11.0","1532121056077","11-249","1335","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","294839","0.0-12.0-0.0","1532121056077","11-249","5198","","","","false","117.81","279.79","437.62","534.82","","[118,437],[282,534]","null"
"","teacher","30","300791","0.0-12.0-1.0","1532121056077","11-249","4567","","","","false","477.4","574.6","428.94","530.91","[479,431]","[576,532]","null"
"","teacher","31","306494","0.0-12.0-2.0","1532121056077","11-249","4774","","","","false","744.28","860.16","770.25","867.45","","[745,770],[862,867]","null"
"","teacher","32","313023","0.0-12.0-3.0","1532121056077","11-249","5639","","","","false","196.18","653.12","731.83","829.03","[199,734]","[654,831]","null"
"","teacher","33","320241","0.0-12.0-4.0","1532121056077","11-249","5241","","","","false","145.8","332.48","167.86","605.79","[147,170]","[333,604]","null"
"","check_point_button","34","321370","0.0-13.0","1532121056077","11-249","1128","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
"","teacher","35","327770","0.0-14.0-0.0","1532121056077","11-249","5679","","","","false","559.38","656.58","412.03","758.47","","[558,413],[658,760]","null"
"","teacher","36","333746","0.0-14.0-1.0","1532121056077","11-249","4359","","","","false","741.62","872.75","500.08","597.28","[743,501]","[875,600]","null"
"","teacher","37","339666","0.0-14.0-2.0","1532121056077","11-249","4782","","","","false","343.9","668.32","710.54","830.42","","[346,710],[670,833]","null"
"","teacher","38","347154","0.0-14.0-3.0","1532121056077","11-249","6238","","","","false","734.05","846.69","360.25","752.76","[736,362]","[849,752]","null"
"","teacher","39","354610","0.0-14.0-4.0","1532121056077","11-249","5815","","","","false","722.27","819.47","202.16","660.97","[723,203]","[820,661]","null"
"","check_point_button","40","356298","0.0-15.0","1532121056077","11-249","1688","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","",""
"","html-button-response","41","360449","0.0-16.0","1532121056077","11-249","4149","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE CON ESTAS PISTAS OTRO JUGADOR TENDRÁ QUE ADIVINAR EN DÓNDE ESTÁ LA CAJA! </p>","0","","","","","","","",""
"","teacher","42","365105","0.0-17.0-0.0","1532121056077","11-249","3798","","","","false","727.04","828.31","251.79","718.75","","[728,251],[829,721]","null"
"","teacher","43","383299","0.0-17.0-1.0","1532121056077","11-249","16983","","","","false","325.77","737.49","648.76","791.72","[328,649]","[740,793]","null"
"","teacher","44","389683","0.0-17.0-2.0","1532121056077","11-249","5365","","","","false","693.73","798.02","758.99","856.19","","[694,757],[801,855]","null"
"","teacher","45","395171","0.0-17.0-3.0","1532121056077","11-249","4831","","","","false","140.29","688.85","510.68","792.34","","[139,510],[691,795]","null"
"","teacher","46","399442","0.0-17.0-4.0","1532121056077","11-249","2863","","","","false","545.98","663.43","458.11","652.73","","[544,457],[668,655]","null"
"","check_point_button","47","400547","0.0-18.0","1532121056077","11-249","1104","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","",""
"","teacher","48","409771","0.0-19.0-0.0","1532121056077","11-249","8031","","","","false","118.02","864.01","115.63","805.96","","[116,114],[867,807]","null"
"","teacher","49","415339","0.0-19.0-1.0","1532121056077","11-249","3846","","","","false","195.36","311.82","128.57","602.26","[196,130]","[312,604]","null"
"","teacher","50","422995","0.0-19.0-2.0","1532121056077","11-249","6223","","","","false","270.76","635.55","495.55","692.06","[272,498]","[637,693]","null"
"","teacher","51","438299","0.0-19.0-3.0","1532121056077","11-249","14016","","","","false","475.09","846.08","271.33","430.73","[476,272]","[847,431]","null"
"","teacher","52","442725","0.0-19.0-4.0","1532121056077","11-249","3761","","","","false","628.68","725.88","771.69","868.89","","[630,771],[728,872]","null"
"","check_point_button","53","443783","0.0-20.0","1532121056077","11-249","1057","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","",""
"","teacher","54","448261","0.0-21.0-0.0","1532121056077","11-249","3237","","","","false","693.98","813.82","195.26","823.29","[696,200]","[815,822]","null"
"","teacher","55","452886","0.0-21.0-1.0","1532121056077","11-249","3607","","","","false","647.36","744.56","594.05","863.29","[648,595]","[748,865]","null"
"","teacher","56","457653","0.0-21.0-2.0","1532121056077","11-249","3896","","","","false","664.52","862.36","546.59","660.35","[665,548]","[864,663]","null"
