"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","1965","0.0-0.0","1532122916249","8-259","","","","","","","","","","","",""
"","survey-text","1","12053","0.0-1.0","1532122916249","8-259","10084","{""Q0"":""8-259""}","","","","","","","","","",""
"","my_image_button","2","38348","0.0-2.0-0.0","1532122916249","8-259","26295","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","50157","0.0-2.0-1.0","1532122916249","8-259","11806","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","53780","0.0-2.0-2.0","1532122916249","8-259","3623","","","0","","","","","","","",""
"","teacher","5","76466","0.0-3.0-0.0","1532122916249","8-259","8936","","","","true","477.85","669.7","534.3","722.06","[573,635],[586,651]","","null"
"","teacher","6","93946","0.0-3.0-1.0","1532122916249","8-259","8653","","","","true","127.4","256.3","712.49","820.09","[162,759],[235,754]","","null"
"","teacher","7","105674","0.0-3.0-2.0","1532122916249","8-259","4246","","","","true","712.63","809.83","559.65","760.88","[759,637]","[766,505]","null"
"","teacher","8","116121","0.0-3.0-3.0","1532122916249","8-259","3207","","","","true","264.41","451.14","386.41","720.66","[352,587]","[358,274]","null"
"","check_point_button","9","137135","0.0-4.0","1532122916249","8-259","21011","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","149646","0.0-5.0","1532122916249","8-259","12510","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","172612","0.0-6.0-0.0","1532122916249","8-259","21574","","","","false","221.94","417.32","139.42","236.62","[231,149],[407,229]","","null"
"","teacher","12","179076","0.0-6.0-1.0","1532122916249","8-259","5342","","","","false","213.78","823.19","465.3","653.23","[230,480],[809,636]","","null"
"","teacher","13","186629","0.0-6.0-2.0","1532122916249","8-259","6087","","","","false","266.97","778.51","514.5","647.97","[285,634],[765,529]","","null"
"","teacher","14","193165","0.0-6.0-3.0","1532122916249","8-259","5103","","","","false","297.06","487.15","445.55","741.32","[310,457],[470,460]","","null"
"","teacher","15","198579","0.0-6.0-4.0","1532122916249","8-259","4019","","","","false","168.58","511.85","120.02","217.22","[177,202],[497,207]","","null"
"","check_point_button","16","208931","0.0-7.0","1532122916249","8-259","10351","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","215419","0.0-8.0-0.0","1532122916249","8-259","5213","","","","false","682.76","779.96","663.65","760.85","[696,676],[766,746]","","null"
"","teacher","18","229483","0.0-8.0-1.0","1532122916249","8-259","12863","","","","false","478.44","762.59","600.34","763.01","[497,752],[744,613]","","null"
"","teacher","19","233571","0.0-8.0-2.0","1532122916249","8-259","2823","","","","false","540.23","794.16","551.84","757.96","[549,564],[779,747]","","null"
"","teacher","20","240587","0.0-8.0-3.0","1532122916249","8-259","4655","","","","false","734.68","831.88","496.6","797.34","[756,661],[828,667]","","null"
"","teacher","21","244019","0.0-8.0-4.0","1532122916249","8-259","2182","","","","false","199.94","297.14","536.49","633.69","[208,549],[286,630]","","null"
"","check_point_button","22","245531","0.0-9.0","1532122916249","8-259","1510","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","253891","0.0-10.0-0.0","1532122916249","8-259","6687","","","","false","650.96","836.28","370.38","482","","[653,370],[838,482]","null"
"","teacher","24","258710","0.0-10.0-1.0","1532122916249","8-259","3520","","","","false","550.22","827.43","255.82","356.37","[572,345],[648,342]","","null"
"","teacher","25","270639","0.0-10.0-2.0","1532122916249","8-259","3174","","","","false","413.85","511.05","396.07","764.58","[442,428],[497,750]","","null"
