"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","2402","0.0-0.0","1532121354666","6-251","","","","","","","","","","","",""
"","survey-text","1","10610","0.0-1.0","1532121354666","6-251","8206","{""Q0"":""6-251""}","","","","","","","","","",""
"","my_image_button","2","17953","0.0-2.0-0.0","1532121354666","6-251","7341","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","36761","0.0-2.0-1.0","1532121354666","6-251","18806","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","38905","0.0-2.0-2.0","1532121354666","6-251","2143","","","0","","","","","","","",""
"","teacher","5","64723","0.0-3.0-0.0","1532121354666","6-251","6637","","","","true","631.42","768.82","651.66","748.86","[731,709],[688,699]","","null"
"","teacher","6","78892","0.0-3.0-1.0","1532121354666","6-251","4757","","","","true","364.54","796.31","419.23","634.25","[536,488],[787,628]","","null"
"","teacher","7","89628","0.0-3.0-2.0","1532121354666","6-251","5454","","","","true","473.78","822.36","486.92","840.91","[822,487]","[474,841]","null"
"","teacher","8","98020","0.0-3.0-3.0","1532121354666","6-251","3727","","","","true","153.91","846.27","313.3","410.5","","[835,263],[171,551]","null"
"","check_point_button","9","105197","0.0-4.0","1532121354666","6-251","7175","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","117300","0.0-5.0","1532121354666","6-251","12102","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","125175","0.0-6.0-0.0","1532121354666","6-251","5361","","","","false","384.75","591.26","418.46","772.77","[398,755]","[598,424]","null"
"","teacher","12","130864","0.0-6.0-1.0","1532121354666","6-251","3687","","","","false","723.23","820.43","542.87","774.28","[749,616]","[940,87]","null"
"","teacher","13","136407","0.0-6.0-2.0","1532121354666","6-251","3991","","","","false","628.59","758.51","311.01","473.72","[656,440]","[747,307]","null"
"","teacher","14","145968","0.0-6.0-3.0","1532121354666","6-251","6814","","","","false","516.77","665.18","102.82","407.46","[653,115]","[670,97]","null"
"","teacher","15","159112","0.0-6.0-4.0","1532121354666","6-251","6959","","","","false","349.96","634.97","265.69","799.57","[632,269]","[3,18]","null"
"","check_point_button","16","161024","0.0-7.0","1532121354666","6-251","1910","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","165153","0.0-8.0-0.0","1532121354666","6-251","2438","","","","false","694.27","791.47","152.4","415.69","[737,299],[733,415]","","null"
"","teacher","18","168073","0.0-8.0-1.0","1532121354666","6-251","1374","","","","false","390.45","530.19","600.74","697.94","[476,688]","[443,561]","null"
"","teacher","19","170832","0.0-8.0-2.0","1532121354666","6-251","1126","","","","false","161.52","553.12","287.24","850.27","[398,704]","[762,737]","null"
"","teacher","20","173144","0.0-8.0-3.0","1532121354666","6-251","1110","","","","false","222.07","807.28","324.91","858.88","[579,830],[600,643]","","null"
"","teacher","21","175888","0.0-8.0-4.0","1532121354666","6-251","1295","","","","false","171.84","729.75","539.7","636.9","[554,623]","[542,677]","null"
"","check_point_button","22","177619","0.0-9.0","1532121354666","6-251","1727","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","182097","0.0-10.0-0.0","1532121354666","6-251","2524","","","","false","732.62","831.41","348.97","873.86","[776,364],[806,866]","","null"
"","teacher","24","187339","0.0-10.0-1.0","1532121354666","6-251","2113","","","","false","372.64","767.63","439.42","559.14","[627,459],[647,557]","","null"
"","teacher","25","190411","0.0-10.0-2.0","1532121354666","6-251","1751","","","","false","618.87","726.69","725.46","822.66","[690,746]","[668,823]","null"
"","teacher","26","194380","0.0-10.0-3.0","1532121354666","6-251","2279","","","","false","349.23","690.43","573.82","812.03","","[666,314],[887,674]","null"
"","teacher","27","198113","0.0-10.0-4.0","1532121354666","6-251","2967","","","","false","587.36","802.14","176.15","868.15","","[817,238],[538,885]","null"
"","check_point_button","28","199860","0.0-11.0","1532121354666","6-251","1746","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","205220","0.0-12.0-0.0","1532121354666","6-251","2078","","","","false","129.71","277.07","444.37","777.97","[206,467],[236,740]","","null"
"","teacher","30","210819","0.0-12.0-1.0","1532121354666","6-251","2199","","","","false","737.33","863.95","280.63","437.6","[808,330]","[800,438]","null"
"","teacher","31","214564","0.0-12.0-2.0","1532121354666","6-251","1359","","","","false","288.38","491.22","461.95","559.15","[451,465]","[482,441]","null"
"","teacher","32","218371","0.0-12.0-3.0","1532121354666","6-251","2391","","","","false","577.66","674.86","699.42","796.62","[651,715],[635,789]","","null"
"","teacher","33","222525","0.0-12.0-4.0","1532121354666","6-251","2927","","","","false","735.63","832.83","107.34","537.69","","[805,99],[818,650]","null"
"","check_point_button","34","223828","0.0-13.0","1532121354666","6-251","1302","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
"","teacher","35","230389","0.0-14.0-0.0","1532121354666","6-251","4822","","","","false","168.78","291.73","424.42","730.05","[247,552],[234,479]","","null"
"","teacher","36","239852","0.0-14.0-1.0","1532121354666","6-251","6750","","","","false","536.85","648.04","469.73","566.93","[605,474]","[775,179]","null"
"","teacher","37","243446","0.0-14.0-2.0","1532121354666","6-251","1935","","","","false","766.64","863.84","551.24","648.44","[825,628]","[842,551]","null"
"","teacher","38","247087","0.0-14.0-3.0","1532121354666","6-251","2094","","","","false","352.94","603.4","606.38","745.07","","[601,321],[95,731]","null"
"","teacher","39","252205","0.0-14.0-4.0","1532121354666","6-251","3990","","","","false","208.5","313.32","667.38","764.58","[299,674]","[257,766]","null"
"","check_point_button","40","253326","0.0-15.0","1532121354666","6-251","1119","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","",""
"","html-button-response","41","254951","0.0-16.0","1532121354666","6-251","1623","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE CON ESTAS PISTAS OTRO JUGADOR TENDRÁ QUE ADIVINAR EN DÓNDE ESTÁ LA CAJA! </p>","0","","","","","","","",""
"","teacher","42","260837","0.0-17.0-0.0","1532121354666","6-251","4470","","","","false","580.17","864.19","670.39","871.09","[757,722],[582,858]","","null"
"","teacher","43","276647","0.0-17.0-1.0","1532121354666","6-251","14150","","","","false","272.93","620.9","458.98","591.21","[605,479],[287,583]","","null"
"","teacher","44","280462","0.0-17.0-2.0","1532121354666","6-251","2575","","","","false","696.82","860.39","700.7","824.96","[840,750],[750,824]","","null"
"","teacher","45","285472","0.0-17.0-3.0","1532121354666","6-251","3950","","","","false","750.79","847.99","774.64","871.84","","[868,581],[822,923]","null"
"","teacher","46","290463","0.0-17.0-4.0","1532121354666","6-251","3589","","","","false","261.98","716.82","283.99","763.38","[705,300],[269,747]","","null"
"","check_point_button","47","291919","0.0-18.0","1532121354666","6-251","1455","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","",""
"","teacher","48","295975","0.0-19.0-0.0","1532121354666","6-251","2254","","","","false","353.97","451.17","330.62","427.82","[447,342],[363,419]","","null"
"","teacher","49","301607","0.0-19.0-1.0","1532121354666","6-251","2766","","","","false","565.87","754.74","691.24","796.05","","[762,699],[531,812]","null"
"","teacher","50","305777","0.0-19.0-2.0","1532121354666","6-251","2656","","","","false","258.61","506.9","119.86","466.58","[484,140],[346,406]","","null"
"","teacher","51","309137","0.0-19.0-3.0","1532121354666","6-251","1855","","","","false","323.24","649.72","243.95","545.86","[555,443],[399,302]","","null"
"","teacher","52","314889","0.0-19.0-4.0","1532121354666","6-251","4223","","","","false","598.93","696.13","738.97","836.17","","[960,250],[327,855]","null"
"","check_point_button","53","316626","0.0-20.0","1532121354666","6-251","1736","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","",""
"","teacher","54","320649","0.0-21.0-0.0","1532121354666","6-251","2334","","","","false","559.36","656.56","544.09","641.33","[609,563],[591,637]","","null"
"","teacher","55","325537","0.0-21.0-1.0","1532121354666","6-251","3334","","","","false","256.28","771.88","309.74","566.32","[750,330],[319,533]","","null"
"","teacher","56","329209","0.0-21.0-2.0","1532121354666","6-251","1846","","","","false","737.24","834.44","715.02","818.07","[824,779],[759,737]","","null"
"","teacher","57","334441","0.0-21.0-3.0","1532121354666","6-251","2695","","","","false","208.33","427.74","156.17","253.37","[401,178]","[196,236]","null"
"","teacher","58","337474","0.0-21.0-4.0","1532121354666","6-251","1822","","","","false","319.13","754.68","299.65","528.38","[710,391],[488,466]","","null"
"","check_point_button","59","338938","0.0-22.0","1532121354666","6-251","1464","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 8</font></p>","0","","","","","","","",""
"","teacher","60","344642","0.0-23.0-0.0","1532121354666","6-251","3196","","","","false","619.52","754.63","117.61","815.63","[734,159]","[735,87]","null"
"","teacher","61","349097","0.0-23.0-1.0","1532121354666","6-251","2998","","","","false","243.09","766.51","154.65","251.85","[753,207],[273,205]","","null"
"","teacher","62","352673","0.0-23.0-2.0","1532121354666","6-251","2279","","","","false","515.71","845.44","118.82","598.48","[765,166]","[544,603]","null"
"","teacher","63","356746","0.0-23.0-3.0","1532121354666","6-251","1606","","","","false","704.42","801.62","331.55","508.27","[777,350]","[720,531]","null"
"","teacher","64","359570","0.0-23.0-4.0","1532121354666","6-251","1533","","","","false","392.55","489.75","555.06","792.57","[442,680]","[481,530]","null"
"","check_point_button","65","360850","0.0-24.0","1532121354666","6-251","1278","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 9</font></p>","0","","","","","","","",""
"","teacher","66","364724","0.0-25.0-0.0","1532121354666","6-251","2222","","","","false","614.36","799.6","647.89","745.09","","[694,520],[730,336]","null"
"","teacher","67","369861","0.0-25.0-1.0","1532121354666","6-251","4086","","","","false","373.6","843.12","194.85","825.67","[834,210],[390,809]","","null"
"","teacher","68","373541","0.0-25.0-2.0","1532121354666","6-251","2182","","","","false","447.06","797.64","319.23","416.43","[766,359],[507,371]","","null"
"","teacher","69","378317","0.0-25.0-3.0","1532121354666","6-251","1918","","","","false","227.73","693.72","762.73","859.93","","[796,323],[296,296]","null"
"","teacher","70","382428","0.0-25.0-4.0","1532121354666","6-251","1614","","","","false","368.68","465.88","720.51","873.56","[436,792],[431,736]","","null"
"","check_point_button","71","407013","0.0-26.0","1532121354666","6-251","24584","","<p align='center' style='font-size:30px;' > COMPLETASTE TODOS LOS NIVELES  <br><br> ¡FELICITACIONES!<br><br> PRESIONA CUALQUIER TECLA PARA TERMINAR</p>","0","","","","","","","",""
