"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","2387","0.0-0.0","1532110231118","40-201","","","","","","","","","","","",""
"","survey-text","1","9835","0.0-1.0","1532110231118","40-201","7447","{""Q0"":""40-201""}","","","","","","","","","",""
"","my_image_button","2","26156","0.0-2.0-0.0","1532110231118","40-201","16318","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","39163","0.0-2.0-1.0","1532110231118","40-201","13006","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","44546","0.0-2.0-2.0","1532110231118","40-201","5383","","","0","","","","","","","",""
"","teacher","5","65133","0.0-3.0-0.0","1532110231118","40-201","11486","","","","true","216.09","430.68","222.66","725.13","[426,721]","[211,220]","null"
"","teacher","6","81301","0.0-3.0-1.0","1532110231118","40-201","10119","","","","true","212.8","310","263.67","360.87","[304,355]","[208,261]","null"
"","teacher","7","91973","0.0-3.0-2.0","1532110231118","40-201","6110","","","","true","695.32","792.52","585.52","682.72","[788,593]","[691,691]","null"
"","teacher","8","100749","0.0-3.0-3.0","1532110231118","40-201","5406","","","","true","601.4","698.6","680.41","790.65","[692,688]","[596,796]","null"
"","check_point_button","9","106661","0.0-4.0","1532110231118","40-201","5911","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","116365","0.0-5.0","1532110231118","40-201","9703","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","124180","0.0-6.0-0.0","1532110231118","40-201","6399","","","","false","746.34","843.54","296.79","789.69","[838,303]","[743,795]","null"
"","teacher","12","130064","0.0-6.0-1.0","1532110231118","40-201","4426","","","","false","451.21","788.83","411.02","749.71","[780,417]","[448,756]","null"
"","teacher","13","135936","0.0-6.0-2.0","1532110231118","40-201","4391","","","","false","644.99","808.13","492.94","854.78","[805,502]","[640,861]","null"
"","teacher","14","143207","0.0-6.0-3.0","1532110231118","40-201","5430","","","","false","167.24","838.6","210.12","788.61","[832,217]","[163,793]","null"
