"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","19474","0.0-0.0","1532723930059","5-303","","","","","","","","","","","",""
"","survey-text","1","28663","0.0-1.0","1532723930059","5-303","9185","{""Q0"":""5-303""}","","","","","","","","","",""
"","my_image_button","2","52486","0.0-2.0-0.0","1532723930059","5-303","23821","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","73248","0.0-2.0-1.0","1532723930059","5-303","20761","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","84872","0.0-2.0-2.0","1532723930059","5-303","11624","","","0","","","","","","","",""
"","teacher","5","124457","0.0-3.0-0.0","1532723930059","5-303","21086","","","","true","562.21","824.14","193.18","517.29","","[537,748],[342,635]","null"
"","teacher","6","154989","0.0-3.0-1.0","1532723930059","5-303","14529","","","","true","661.37","857.25","158.33","503.67","","[449,720],[525,665]","null"
"","teacher","7","185781","0.0-3.0-2.0","1532723930059","5-303","14407","","","","true","449.81","569.93","560.41","657.61","[516,623],[524,600]","","null"
"","teacher","8","226887","0.0-3.0-3.0","1532723930059","5-303","8126","","","","true","616.83","832.24","554.25","651.45","[677,591],[757,587]","","null"
"","check_point_button","9","263154","0.0-4.0","1532723930059","5-303","36266","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","1","","","","","","","",""
"","html-button-response","10","273962","0.0-5.0","1532723930059","5-303","10806","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","291986","0.0-6.0-0.0","1532723930059","5-303","14431","","","","false","589.65","721.97","122.73","248.69","","[218,536],[573,298]","null"
"","teacher","12","302723","0.0-6.0-1.0","1532723930059","5-303","7423","","","","false","769.94","867.14","753.67","850.87","","[566,865],[692,855]","null"
"","teacher","13","315362","0.0-6.0-2.0","1532723930059","5-303","9357","","","","false","706.29","870.53","759.57","856.77","","[186,229],[665,828]","null"
"","teacher","14","326933","0.0-6.0-3.0","1532723930059","5-303","5958","","","","false","771.95","869.15","222.61","609.52","","[380,362],[720,420]","null"
"","teacher","15","337645","0.0-6.0-4.0","1532723930059","5-303","6926","","","","false","751.91","853.8","564.07","661.27","","[130,169],[627,634]","null"
"","check_point_button","16","366149","0.0-7.0","1532723930059","5-303","28503","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","379293","0.0-8.0-0.0","1532723930059","5-303","9606","","","","false","262.63","501.49","755.35","857.06","","[71,506],[146,710]","null"
"","teacher","18","386911","0.0-8.0-1.0","1532723930059","5-303","3887","","","","false","629.47","764.18","486.98","732.3","","[194,189],[539,550]","null"
"","teacher","19","394152","0.0-8.0-2.0","1532723930059","5-303","4439","","","","false","175.6","555.32","223.79","320.99","","[311,512],[258,642]","null"
"","teacher","20","403168","0.0-8.0-3.0","1532723930059","5-303","5991","","","","false","275.12","660.44","135.31","819.18","","[240,328],[78,302]","null"
"","teacher","21","409256","0.0-8.0-4.0","1532723930059","5-303","3591","","","","false","385.45","583.33","736.34","833.54","","[108,757],[330,779]","null"
"","check_point_button","22","442337","0.0-9.0","1532723930059","5-303","33080","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","452162","0.0-10.0-0.0","1532723930059","5-303","5080","","","","false","438.71","621.6","268.44","641.03","","[715,464],[945,468]","null"
"","teacher","24","459819","0.0-10.0-1.0","1532723930059","5-303","4056","","","","false","500.05","826.44","210.87","308.07","","[246,79],[455,291]","null"
"","teacher","25","469155","0.0-10.0-2.0","1532723930059","5-303","5670","","","","false","503.34","621.25","169.88","601.53","","[432,408],[266,343]","null"
