"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","1812","0.0-0.0","1532720662029","10-285","","","","","","","","","","","",""
"","survey-text","1","6224","0.0-1.0","1532720662029","10-285","4410","{""Q0"":""10-285""}","","","","","","","","","",""
"","my_image_button","2","20024","0.0-2.0-0.0","1532720662029","10-285","13798","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","35015","0.0-2.0-1.0","1532720662029","10-285","14990","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","40568","0.0-2.0-2.0","1532720662029","10-285","5552","","","0","","","","","","","",""
"","teacher","5","64834","0.0-3.0-0.0","1532720662029","10-285","13781","","","","true","722.5","819.7","624.56","787.14","[787,646],[769,712]","","null"
"","teacher","6","83162","0.0-3.0-1.0","1532720662029","10-285","9775","","","","true","147.42","645.13","561","747.34","[162,651]","[781,594]","null"
"","teacher","7","98491","0.0-3.0-2.0","1532720662029","10-285","8847","","","","true","425.98","753.01","395.25","842.99","[596,740]","[578,314]","null"
"","teacher","8","109482","0.0-3.0-3.0","1532720662029","10-285","5070","","","","true","718.75","815.95","449.22","546.42","[765,513]","[764,434]","null"
"","check_point_button","9","138726","0.0-4.0","1532720662029","10-285","29241","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","149974","0.0-5.0","1532720662029","10-285","11248","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","162510","0.0-6.0-0.0","1532720662029","10-285","4871","","","","false","366.09","527.68","628.26","853.93","[450,645],[450,849]","","null"
"","teacher","12","170110","0.0-6.0-1.0","1532720662029","10-285","4782","","","","false","732.95","842.93","120.47","217.67","[781,124],[792,212]","","null"
"","teacher","13","183454","0.0-6.0-2.0","1532720662029","10-285","7487","","","","false","747.28","844.48","131.2","636.07","[802,623]","[791,128]","null"
"","teacher","14","199456","0.0-6.0-3.0","1532720662029","10-285","7216","","","","false","323.56","688.81","766.72","863.92","[672,818],[334,818]","","null"
"","teacher","15","210000","0.0-6.0-4.0","1532720662029","10-285","7959","","","","false","565.46","662.66","149.62","719.71","","[609,99],[606,742]","null"
"","check_point_button","16","213290","0.0-7.0","1532720662029","10-285","3288","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","218529","0.0-8.0-0.0","1532720662029","10-285","3475","","","","false","362.21","459.41","648.82","746.02","[425,650]","[405,752]","null"
"","teacher","18","224697","0.0-8.0-1.0","1532720662029","10-285","3663","","","","false","605","702.2","376.31","664.8","[645,401],[657,663]","","null"
"","teacher","19","231233","0.0-8.0-2.0","1532720662029","10-285","4879","","","","false","697.33","822.08","693.74","790.94","","[594,738],[886,747]","null"
"","teacher","20","239481","0.0-8.0-3.0","1532720662029","10-285","5559","","","","false","594.46","747.28","266.09","363.29","","[787,308],[577,317]","null"
"","teacher","21","245177","0.0-8.0-4.0","1532720662029","10-285","4143","","","","false","577.98","787.02","495.48","678.46","[680,511],[691,669]","","null"
"","check_point_button","22","248625","0.0-9.0","1532720662029","10-285","3447","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","254674","0.0-10.0-0.0","1532720662029","10-285","4391","","","","false","550.85","809.25","563.88","708.59","[572,620]","[845,626]","null"
"","teacher","24","259066","0.0-10.0-1.0","1532720662029","10-285","3119","","","","false","309.55","426.88","710.86","808.06","[373,799]","[372,690]","null"
"","teacher","25","265052","0.0-10.0-2.0","1532720662029","10-285","3873","","","","false","102.14","349.23","258.86","787.3","[231,776]","[226,224]","null"
"","teacher","26","274324","0.0-10.0-3.0","1532720662029","10-285","4583","","","","false","649.12","746.32","329.59","767.1","[702,753]","[695,298]","null"
"","teacher","27","278483","0.0-10.0-4.0","1532720662029","10-285","3118","","","","false","251.9","776.18","761.05","858.25","[253,802]","[809,812]","null"
"","check_point_button","28","280892","0.0-11.0","1532720662029","10-285","2409","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","287605","0.0-12.0-0.0","1532720662029","10-285","4719","","","","false","379.07","704.58","271.77","676.15","[533,661]","[560,247]","null"
"","teacher","30","295292","0.0-12.0-1.0","1532720662029","10-285","5677","","","","false","345.22","776.69","138.05","329.94","","[318,235],[616,124]","null"
"","teacher","31","300637","0.0-12.0-2.0","1532720662029","10-285","4262","","","","false","417.06","621.27","751.21","848.41","[427,794]","[650,788]","null"
"","teacher","32","304773","0.0-12.0-3.0","1532720662029","10-285","2687","","","","false","231.65","366.69","733.3","830.5","","[384,786],[209,787]","null"
"","teacher","33","313652","0.0-12.0-4.0","1532720662029","10-285","4869","","","","false","510.17","628.32","201.24","632.18","[566,619]","[561,182]","null"
"","check_point_button","34","317227","0.0-13.0","1532720662029","10-285","3574","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
