"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","3135","0.0-0.0","1528659997268","75-6","","","","","","","","","","","",""
"","survey-text","1","12941","0.0-1.0","1528659997268","75-6","9802","{""Q0"":""75-6""}","","","","","","","","","",""
"","my_image_button","2","27117","0.0-2.0-0.0","1528659997268","75-6","14172","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","51236","0.0-2.0-1.0","1528659997268","75-6","24117","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","52549","0.0-2.0-2.0","1528659997268","75-6","1312","","","0","","","","","","","",""
"","teacher","5","106009","0.0-3.0-0.0","1528659997268","75-6","32464","","","","true","206.98","846.93","153.22","250.42","[578,229]","[405,508]","null"
"","teacher","6","147740","0.0-3.0-1.0","1528659997268","75-6","24030","","","","true","589.55","686.75","408.38","540.82","","[318,578],[572,748]","null"
"","teacher","7","171188","0.0-3.0-2.0","1528659997268","75-6","5806","","","","true","97.47","657.21","613.49","739.27","[577,686],[155,696]","","null"
"","teacher","8","192381","0.0-3.0-3.0","1528659997268","75-6","13055","","","","true","129.39","694.97","465.26","860.4","[426,693]","[675,897]","null"
"","check_point_button","9","197038","0.0-4.0","1528659997268","75-6","4656","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","1","","","","","","","",""
"","html-button-response","10","224440","0.0-5.0","1528659997268","75-6","27400","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","244336","0.0-6.0-0.0","1528659997268","75-6","12630","","","","false","497.12","594.32","700.99","849.71","[554,805]","[115,669]","null"
"","teacher","12","256528","0.0-6.0-1.0","1528659997268","75-6","7855","","","","false","281.65","767.23","115.43","332.05","[543,226],[537,306]","","null"
"","teacher","13","266504","0.0-6.0-2.0","1528659997268","75-6","7501","","","","false","341.1","783.29","161.81","445.81","[564,342]","[426,878]","null"
"","teacher","14","278488","0.0-6.0-3.0","1528659997268","75-6","5230","","","","false","649.41","746.61","232.34","614.33","[714,478]","[374,595]","null"
"","teacher","15","284056","0.0-6.0-4.0","1528659997268","75-6","3703","","","","false","374.97","757.21","293.72","599.93","[569,480]","[363,865]","null"
"","check_point_button","16","292627","0.0-7.0","1528659997268","75-6","8569","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","300707","0.0-8.0-0.0","1528659997268","75-6","5615","","","","false","775.27","872.47","732.68","829.88","[793,789]","[81,888]","null"
"","teacher","18","306923","0.0-8.0-1.0","1528659997268","75-6","3909","","","","false","581.33","678.53","478.81","826.88","[623,673],[629,736]","","null"
"","teacher","19","312379","0.0-8.0-2.0","1528659997268","75-6","3615","","","","false","329.74","836.53","306.72","403.92","[620,364]","[523,735]","null"
"","teacher","20","330466","0.0-8.0-3.0","1528659997268","75-6","5615","","","","false","153.69","750.17","229.89","740.77","","[459,897],[438,971]","null"
"","teacher","21","335962","0.0-8.0-4.0","1528659997268","75-6","3461","","","","false","207.01","413.06","745.9","872.7","[356,810]","[319,922]","null"
"","check_point_button","22","350989","0.0-9.0","1528659997268","75-6","15026","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","368390","0.0-10.0-0.0","1528659997268","75-6","3254","","","","false","419.21","516.41","659.39","838.09","[502,743]","[650,446]","null"
"","teacher","24","440306","0.0-10.0-1.0","1528659997268","75-6","68851","","","","false","502.95","676.25","235.84","333.04","[579,262]","[371,444]","null"
"","teacher","25","460531","0.0-10.0-2.0","1528659997268","75-6","12662","","","","false","708.47","864.97","117.65","405.88","[749,284]","[590,366]","null"
"","teacher","26","470667","0.0-10.0-3.0","1528659997268","75-6","4646","","","","false","503.34","673.4","731.11","874.44","[582,828],[652,842]","","null"
"","teacher","27","480077","0.0-10.0-4.0","1528659997268","75-6","4894","","","","false","129.76","378.56","513.63","832.15","[182,612]","[223,385]","null"
"","check_point_button","28","488107","0.0-11.0","1528659997268","75-6","8029","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","501998","0.0-12.0-0.0","1528659997268","75-6","12305","","","","false","507.53","789.92","469.99","850.6","[704,759]","[150,368]","null"
"","teacher","30","507526","0.0-12.0-1.0","1528659997268","75-6","3367","","","","false","358.3","455.5","461.78","594.39","","[322,563],[528,853]","null"
"","teacher","31","516942","0.0-12.0-2.0","1528659997268","75-6","2887","","","","false","512.64","646.19","447.77","855.98","","[271,786],[258,493]","null"
"","teacher","32","521590","0.0-12.0-3.0","1528659997268","75-6","2887","","","","false","185.42","481.88","99.69","233.79","[353,196]","[499,467]","null"
"","teacher","33","527750","0.0-12.0-4.0","1528659997268","75-6","3167","","","","false","578.44","675.64","111.83","424.71","[591,332]","[196,808]","null"
"","check_point_button","34","531551","0.0-13.0","1528659997268","75-6","3799","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
"","teacher","35","536990","0.0-14.0-0.0","1528659997268","75-6","2790","","","","false","217.54","649.32","186.02","735.89","[430,529],[437,479]","","null"
"","teacher","36","559336","0.0-14.0-1.0","1528659997268","75-6","12160","","","","false","770.02","867.22","582.17","679.37","","[895,201],[636,191]","null"
"","teacher","37","609313","0.0-14.0-2.0","1528659997268","75-6","42118","","","","false","670.55","767.75","547.24","676.95","[754,594]","[519,914]","null"
"","teacher","38","617145","0.0-14.0-3.0","1528659997268","75-6","2646","","","","false","705.86","803.06","207.7","304.9","","[586,365],[628,586]","null"
"","teacher","39","624940","0.0-14.0-4.0","1528659997268","75-6","3441","","","","false","713.27","810.47","638.93","736.13","[794,694]","[685,676]","null"
"","check_point_button","40","634276","0.0-15.0","1528659997268","75-6","9334","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","",""
"","html-button-response","41","635228","0.0-16.0","1528659997268","75-6","952","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE CON ESTAS PISTAS OTRO JUGADOR TENDRÁ QUE ADIVINAR EN DÓNDE ESTÁ LA CAJA! </p>","0","","","","","","","",""
"","teacher","42","690023","0.0-17.0-0.0","1528659997268","75-6","13150","","","","false","597.67","833.61","471.65","568.85","","[774,710],[774,710]","null"
"","teacher","43","698287","0.0-17.0-1.0","1528659997268","75-6","5183","","","","false","481.23","850.16","466.57","813.64","[742,557]","[702,410]","null"
"","teacher","44","707200","0.0-17.0-2.0","1528659997268","75-6","6390","","","","false","346.26","443.46","298.7","678.9","[419,322],[382,631]","","null"
"","teacher","45","721880","0.0-17.0-3.0","1528659997268","75-6","5103","","","","false","765.98","863.18","421.43","678.12","[819,636],[857,446]","","null"
"","teacher","46","726921","0.0-17.0-4.0","1528659997268","75-6","2166","","","","false","288.15","464.2","773.32","870.52","","[536,882],[542,878]","null"
"","check_point_button","47","733352","0.0-18.0","1528659997268","75-6","6431","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","1","","","","","","","",""
