"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","8391","0.0-0.0","1528577284593","25-41","","","","","","","","","","","",""
"","survey-text","1","15686","0.0-1.0","1528577284593","25-41","7291","{""Q0"":""25-41""}","","","","","","","","","",""
"","my_image_button","2","30158","0.0-2.0-0.0","1528577284593","25-41","14471","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","45518","0.0-2.0-1.0","1528577284593","25-41","15359","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","50453","0.0-2.0-2.0","1528577284593","25-41","4935","","","0","","","","","","","",""
"","teacher","5","83570","0.0-3.0-0.0","1528577284593","25-41","20752","","","","true","450.69","715.78","433.49","574.45","[694,488],[577,444]","","null"
"","teacher","6","102777","0.0-3.0-1.0","1528577284593","25-41","13558","","","","true","742.05","839.25","104.01","349.26","[749,110],[836,346]","","null"
"","teacher","7","114858","0.0-3.0-2.0","1528577284593","25-41","6279","","","","true","396.25","816.03","233.98","531.04","[402,238],[814,528]","","null"
"","teacher","8","122331","0.0-3.0-3.0","1528577284593","25-41","4622","","","","true","277.29","792.53","160.49","645.92","[280,165],[791,644]","","null"
"","check_point_button","9","126195","0.0-4.0","1528577284593","25-41","3863","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","133612","0.0-5.0","1528577284593","25-41","7416","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","142867","0.0-6.0-0.0","1528577284593","25-41","7566","","","","false","673.89","771.09","718.8","816","[678,722],[770,813]","","null"
"","teacher","12","150732","0.0-6.0-1.0","1528577284593","25-41","6878","","","","false","562.93","715.71","454.95","607.74","[566,458],[713,606]","","null"
"","teacher","13","156483","0.0-6.0-2.0","1528577284593","25-41","4479","","","","false","531.59","628.79","304.55","401.75","[535,307],[627,401]","","null"
"","teacher","14","162124","0.0-6.0-3.0","1528577284593","25-41","4672","","","","false","275.66","444.05","287.29","653.87","[279,291],[443,652]","","null"
"","teacher","15","167123","0.0-6.0-4.0","1528577284593","25-41","3879","","","","false","361.41","562.48","342.9","535.88","[365,347],[560,533]","","null"
"","check_point_button","16","169796","0.0-7.0","1528577284593","25-41","2672","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","177596","0.0-8.0-0.0","1528577284593","25-41","6478","","","","false","609.37","809.21","293.08","745.21","[614,296],[808,744]","","null"
"","teacher","18","184327","0.0-8.0-1.0","1528577284593","25-41","4929","","","","false","351.22","834.57","475.1","711.74","[355,478],[833,710]","","null"
"","teacher","19","191989","0.0-8.0-2.0","1528577284593","25-41","5981","","","","false","184.37","706.63","376.98","804.29","[189,380],[706,802]","","null"
"","teacher","20","199589","0.0-8.0-3.0","1528577284593","25-41","6088","","","","false","603.66","700.86","262.95","544.33","[606,265],[700,543]","","null"
"","teacher","21","206647","0.0-8.0-4.0","1528577284593","25-41","5158","","","","false","178","723.65","439.4","590.17","[182,442],[723,589]","","null"
"","check_point_button","22","208310","0.0-9.0","1528577284593","25-41","1661","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
