"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","2636","0.0-0.0","1528578274087","39-7","","","","","","","","","","","",""
"","survey-text","1","10842","0.0-1.0","1528578274087","39-7","8203","{""Q0"":""39-7""}","","","","","","","","","",""
"","my_image_button","2","22553","0.0-2.0-0.0","1528578274087","39-7","11709","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","36761","0.0-2.0-1.0","1528578274087","39-7","14207","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","44056","0.0-2.0-2.0","1528578274087","39-7","7294","","","0","","","","","","","",""
"","teacher","5","68667","0.0-3.0-0.0","1528578274087","39-7","13719","","","","true","593.2","697.25","410.77","830.64","","[564,424],[565,388]","null"
"","teacher","6","85395","0.0-3.0-1.0","1528578274087","39-7","9559","","","","true","625.75","760.28","545.75","642.95","[646,570],[673,572]","","null"
"","teacher","7","96163","0.0-3.0-2.0","1528578274087","39-7","5694","","","","true","776.75","873.95","511.69","848.1","","[708,462],[732,407]","null"
"","teacher","8","105043","0.0-3.0-3.0","1528578274087","39-7","5318","","","","true","402.86","552.53","387.21","484.41","[413,403],[409,466]","","null"
"","check_point_button","9","134415","0.0-4.0","1528578274087","39-7","29370","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","1","","","","","","","",""
"","html-button-response","10","152783","0.0-5.0","1528578274087","39-7","18368","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","163439","0.0-6.0-0.0","1528578274087","39-7","6910","","","","false","430.17","807.14","163.74","723.52","[440,185],[463,187]","","null"
"","teacher","12","169679","0.0-6.0-1.0","1528578274087","39-7","4031","","","","false","603.63","716.49","174.25","271.45","","[595,137],[634,139]","null"
"","teacher","13","179191","0.0-6.0-2.0","1528578274087","39-7","6966","","","","false","110.48","418.35","288.4","783.45","[405,304],[121,302]","","null"
"","teacher","14","187287","0.0-6.0-3.0","1528578274087","39-7","6190","","","","false","218.1","315.3","208.79","515.08","","[406,160],[52,157]","null"
"","teacher","15","193607","0.0-6.0-4.0","1528578274087","39-7","4767","","","","false","580.38","677.58","283.64","828.24","[590,299],[671,823]","","null"
"","check_point_button","16","207002","0.0-7.0","1528578274087","39-7","13393","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","215114","0.0-8.0-0.0","1528578274087","39-7","6758","","","","false","713.95","811.15","629.27","726.47","[725,640],[804,720]","","null"
"","teacher","18","220610","0.0-8.0-1.0","1528578274087","39-7","3966","","","","false","260.27","483.8","125.95","223.15","","[504,77],[243,242]","null"
"","teacher","19","226338","0.0-8.0-2.0","1528578274087","39-7","2999","","","","false","498.34","777.5","528.48","676.13","[511,546],[762,549]","","null"
"","teacher","20","233483","0.0-8.0-3.0","1528578274087","39-7","5543","","","","false","289.02","818.06","188.76","632.11","","[305,130],[864,125]","null"
"","teacher","21","238443","0.0-8.0-4.0","1528578274087","39-7","3902","","","","false","303.68","422.1","759.06","856.26","[407,776],[316,775]","","null"
"","check_point_button","22","245139","0.0-9.0","1528578274087","39-7","6695","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","255547","0.0-10.0-0.0","1528578274087","39-7","8758","","","","false","772.99","870.19","201.03","855.63","","[716,865],[905,176]","null"
"","teacher","24","260334","0.0-10.0-1.0","1528578274087","39-7","3512","","","","false","537.76","690.43","264.61","361.81","[677,287],[548,352]","","null"
