"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","2560","0.0-0.0","1528663618678","96-7","","","","","","","","","","","",""
"","survey-text","1","6879","0.0-1.0","1528663618678","96-7","4316","{""Q0"":""96-7""}","","","","","","","","","",""
"","my_image_button","2","21679","0.0-2.0-0.0","1528663618678","96-7","14798","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","36903","0.0-2.0-1.0","1528663618678","96-7","15223","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","38413","0.0-2.0-2.0","1528663618678","96-7","1510","","","0","","","","","","","",""
"","teacher","5","76393","0.0-3.0-0.0","1528663618678","96-7","11854","","","","true","217.41","707.42","354.8","723.87","[336,590],[664,397]","","null"
"","teacher","6","95553","0.0-3.0-1.0","1528663618678","96-7","7807","","","","true","688.61","857.76","423.87","644.47","[734,557],[843,450]","","null"
"","teacher","7","118002","0.0-3.0-2.0","1528663618678","96-7","10558","","","","true","305.3","723.95","613.36","735.85","","[435,168],[887,899]","null"
"","teacher","8","127277","0.0-3.0-3.0","1528663618678","96-7","3423","","","","true","400.27","506.54","250.21","489.36","[479,360]","[780,791]","null"
"","check_point_button","9","153309","0.0-4.0","1528663618678","96-7","26030","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","1","","","","","","","",""
"","html-button-response","10","162477","0.0-5.0","1528663618678","96-7","9167","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","170011","0.0-6.0-0.0","1528663618678","96-7","5203","","","","false","455.63","552.83","257.45","858.94","[516,567]","[643,538]","null"
"","teacher","12","176307","0.0-6.0-1.0","1528663618678","96-7","4798","","","","false","615.73","712.93","189.32","818.58","[678,246]","[459,498]","null"
"","teacher","13","180758","0.0-6.0-2.0","1528663618678","96-7","2534","","","","false","282.58","758.72","547.48","695.76","[531,606]","[287,461]","null"
"","teacher","14","185342","0.0-6.0-3.0","1528663618678","96-7","3413","","","","false","236.9","457.83","713.63","818.86","[397,755]","[513,934]","null"
"","teacher","15","191310","0.0-6.0-4.0","1528663618678","96-7","3647","","","","false","369.11","865.67","225.05","862.08","[654,475]","[298,770]","null"
"","check_point_button","16","243457","0.0-7.0","1528663618678","96-7","52145","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","248711","0.0-8.0-0.0","1528663618678","96-7","3828","","","","false","720.43","831.16","629.9","727.1","[767,703]","[302,467]","null"
"","teacher","18","253456","0.0-8.0-1.0","1528663618678","96-7","3391","","","","false","192.13","289.33","682.62","779.82","[273,735]","[337,828]","null"
"","teacher","19","256809","0.0-8.0-2.0","1528663618678","96-7","2254","","","","false","598.03","695.23","486.7","606.38","[645,568]","[515,591]","null"
"","teacher","20","261889","0.0-8.0-3.0","1528663618678","96-7","3438","","","","false","390.28","487.48","361.89","508.03","[449,433]","[383,530]","null"
"","teacher","21","266520","0.0-8.0-4.0","1528663618678","96-7","2870","","","","false","682.24","779.44","198.9","319.28","[735,256]","[754,335]","null"
"","check_point_button","22","270008","0.0-9.0","1528663618678","96-7","3487","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","275065","0.0-10.0-0.0","1528663618678","96-7","2295","","","","false","354.19","471.83","264.05","477.29","[419,410]","[517,535]","null"
"","teacher","24","280393","0.0-10.0-1.0","1528663618678","96-7","3646","","","","false","145.77","714.51","98.8","314.47","[292,202],[602,198]","","null"
"","teacher","25","284512","0.0-10.0-2.0","1528663618678","96-7","2686","","","","false","315.7","563.28","103.23","257.95","[430,216]","[428,334]","null"
"","teacher","26","288265","0.0-10.0-3.0","1528663618678","96-7","2398","","","","false","625.59","860.22","604.15","701.35","[650,662],[816,645]","","null"
"","teacher","27","294042","0.0-10.0-4.0","1528663618678","96-7","4511","","","","false","750.74","847.94","462.7","828.45","[795,514]","[809,890]","null"
"","check_point_button","28","296825","0.0-11.0","1528663618678","96-7","2782","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","300601","0.0-12.0-0.0","1528663618678","96-7","2255","","","","false","478.48","789.33","776.15","873.35","[569,836],[629,830]","","null"
"","teacher","30","305692","0.0-12.0-1.0","1528663618678","96-7","4097","","","","false","767.28","864.48","163.5","777.55","[840,423],[807,709]","","null"
"","teacher","31","309651","0.0-12.0-2.0","1528663618678","96-7","2175","","","","false","598.8","728.56","479.82","789.15","[679,500],[662,777]","","null"
"","teacher","32","316571","0.0-12.0-3.0","1528663618678","96-7","3686","","","","false","119.09","742.66","465.87","613.84","","[769,544],[60,564]","null"
"","teacher","33","322636","0.0-12.0-4.0","1528663618678","96-7","3766","","","","false","334.08","454.94","752.44","849.64","[390,821],[421,801]","","null"
"","check_point_button","34","325732","0.0-13.0","1528663618678","96-7","3095","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
"","teacher","35","329956","0.0-14.0-0.0","1528663618678","96-7","2006","","","","false","414.67","611.72","497.98","595.18","[467,549]","[569,644]","null"
"","teacher","36","334876","0.0-14.0-1.0","1528663618678","96-7","3774","","","","false","125.12","672.48","542.78","733.07","[148,649],[644,670]","","null"
"","teacher","37","341172","0.0-14.0-2.0","1528663618678","96-7","4231","","","","false","233.67","628.2","475.46","572.66","","[649,540],[199,515]","null"
"","teacher","38","346572","0.0-14.0-3.0","1528663618678","96-7","3487","","","","false","159.15","256.35","397.86","495.06","[200,457],[238,437]","","null"
"","teacher","39","351684","0.0-14.0-4.0","1528663618678","96-7","3519","","","","false","431.97","609.15","676.6","792.14","[513,729],[583,754]","","null"
"","check_point_button","40","353588","0.0-15.0","1528663618678","96-7","1903","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","",""
"","html-button-response","41","356540","0.0-16.0","1528663618678","96-7","2951","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE CON ESTAS PISTAS OTRO JUGADOR TENDRÁ QUE ADIVINAR EN DÓNDE ESTÁ LA CAJA! </p>","0","","","","","","","",""
"","teacher","42","362941","0.0-17.0-0.0","1528663618678","96-7","4877","","","","false","267.85","859.7","618.89","823.83","[341,724]","[894,752]","null"
"","teacher","43","367230","0.0-17.0-1.0","1528663618678","96-7","2953","","","","false","496.79","759.45","610.49","791.17","[612,694],[707,747]","","null"
"","teacher","44","371510","0.0-17.0-2.0","1528663618678","96-7","3246","","","","false","511.61","616.89","738.41","835.61","[554,775],[584,811]","","null"
"","teacher","45","375470","0.0-17.0-3.0","1528663618678","96-7","1806","","","","false","752.73","873.56","576.47","724.81","[808,619],[821,674]","","null"
"","teacher","46","381214","0.0-17.0-4.0","1528663618678","96-7","4014","","","","false","310.88","613.12","448.68","725.16","[396,577],[518,594]","","null"
"","check_point_button","47","383079","0.0-18.0","1528663618678","96-7","1864","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","",""
"","teacher","48","390494","0.0-19.0-0.0","1528663618678","96-7","5445","","","","false","236.84","446.49","586.96","841.95","","[324,569],[352,860]","null"
"","teacher","49","394270","0.0-19.0-1.0","1528663618678","96-7","2198","","","","false","331.29","429.69","703.66","848.29","[386,765]","[462,766]","null"
"","teacher","50","402438","0.0-19.0-2.0","1528663618678","96-7","7166","","","","false","428.24","829.24","374.25","790.79","[640,759]","[616,350]","null"
"","teacher","51","407262","0.0-19.0-3.0","1528663618678","96-7","3685","","","","false","144.95","242.15","344.28","657.01","[197,626]","[178,309]","null"
"","teacher","52","412174","0.0-19.0-4.0","1528663618678","96-7","3687","","","","false","127.57","379.66","392.61","732.87","","[273,363],[271,760]","null"
"","check_point_button","53","414502","0.0-20.0","1528663618678","96-7","2328","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","",""
"","teacher","54","417638","0.0-21.0-0.0","1528663618678","96-7","1758","","","","false","484.73","778.22","414.82","645.55","[671,543],[587,587]","","null"
"","teacher","55","420668","0.0-21.0-1.0","1528663618678","96-7","1790","","","","false","602.12","755.56","269.39","611.67","[676,552],[666,402]","","null"
"","teacher","56","427473","0.0-21.0-2.0","1528663618678","96-7","3281","","","","false","361.32","458.52","524.37","808.6","[406,554],[431,793]","","null"
"","teacher","57","434592","0.0-21.0-3.0","1528663618678","96-7","4422","","","","false","663.41","872.09","206.97","814.63","","[774,836],[773,184]","null"
"","teacher","58","438496","0.0-21.0-4.0","1528663618678","96-7","2774","","","","false","615.07","712.27","511.72","863.52","[648,548],[659,845]","","null"
"","check_point_button","59","440201","0.0-22.0","1528663618678","96-7","1703","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 8</font></p>","0","","","","","","","",""
"","teacher","60","444361","0.0-23.0-0.0","1528663618678","96-7","2862","","","","false","524.7","738.25","590.59","855.89","[605,604]","[596,878]","null"
"","teacher","61","449080","0.0-23.0-1.0","1528663618678","96-7","2542","","","","false","273.16","626.03","383.25","486.04","[560,428],[311,438]","","null"
"","teacher","62","452401","0.0-23.0-2.0","1528663618678","96-7","1943","","","","false","166.91","353.46","568.87","761.93","[266,653]","[373,644]","null"
"","teacher","63","456304","0.0-23.0-3.0","1528663618678","96-7","2422","","","","false","465.63","797.17","580.91","744.77","[480,655],[768,670]","","null"
"","teacher","64","461449","0.0-23.0-4.0","1528663618678","96-7","3255","","","","false","186.35","489.39","774.01","871.21","","[160,814],[532,832]","null"
"","check_point_button","65","463377","0.0-24.0","1528663618678","96-7","1926","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 9</font></p>","0","","","","","","","",""
"","teacher","66","469945","0.0-25.0-0.0","1528663618678","96-7","4255","","","","false","388.42","811.38","225.67","331.69","[452,275]","[841,285]","null"
"","teacher","67","473728","0.0-25.0-1.0","1528663618678","96-7","2886","","","","false","769.59","866.79","408.37","725.4","[816,476],[827,701]","","null"
"","teacher","68","480081","0.0-25.0-2.0","1528663618678","96-7","4422","","","","false","557.2","813.61","204.65","301.85","","[842,263],[518,260]","null"
"","teacher","69","484489","0.0-25.0-3.0","1528663618678","96-7","2535","","","","false","247.34","344.54","588.73","685.93","[289,615],[316,665]","","null"
"","teacher","70","488387","0.0-25.0-4.0","1528663618678","96-7","2382","","","","false","684.9","782.1","479.54","763.6","[733,512],[722,741]","","null"
"","check_point_button","71","494003","0.0-26.0","1528663618678","96-7","5614","","<p align='center' style='font-size:30px;' > COMPLETASTE TODOS LOS NIVELES  <br><br> ¡FELICITACIONES!<br><br> PRESIONA CUALQUIER TECLA PARA TERMINAR</p>","0","","","","","","","",""
