"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","5687","0.0-0.0","1528656592533","66-8","","","","","","","","","","","",""
"","survey-text","1","16413","0.0-1.0","1528656592533","66-8","10723","{""Q0"":""66-8""}","","","","","","","","","",""
"","my_image_button","2","33406","0.0-2.0-0.0","1528656592533","66-8","16990","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","50781","0.0-2.0-1.0","1528656592533","66-8","17375","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","55869","0.0-2.0-2.0","1528656592533","66-8","5087","","","0","","","","","","","",""
"","teacher","5","92976","0.0-3.0-0.0","1528656592533","66-8","25167","","","","true","482.41","579.61","361.35","798.76","[536,736]","[464,901]","null"
"","teacher","6","112184","0.0-3.0-1.0","1528656592533","66-8","9958","","","","true","311.7","853.51","379","685.68","[566,525],[405,508]","","null"
"","teacher","7","136130","0.0-3.0-2.0","1528656592533","66-8","13151","","","","true","689.9","787.1","441.38","639.89","[734,544]","[29,42]","null"
"","teacher","8","164970","0.0-3.0-3.0","1528656592533","66-8","18175","","","","true","321.34","630.68","534.64","694.08","[459,541],[601,541]","","null"
"","check_point_button","9","190973","0.0-4.0","1528656592533","66-8","26001","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","201805","0.0-5.0","1528656592533","66-8","10831","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","223277","0.0-6.0-0.0","1528656592533","66-8","17742","","","","false","725.96","823.16","621.88","732.5","[759,644]","[8,962]","null"
"","teacher","12","230605","0.0-6.0-1.0","1528656592533","66-8","5286","","","","false","685.82","783.02","611.05","755.76","[742,695]","[5,30]","null"
"","teacher","13","242830","0.0-6.0-2.0","1528656592533","66-8","7584","","","","false","325.17","782.92","509.9","859.46","[418,599],[666,606]","","null"
"","teacher","14","248661","0.0-6.0-3.0","1528656592533","66-8","3774","","","","false","279.25","376.45","459.9","709.82","[324,698],[344,492]","","null"
"","teacher","15","253184","0.0-6.0-4.0","1528656592533","66-8","2345","","","","false","142.31","656.72","326.36","807.11","[410,738],[550,537]","","null"
"","check_point_button","16","259329","0.0-7.0","1528656592533","66-8","6143","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","265185","0.0-8.0-0.0","1528656592533","66-8","3694","","","","false","247.61","344.81","418.16","823.37","","[677,628],[131,588]","null"
"","teacher","18","269281","0.0-8.0-1.0","1528656592533","66-8","1791","","","","false","315.46","584","339.35","698.13","[513,635]","[23,454]","null"
"","teacher","19","273776","0.0-8.0-2.0","1528656592533","66-8","2254","","","","false","219.07","399.52","621.42","726.63","[279,669]","[423,136]","null"
"","teacher","20","277856","0.0-8.0-3.0","1528656592533","66-8","2071","","","","false","611.96","862.86","402.89","844.17","[734,495]","[318,638]","null"
"","teacher","21","284321","0.0-8.0-4.0","1528656592533","66-8","2182","","","","false","190.54","361.13","236.29","333.49","","[259,483],[276,489]","null"
"","check_point_button","22","292128","0.0-9.0","1528656592533","66-8","7806","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","296513","0.0-10.0-0.0","1528656592533","66-8","1998","","","","false","401.34","498.54","724.37","821.57","[423,775],[461,774]","","null"
"","teacher","24","307913","0.0-10.0-1.0","1528656592533","66-8","2470","","","","false","232.59","329.79","427.2","536","[257,483],[257,483]","","null"
"","teacher","25","315651","0.0-10.0-2.0","1528656592533","66-8","4297","","","","false","640.11","775.54","504.12","679.14","","[498,538],[498,538]","null"
"","teacher","26","321396","0.0-10.0-3.0","1528656592533","66-8","2014","","","","false","289.56","510.45","774.54","871.74","[411,825]","[495,638]","null"
"","teacher","27","326160","0.0-10.0-4.0","1528656592533","66-8","2670","","","","false","234.67","687.76","716.09","813.29","[483,759],[273,734]","","null"
"","check_point_button","28","331243","0.0-11.0","1528656592533","66-8","5082","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","335180","0.0-12.0-0.0","1528656592533","66-8","1886","","","","false","750.21","847.41","575.95","853.93","[777,805]","[274,621]","null"
"","teacher","30","341164","0.0-12.0-1.0","1528656592533","66-8","3893","","","","false","717.39","863.14","173.05","325.52","","[891,382],[428,360]","null"
"","teacher","31","345924","0.0-12.0-2.0","1528656592533","66-8","2261","","","","false","363.9","588.06","406.04","616.35","[424,569]","[470,730]","null"
"","teacher","32","350843","0.0-12.0-3.0","1528656592533","66-8","2814","","","","false","490.88","828.43","157.8","255","[581,199]","[740,81]","null"
"","teacher","33","356012","0.0-12.0-4.0","1528656592533","66-8","2646","","","","false","412.85","510.05","264.95","362.15","[471,336]","[789,351]","null"
"","check_point_button","34","361556","0.0-13.0","1528656592533","66-8","5544","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
"","teacher","35","366076","0.0-14.0-0.0","1528656592533","66-8","2503","","","","false","597.83","695.03","485.45","746.84","[656,604]","[332,484]","null"
"","teacher","36","374759","0.0-14.0-1.0","1528656592533","66-8","5793","","","","false","540.58","734.42","364.47","784.3","[616,701]","[540,674]","null"
"","teacher","37","388911","0.0-14.0-2.0","1528656592533","66-8","11423","","","","false","207.19","304.39","615.92","713.12","[264,618]","[259,715]","null"
"","teacher","38","394199","0.0-14.0-3.0","1528656592533","66-8","2870","","","","false","197.58","308.82","524.54","855.54","[305,744],[268,737]","","null"
"","teacher","39","407191","0.0-14.0-4.0","1528656592533","66-8","8646","","","","false","462.54","777.9","550.9","804.4","[466,695],[613,551]","","null"
"","check_point_button","40","413030","0.0-15.0","1528656592533","66-8","5839","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","",""
"","html-button-response","41","441208","0.0-16.0","1528656592533","66-8","28177","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE CON ESTAS PISTAS OTRO JUGADOR TENDRÁ QUE ADIVINAR EN DÓNDE ESTÁ LA CAJA! </p>","0","","","","","","","",""
"","teacher","42","445904","0.0-17.0-0.0","1528656592533","66-8","3110","","","","false","556.19","653.39","763.36","860.56","[593,796]","[462,776]","null"
"","teacher","43","452072","0.0-17.0-1.0","1528656592533","66-8","2479","","","","false","219.48","742.97","492.34","589.54","[574,567],[272,588]","","null"
"","teacher","44","458736","0.0-17.0-2.0","1528656592533","66-8","2334","","","","false","451.58","605.91","618.52","730.1","[513,674],[560,659]","","null"
"","teacher","45","462992","0.0-17.0-3.0","1528656592533","66-8","1464","","","","false","342.89","560.25","153.75","709.15","[458,660],[499,311]","","null"
"","teacher","46","469561","0.0-17.0-4.0","1528656592533","66-8","4023","","","","false","616.51","729.64","459.07","556.27","[679,499]","[461,351]","null"
"","check_point_button","47","473425","0.0-18.0","1528656592533","66-8","3863","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","",""
"","teacher","48","481233","0.0-19.0-0.0","1528656592533","66-8","3662","","","","false","106.19","203.39","237.52","334.72","[172,285]","[184,231]","null"
"","teacher","49","485729","0.0-19.0-1.0","1528656592533","66-8","2526","","","","false","527.08","625.61","717.69","874.36","[584,771],[573,790]","","null"
"","teacher","50","494010","0.0-19.0-2.0","1528656592533","66-8","3742","","","","false","432.37","529.57","327.55","486.88","[474,348]","[446,492]","null"
"","teacher","51","498441","0.0-19.0-3.0","1528656592533","66-8","1677","","","","false","580.1","787.29","733.86","854.37","[636,811]","[856,860]","null"
"","teacher","52","504788","0.0-19.0-4.0","1528656592533","66-8","1503","","","","false","209.56","797.28","329.33","811.65","[570,663],[508,405]","","null"
"","check_point_button","53","507492","0.0-20.0","1528656592533","66-8","2703","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","",""
"","teacher","54","511044","0.0-21.0-0.0","1528656592533","66-8","1333","","","","false","119.07","802.49","618.3","834.49","[405,751]","[822,787]","null"
"","teacher","55","514820","0.0-21.0-1.0","1528656592533","66-8","1911","","","","false","440.43","627.79","375.71","598.64","[490,530],[523,457]","","null"
"","teacher","56","518997","0.0-21.0-2.0","1528656592533","66-8","2109","","","","false","655.17","752.37","575.32","815.09","[743,723]","[643,752]","null"
