"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","4401","0.0-0.0","1528579199421","46-9","","","","","","","","","","","",""
"","survey-text","1","23567","0.0-1.0","1528579199421","46-9","19162","{""Q0"":""46-9""}","","","","","","","","","",""
"","my_image_button","2","39654","0.0-2.0-0.0","1528579199421","46-9","16084","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","53791","0.0-2.0-1.0","1528579199421","46-9","14134","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","59333","0.0-2.0-2.0","1528579199421","46-9","5542","","","0","","","","","","","",""
"","teacher","5","85672","0.0-3.0-0.0","1528579199421","46-9","13287","","","","true","143.42","674.02","544.27","819.11","","[136,536],[421,832]","null"
"","teacher","6","104265","0.0-3.0-1.0","1528579199421","46-9","7879","","","","true","563.35","660.55","697.35","794.55","","[676,748],[565,803]","null"
"","teacher","7","124169","0.0-3.0-2.0","1528579199421","46-9","13503","","","","true","764.67","861.87","736.95","834.15","[773,749],[859,795]","","null"
"","teacher","8","136890","0.0-3.0-3.0","1528579199421","46-9","6273","","","","true","283.82","428.25","123.52","256.71","[351,134]","[285,267]","null"
"","check_point_button","9","150731","0.0-4.0","1528579199421","46-9","13839","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","157835","0.0-5.0","1528579199421","46-9","7103","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","167659","0.0-6.0-0.0","1528579199421","46-9","8470","","","","false","554.95","652.15","254.61","353.12","[562,348]","[612,251]","null"
"","teacher","12","176899","0.0-6.0-1.0","1528579199421","46-9","7301","","","","false","246","349.2","245.27","444.84","[346,438]","[244,244]","null"
"","teacher","13","182707","0.0-6.0-2.0","1528579199421","46-9","4910","","","","false","258.75","709.7","296.3","796.22","[269,307],[496,791]","","null"
"","teacher","14","189205","0.0-6.0-3.0","1528579199421","46-9","4974","","","","false","365.46","462.66","290.71","578.51","","[412,285],[466,581]","null"
"","teacher","15","195430","0.0-6.0-4.0","1528579199421","46-9","4047","","","","false","683.99","866.85","232.89","817.91","","[678,627],[872,296]","null"
"","check_point_button","16","199102","0.0-7.0","1528579199421","46-9","3671","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","206213","0.0-8.0-0.0","1528579199421","46-9","5710","","","","false","345.29","661.59","232.87","597.69","[513,241]","[337,461]","null"
"","teacher","18","211381","0.0-8.0-1.0","1528579199421","46-9","3999","","","","false","418.62","738.72","97.43","279.75","[577,105]","[572,291]","null"
"","teacher","19","216141","0.0-8.0-2.0","1528579199421","46-9","3502","","","","false","707.61","804.81","206.14","770.06","","[752,200],[702,609]","null"
"","teacher","20","221293","0.0-8.0-3.0","1528579199421","46-9","4094","","","","false","109.74","730.63","334.03","668.7","","[439,675],[683,327]","null"
"","teacher","21","227350","0.0-8.0-4.0","1528579199421","46-9","2647","","","","false","121.65","239.21","545.07","642.27","[184,546]","[114,601]","null"
"","check_point_button","22","229702","0.0-9.0","1528579199421","46-9","2350","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","235869","0.0-10.0-0.0","1528579199421","46-9","5174","","","","false","254.42","533.08","425.16","585.45","[298,432]","[394,600]","null"
"","teacher","24","246182","0.0-10.0-1.0","1528579199421","46-9","4247","","","","false","359.82","791.46","383.36","624.43","[388,613]","[754,634]","null"
"","teacher","25","251384","0.0-10.0-2.0","1528579199421","46-9","4072","","","","false","157.3","431.13","588.42","744.9","","[226,577],[395,753]","null"
"","teacher","26","258025","0.0-10.0-3.0","1528579199421","46-9","5654","","","","false","164.28","469.64","754.04","851.24","[199,759]","[436,858]","null"
"","teacher","27","262711","0.0-10.0-4.0","1528579199421","46-9","3823","","","","false","222.8","320","252.3","857.4","","[269,243],[298,863]","null"
"","check_point_button","28","264065","0.0-11.0","1528579199421","46-9","1354","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","269601","0.0-12.0-0.0","1528579199421","46-9","4518","","","","false","408.75","663.73","357.31","454.51","[612,364]","[399,404]","null"
"","teacher","30","274930","0.0-12.0-1.0","1528579199421","46-9","4358","","","","false","155.43","643.38","751.49","848.69","[394,762]","[261,855]","null"
"","teacher","31","279897","0.0-12.0-2.0","1528579199421","46-9","3461","","","","false","641.5","738.7","359.19","456.39","[699,454]","[751,374]","null"
"","teacher","32","286801","0.0-12.0-3.0","1528579199421","46-9","5542","","","","false","398.62","677","497.37","652.67","[427,507]","[653,659]","null"
"","teacher","33","291857","0.0-12.0-4.0","1528579199421","46-9","4015","","","","false","513.7","734.18","765.11","862.31","[705,770]","[511,821]","null"
"","check_point_button","34","295162","0.0-13.0","1528579199421","46-9","3303","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
"","teacher","35","303105","0.0-14.0-0.0","1528579199421","46-9","6606","","","","false","725.84","868.99","626.36","777.82","[732,730]","[793,625]","null"
"","teacher","36","310668","0.0-14.0-1.0","1528579199421","46-9","6095","","","","false","772.31","869.51","776.42","873.62","[853,782]","[767,832]","null"
"","teacher","37","318796","0.0-14.0-2.0","1528579199421","46-9","7182","","","","false","107.71","514.73","282.71","656.23","[311,654],[443,287]","","null"
"","teacher","38","326164","0.0-14.0-3.0","1528579199421","46-9","5551","","","","false","676.31","778.58","254.96","537.17","[711,255]","[725,539]","null"
"","teacher","39","332100","0.0-14.0-4.0","1528579199421","46-9","3526","","","","false","99.95","228.22","102.61","206.12","[104,151]","[168,207]","null"
"","check_point_button","40","334211","0.0-15.0","1528579199421","46-9","2111","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","",""
"","html-button-response","41","340140","0.0-16.0","1528579199421","46-9","5927","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE CON ESTAS PISTAS OTRO JUGADOR TENDRÁ QUE ADIVINAR EN DÓNDE ESTÁ LA CAJA! </p>","0","","","","","","","",""
"","teacher","42","346172","0.0-17.0-0.0","1528579199421","46-9","4582","","","","false","201.06","622.01","351.57","591.8","[398,587]","[245,351]","null"
"","teacher","43","352116","0.0-17.0-1.0","1528579199421","46-9","4382","","","","false","219.44","651.79","323.59","663.77","[405,327]","[580,670]","null"
"","teacher","44","357612","0.0-17.0-2.0","1528579199421","46-9","3591","","","","false","293.96","704.96","370.14","467.34","[296,408],[517,372]","","null"
"","teacher","45","365092","0.0-17.0-3.0","1528579199421","46-9","5655","","","","false","743.54","840.74","362.35","677.45","[757,608]","[792,359]","null"
"","teacher","46","372039","0.0-17.0-4.0","1528579199421","46-9","5273","","","","false","733.32","830.52","362.21","761.68","","[780,767],[732,387]","null"
"","check_point_button","47","373775","0.0-18.0","1528579199421","46-9","1734","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","",""
"","teacher","48","381687","0.0-19.0-0.0","1528579199421","46-9","5511","","","","false","193.21","651.74","359.5","456.7","[321,363]","[405,457]","null"
"","teacher","49","388607","0.0-19.0-1.0","1528579199421","46-9","5406","","","","false","121.07","703.53","424.51","750.35","[426,746],[221,425]","","null"
"","teacher","50","394815","0.0-19.0-2.0","1528579199421","46-9","4950","","","","false","270.04","680.41","771.04","868.24","[391,866]","[501,769]","null"
"","teacher","51","406215","0.0-19.0-3.0","1528579199421","46-9","9710","","","","false","273.26","829.96","773.38","870.58","[279,823]","[655,770]","null"
"","teacher","52","411087","0.0-19.0-4.0","1528579199421","46-9","3942","","","","false","475.09","618.42","263.41","722.21","[615,569]","[472,628]","null"
"","check_point_button","53","412359","0.0-20.0","1528579199421","46-9","1272","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","",""
"","teacher","54","418830","0.0-21.0-0.0","1528579199421","46-9","5109","","","","false","372.29","646.89","592.09","703.42","[377,649]","[529,591]","null"
"","teacher","55","425711","0.0-21.0-1.0","1528579199421","46-9","4783","","","","false","689.11","790.62","218.38","744.39","[750,220]","[688,689]","null"
"","teacher","56","432585","0.0-21.0-2.0","1528579199421","46-9","5320","","","","false","322.01","419.21","294.3","711.07","[329,563],[373,303]","","null"
"","teacher","57","438672","0.0-21.0-3.0","1528579199421","46-9","3862","","","","false","772.49","869.69","199.38","296.58","[809,295]","[769,245]","null"
"","teacher","58","444737","0.0-21.0-4.0","1528579199421","46-9","3927","","","","false","677.88","807.22","259.01","716.9","","[719,717],[735,249]","null"
"","check_point_button","59","445817","0.0-22.0","1528579199421","46-9","1079","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 8</font></p>","0","","","","","","","",""
"","teacher","60","454281","0.0-23.0-0.0","1528579199421","46-9","7166","","","","false","111.34","213.35","312.8","410","[116,319]","[216,410]","null"
"","teacher","61","460377","0.0-23.0-1.0","1528579199421","46-9","4943","","","","false","672.92","847.37","541.54","683.84","[757,679],[764,546]","","null"
"","teacher","62","467554","0.0-23.0-2.0","1528579199421","46-9","5983","","","","false","482.64","579.84","463.15","826.47","[489,633]","[585,637]","null"
"","teacher","63","474233","0.0-23.0-3.0","1528579199421","46-9","5414","","","","false","662.43","774.36","211.98","731.52","[696,217]","[715,738]","null"
"","teacher","64","478338","0.0-23.0-4.0","1528579199421","46-9","2902","","","","false","715.69","845.44","453.45","820.63","[719,761],[845,535]","","null"
"","check_point_button","65","479546","0.0-24.0","1528579199421","46-9","1207","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 9</font></p>","0","","","","","","","",""
"","teacher","66","485721","0.0-25.0-0.0","1528579199421","46-9","4999","","","","false","407.76","664.68","690.33","855.95","[504,693]","[672,858]","null"
"","teacher","67","491028","0.0-25.0-1.0","1528579199421","46-9","4167","","","","false","274.94","488.04","645.77","852.5","[488,706]","[268,747]","null"
"","teacher","68","497692","0.0-25.0-2.0","1528579199421","46-9","4518","","","","false","564.57","710.78","311.59","455.57","[645,454]","[618,307]","null"
"","teacher","69","503413","0.0-25.0-3.0","1528579199421","46-9","4271","","","","false","634.9","863.81","288.5","800.99","[638,615]","[790,282]","null"
"","teacher","70","507741","0.0-25.0-4.0","1528579199421","46-9","3158","","","","false","310.04","671.47","695.56","792.76","[511,789]","[547,687]","null"
"","check_point_button","71","534485","0.0-26.0","1528579199421","46-9","26744","","<p align='center' style='font-size:30px;' > COMPLETASTE TODOS LOS NIVELES  <br><br> ¡FELICITACIONES!<br><br> PRESIONA CUALQUIER TECLA PARA TERMINAR</p>","0","","","","","","","",""
