"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","2646","0.0-0.0","1528662985557","91-12","","","","","","","","","","","",""
"","survey-text","1","8955","0.0-1.0","1528662985557","91-12","6305","{""Q0"":""91-12""}","","","","","","","","","",""
"","my_image_button","2","24403","0.0-2.0-0.0","1528662985557","91-12","15446","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","44676","0.0-2.0-1.0","1528662985557","91-12","20271","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","46035","0.0-2.0-2.0","1528662985557","91-12","1358","","","0","","","","","","","",""
"","teacher","5","119703","0.0-3.0-0.0","1528662985557","91-12","58184","","","","true","771.1","868.3","397.79","598.29","[782,514]","[876,399]","null"
"","teacher","6","138912","0.0-3.0-1.0","1528662985557","91-12","12302","","","","true","156.33","530.77","429.32","752.26","[170,440]","[539,755]","null"
"","teacher","7","155050","0.0-3.0-2.0","1528662985557","91-12","12030","","","","true","130.86","755.83","562.25","777.59","[748,573]","[144,784]","null"
"","teacher","8","169010","0.0-3.0-3.0","1528662985557","91-12","10039","","","","true","599.43","760.01","613.62","710.82","[609,705]","[759,608]","null"
"","check_point_button","9","232271","0.0-4.0","1528662985557","91-12","63259","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","234975","0.0-5.0","1528662985557","91-12","2702","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","249031","0.0-6.0-0.0","1528662985557","91-12","12181","","","","false","697.58","794.78","251.31","513.54","","[693,245],[801,518]","null"
"","teacher","12","261551","0.0-6.0-1.0","1528662985557","91-12","10085","","","","false","224.81","606.44","307.84","748.34","","[222,305],[613,754]","null"
"","teacher","13","270367","0.0-6.0-2.0","1528662985557","91-12","7270","","","","false","252.98","350.18","332.07","807.81","","[358,327],[248,814]","null"
"","teacher","14","282504","0.0-6.0-3.0","1528662985557","91-12","10391","","","","false","426.3","525.05","445.81","817.15","[432,451]","[532,824]","null"
"","teacher","15","290816","0.0-6.0-4.0","1528662985557","91-12","6565","","","","false","356.47","635.63","663.88","761.08","","[351,659],[637,771]","null"
"","check_point_button","16","301002","0.0-7.0","1528662985557","91-12","10186","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","316346","0.0-8.0-0.0","1528662985557","91-12","13319","","","","false","319.59","416.79","583.75","680.95","","[315,577],[422,685]","null"
"","teacher","18","323738","0.0-8.0-1.0","1528662985557","91-12","5814","","","","false","573.63","704.63","212.09","389.22","[581,222],[698,382]","","null"
"","teacher","19","332905","0.0-8.0-2.0","1528662985557","91-12","6461","","","","false","595.21","836.78","510.63","768.05","[599,513]","[837,765]","null"
"","teacher","20","339417","0.0-8.0-3.0","1528662985557","91-12","5167","","","","false","739.77","855.51","160.95","258.15","[753,172]","[867,266]","null"
"","teacher","21","353850","0.0-8.0-4.0","1528662985557","91-12","11086","","","","false","160.79","296.8","192.21","451.82","","[158,189],[301,455]","null"
"","check_point_button","22","360041","0.0-9.0","1528662985557","91-12","6191","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","372013","0.0-10.0-0.0","1528662985557","91-12","9066","","","","false","637.78","734.98","333.68","569.88","[732,339],[640,569]","","null"
"","teacher","24","388261","0.0-10.0-1.0","1528662985557","91-12","14599","","","","false","248.71","808.72","711.92","809.12","[250,712]","[814,812]","null"
"","teacher","25","410214","0.0-10.0-2.0","1528662985557","91-12","19646","","","","false","182.25","691.23","494.06","788.52","","[697,794],[180,491]","null"
"","teacher","26","416150","0.0-10.0-3.0","1528662985557","91-12","4215","","","","false","330.14","486.88","558.18","744.68","[340,565],[476,740]","","null"
"","teacher","27","422999","0.0-10.0-4.0","1528662985557","91-12","5502","","","","false","557.73","859.9","221.08","670.39","","[554,218],[866,676]","null"
"","check_point_button","28","427168","0.0-11.0","1528662985557","91-12","4167","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","436047","0.0-12.0-0.0","1528662985557","91-12","5727","","","","false","423.31","829.73","752.97","850.17","","[431,750],[830,854]","null"
"","teacher","30","441992","0.0-12.0-1.0","1528662985557","91-12","4142","","","","false","360.38","840.01","688.16","807.69","[368,695]","[844,814]","null"
"","teacher","31","448520","0.0-12.0-2.0","1528662985557","91-12","4246","","","","false","186.17","283.37","717.96","833.84","","[183,714],[286,834]","null"
"","teacher","32","460920","0.0-12.0-3.0","1528662985557","91-12","7870","","","","false","298.4","623.3","283.14","634.98","","[633,278],[294,643]","null"
"","teacher","33","477136","0.0-12.0-4.0","1528662985557","91-12","10647","","","","false","114.92","315.69","436.86","687.85","","[114,435],[319,691]","null"
"","check_point_button","34","488643","0.0-13.0","1528662985557","91-12","11504","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
"","teacher","35","505851","0.0-14.0-0.0","1528662985557","91-12","5598","","","","false","692.93","790.13","173.03","484.53","","[689,168],[800,491]","null"
"","teacher","36","513267","0.0-14.0-1.0","1528662985557","91-12","5079","","","","false","604.48","726.52","218.4","452.61","","[731,215],[604,457]","null"
"","teacher","37","522060","0.0-14.0-2.0","1528662985557","91-12","6687","","","","false","546.63","772.03","192.99","703.1","","[781,187],[541,709]","null"
