"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","2321","0.0-0.0","1528654278080","55-7","","","","","","","","","","","",""
"","survey-text","1","11164","0.0-1.0","1528654278080","55-7","8839","{""Q0"":""55-7""}","","","","","","","","","",""
"","my_image_button","2","25189","0.0-2.0-0.0","1528654278080","55-7","14023","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","51178","0.0-2.0-1.0","1528654278080","55-7","25988","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","53194","0.0-2.0-2.0","1528654278080","55-7","2016","","","0","","","","","","","",""
"","teacher","5","91293","0.0-3.0-0.0","1528654278080","55-7","19512","","","","true","366.28","753.1","660.68","757.88","","[426,600],[557,567]","null"
"","teacher","6","117118","0.0-3.0-1.0","1528654278080","55-7","12807","","","","true","407.66","626.72","207.83","305.03","[483,273],[555,251]","","null"
"","teacher","7","135521","0.0-3.0-2.0","1528654278080","55-7","5951","","","","true","178.85","487.21","124.65","499.38","","[143,609],[244,621]","null"
"","teacher","8","145352","0.0-3.0-3.0","1528654278080","55-7","4807","","","","true","696.63","804.55","197.6","397.94","[766,372],[726,317]","","null"
"","check_point_button","9","182554","0.0-4.0","1528654278080","55-7","37200","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","1","","","","","","","",""
"","html-button-response","10","184313","0.0-5.0","1528654278080","55-7","1759","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","212940","0.0-6.0-0.0","1528654278080","55-7","17929","","","","false","646.72","827.72","267.31","813.38","[696,427]","[569,293]","null"
"","teacher","12","220564","0.0-6.0-1.0","1528654278080","55-7","5742","","","","false","649.51","793.62","359.75","566.7","[720,408],[717,540]","","null"
"","teacher","13","226076","0.0-6.0-2.0","1528654278080","55-7","3518","","","","false","128.76","376.83","744.33","841.53","[170,784]","[288,534]","null"
"","teacher","14","234029","0.0-6.0-3.0","1528654278080","55-7","4454","","","","false","762.61","860.23","516.9","647.24","[799,550]","[730,676]","null"
"","teacher","15","242508","0.0-6.0-4.0","1528654278080","55-7","6334","","","","false","184.46","510.6","129.74","592.43","[332,224]","[624,233]","null"
"","check_point_button","16","248428","0.0-7.0","1528654278080","55-7","5918","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","259301","0.0-8.0-0.0","1528654278080","55-7","6168","","","","false","695.97","793.17","191.02","288.22","[752,239]","[749,342]","null"
"","teacher","18","266840","0.0-8.0-1.0","1528654278080","55-7","4617","","","","false","728.9","865.73","186.55","615.17","[805,314],[753,470]","","null"
"","teacher","19","274768","0.0-8.0-2.0","1528654278080","55-7","5279","","","","false","340.8","553.04","497.67","626.43","","[325,653],[281,466]","null"
