"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","19482","0.0-0.0","1528660310134","76-10","","","","","","","","","","","",""
"","survey-text","1","25809","0.0-1.0","1528660310134","76-10","6325","{""Q0"":""76-10""}","","","","","","","","","",""
"","my_image_button","2","47920","0.0-2.0-0.0","1528660310134","76-10","22109","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","72187","0.0-2.0-1.0","1528660310134","76-10","24265","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","73450","0.0-2.0-2.0","1528660310134","76-10","1262","","","0","","","","","","","",""
"","teacher","5","103052","0.0-3.0-0.0","1528660310134","76-10","9683","","","","true","521.87","672.5","126.51","794.95","","[479,435],[481,503]","null"
"","teacher","6","123756","0.0-3.0-1.0","1528660310134","76-10","7478","","","","true","208.17","814.93","645.54","742.74","","[497,789],[493,616]","null"
"","teacher","7","139861","0.0-3.0-2.0","1528660310134","76-10","11607","","","","true","296.86","747.52","436.06","868.71","","[510,924],[792,619]","null"
"","teacher","8","151742","0.0-3.0-3.0","1528660310134","76-10","7791","","","","true","373.43","697.7","684.79","781.99","","[515,840],[727,747]","null"
"","check_point_button","9","175919","0.0-4.0","1528660310134","76-10","24173","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","177095","0.0-5.0","1528660310134","76-10","1174","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","199993","0.0-6.0-0.0","1528660310134","76-10","20873","","","","false","574.98","865.24","568.56","865.35","","[517,713],[908,706]","null"
"","teacher","12","206658","0.0-6.0-1.0","1528660310134","76-10","5213","","","","false","693.13","790.33","710.61","807.81","","[738,685],[825,769]","null"
"","teacher","13","211146","0.0-6.0-2.0","1528660310134","76-10","3022","","","","false","393.93","491.13","328.92","534.68","","[448,560],[436,282]","null"
"","teacher","14","216697","0.0-6.0-3.0","1528660310134","76-10","4174","","","","false","213.79","524.91","515.93","613.13","","[376,630],[186,555]","null"
"","teacher","15","222089","0.0-6.0-4.0","1528660310134","76-10","3750","","","","false","309.37","841.93","338.56","558.1","","[563,578],[541,302]","null"
"","check_point_button","16","227058","0.0-7.0","1528660310134","76-10","4967","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","232074","0.0-8.0-0.0","1528660310134","76-10","3501","","","","false","178.14","592.73","482.28","620.42","","[373,455],[376,652]","null"
"","teacher","18","236369","0.0-8.0-1.0","1528660310134","76-10","3038","","","","false","358.06","455.26","715.68","869.31","","[476,790],[408,687]","null"
"","teacher","19","241674","0.0-8.0-2.0","1528660310134","76-10","3936","","","","false","642.23","775.25","643.26","740.46","","[617,687],[793,696]","null"
"","teacher","20","247153","0.0-8.0-3.0","1528660310134","76-10","3992","","","","false","737.4","852.93","224.07","520.57","","[696,366],[890,432]","null"
"","teacher","21","251010","0.0-8.0-4.0","1528660310134","76-10","2624","","","","false","667.44","850.64","674.8","772","","[762,813],[756,648]","null"
"","check_point_button","22","253810","0.0-9.0","1528660310134","76-10","2800","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","261860","0.0-10.0-0.0","1528660310134","76-10","6049","","","","false","276.07","844","380.13","709.17","","[536,347],[513,750]","null"
"","teacher","24","267740","0.0-10.0-1.0","1528660310134","76-10","4414","","","","false","361.87","480.31","113.02","530.9","","[522,327],[309,341]","null"
"","teacher","25","272868","0.0-10.0-2.0","1528660310134","76-10","3485","","","","false","175.82","435.19","369.61","838.26","","[335,862],[293,355]","null"
"","teacher","26","276292","0.0-10.0-3.0","1528660310134","76-10","1959","","","","false","566.53","738.74","645.73","817.23","","[534,760],[763,732]","null"
"","teacher","27","279545","0.0-10.0-4.0","1528660310134","76-10","1807","","","","false","299.23","396.43","552.66","738.84","","[412,644],[361,531]","null"
"","check_point_button","28","282539","0.0-11.0","1528660310134","76-10","2993","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","290147","0.0-12.0-0.0","1528660310134","76-10","5990","","","","false","173.07","447.16","661.57","781.06","","[305,639],[472,728]","null"
"","teacher","30","294979","0.0-12.0-1.0","1528660310134","76-10","3262","","","","false","579.69","866.55","511.37","700.22","","[696,718],[683,483]","null"
"","teacher","31","302020","0.0-12.0-2.0","1528660310134","76-10","4023","","","","false","171.93","849.62","170.45","267.65","","[881,212],[144,209]","null"
"","teacher","32","306883","0.0-12.0-3.0","1528660310134","76-10","3494","","","","false","147.96","715.41","546.05","643.25","","[419,670],[743,609]","null"
"","teacher","33","311635","0.0-12.0-4.0","1528660310134","76-10","3118","","","","false","728.6","825.8","457.53","565.33","","[787,578],[787,441]","null"
"","check_point_button","34","313948","0.0-13.0","1528660310134","76-10","2310","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
"","teacher","35","319364","0.0-14.0-0.0","1528660310134","76-10","4031","","","","false","105.1","365.68","420.86","531.24","","[239,545],[381,482]","null"
"","teacher","36","333135","0.0-14.0-1.0","1528660310134","76-10","12249","","","","false","158.11","255.31","277.39","830.06","","[271,570],[138,572]","null"
