"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","2962","0.0-0.0","1528660797937","84-11","","","","","","","","","","","",""
"","survey-text","1","10697","0.0-1.0","1528660797937","84-11","7732","{""Q0"":""84-11""}","","","","","","","","","",""
"","my_image_button","2","21658","0.0-2.0-0.0","1528660797937","84-11","10959","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","44801","0.0-2.0-1.0","1528660797937","84-11","23142","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","45664","0.0-2.0-2.0","1528660797937","84-11","863","","","0","","","","","","","",""
"","teacher","5","80982","0.0-3.0-0.0","1528660797937","84-11","16449","","","","true","467.22","564.42","335.71","526.27","[538,367]","[597,358]","null"
"","teacher","6","93526","0.0-3.0-1.0","1528660797937","84-11","4262","","","","true","399.16","854.74","574.23","746.26","[476,648]","[454,512]","null"
"","teacher","7","103005","0.0-3.0-2.0","1528660797937","84-11","7007","","","","true","167.31","559.33","192.2","825.09","","[380,141],[131,852]","null"
"","teacher","8","107454","0.0-3.0-3.0","1528660797937","84-11","2150","","","","true","373.21","633.52","550.64","736.88","[587,687]","[413,513]","null"
"","check_point_button","9","133834","0.0-4.0","1528660797937","84-11","26379","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","135578","0.0-5.0","1528660797937","84-11","1743","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","145785","0.0-6.0-0.0","1528660797937","84-11","7229","","","","false","722.98","820.18","126.69","634.75","","[702,91],[898,446]","null"
"","teacher","12","151194","0.0-6.0-1.0","1528660797937","84-11","4399","","","","false","289.94","387.14","669.63","766.83","[303,680],[378,682]","","null"
"","teacher","13","156618","0.0-6.0-2.0","1528660797937","84-11","3526","","","","false","396.73","493.93","545.62","732.89","","[397,533],[553,697]","null"
"","teacher","14","161074","0.0-6.0-3.0","1528660797937","84-11","2166","","","","false","373.15","782.59","504.2","773.12","[647,727]","[365,477]","null"
"","teacher","15","170018","0.0-6.0-4.0","1528660797937","84-11","7607","","","","false","466.6","819.4","204.19","818.48","","[845,178],[840,818]","null"
"","check_point_button","16","175770","0.0-7.0","1528660797937","84-11","5751","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","184090","0.0-8.0-0.0","1528660797937","84-11","7135","","","","false","260.26","840.88","361.35","501.57","[269,367],[548,427]","","null"
"","teacher","18","192242","0.0-8.0-1.0","1528660797937","84-11","6919","","","","false","520.55","830.8","309.99","602.9","[529,316]","[847,315]","null"
"","teacher","19","199532","0.0-8.0-2.0","1528660797937","84-11","6561","","","","false","633.17","846.06","714.27","811.47","[643,726]","[642,827]","null"
