"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","4637","0.0-0.0","1528573370019","20-32","","","","","","","","","","","",""
"","survey-text","1","11171","0.0-1.0","1528573370019","20-32","6531","{""Q0"":""20-32""}","","","","","","","","","",""
"","my_image_button","2","22531","0.0-2.0-0.0","1528573370019","20-32","11358","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","37354","0.0-2.0-1.0","1528573370019","20-32","14822","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","42689","0.0-2.0-2.0","1528573370019","20-32","5335","","","0","","","","","","","",""
"","teacher","5","68420","0.0-3.0-0.0","1528573370019","20-32","15086","","","","true","384.46","481.66","121.91","435.04","","[385,120],[482,437]","null"
"","teacher","6","100380","0.0-3.0-1.0","1528573370019","20-32","25902","","","","true","754.87","852.07","371.05","645.72","[760,523],[850,518]","","null"
"","teacher","7","131335","0.0-3.0-2.0","1528573370019","20-32","24946","","","","true","534.74","682.25","605.49","762.3","","[533,681],[686,680]","null"
"","teacher","8","152686","0.0-3.0-3.0","1528573370019","20-32","18855","","","","true","585.69","799.31","757.74","864.08","","[585,810],[800,808]","null"
"","check_point_button","9","157239","0.0-4.0","1528573370019","20-32","4551","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","168831","0.0-5.0","1528573370019","20-32","11590","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","194129","0.0-6.0-0.0","1528573370019","20-32","21962","","","","false","604.66","828.57","639.55","756.49","[608,642]","[829,753]","null"
"","teacher","12","216858","0.0-6.0-1.0","1528573370019","20-32","20190","","","","false","450.48","808.61","490.3","647.86","[626,565]","[812,562]","null"
"","teacher","13","231578","0.0-6.0-2.0","1528573370019","20-32","12174","","","","false","706.49","803.69","765.61","862.81","[755,814],[765,860]","","null"
"","teacher","14","277359","0.0-6.0-3.0","1528573370019","20-32","37202","","","","false","501.79","598.99","425.6","804.99","","[549,808],[500,427]","null"
"","teacher","15","289774","0.0-6.0-4.0","1528573370019","20-32","6501","","","","false","103.36","334.75","462.2","603.62","[105,602]","[337,461]","null"
"","check_point_button","16","292783","0.0-7.0","1528573370019","20-32","3007","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","306470","0.0-8.0-0.0","1528573370019","20-32","7606","","","","false","626.02","734.99","519.16","846.64","[628,522]","[736,847]","null"
"","teacher","18","325657","0.0-8.0-1.0","1528573370019","20-32","7823","","","","false","551.55","808.87","749.49","846.69","","[811,748],[553,850]","null"
"","teacher","19","345697","0.0-8.0-2.0","1528573370019","20-32","15702","","","","false","481.25","676.46","332.73","429.93","","[481,376],[678,336]","null"
"","teacher","20","363633","0.0-8.0-3.0","1528573370019","20-32","16494","","","","false","166.61","703.25","175.3","356.97","[431,178]","[706,356]","null"
