"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","1856","0.0-0.0","1532722047553","8-424","","","","","","","","","","","",""
"","survey-text","1","7175","0.0-1.0","1532722047553","8-424","5316","{""Q0"":""8-424""}","","","","","","","","","",""
"","my_image_button","2","25511","0.0-2.0-0.0","1532722047553","8-424","18334","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","41790","0.0-2.0-1.0","1532722047553","8-424","16279","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","46878","0.0-2.0-2.0","1532722047553","8-424","5087","","","0","","","","","","","",""
"","teacher","5","72705","0.0-3.0-0.0","1532722047553","8-424","13689","","","","true","375.31","619.82","510.85","608.05","[498,536],[599,564]","","null"
"","teacher","6","96057","0.0-3.0-1.0","1532722047553","8-424","12206","","","","true","523.02","746.55","140.15","364.01","","[814,325],[87,797]","null"
"","teacher","7","113473","0.0-3.0-2.0","1532722047553","8-424","8327","","","","true","254.47","747.03","722.69","859.44","","[787,749],[244,849]","null"
"","teacher","8","129019","0.0-3.0-3.0","1532722047553","8-424","5607","","","","true","657.26","795.29","222.42","319.62","[670,309]","[800,211]","null"
"","check_point_button","9","151356","0.0-4.0","1532722047553","8-424","22335","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","160676","0.0-5.0","1532722047553","8-424","9319","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","174340","0.0-6.0-0.0","1532722047553","8-424","10677","","","","false","156.51","290.38","182.52","832.46","","[307,333],[155,806]","null"
"","teacher","12","179044","0.0-6.0-1.0","1532722047553","8-424","3229","","","","false","649.61","823.2","446.95","773.07","[664,478]","[841,688]","null"
"","teacher","13","182661","0.0-6.0-2.0","1532722047553","8-424","1591","","","","false","577.44","799.81","617.57","794","[633,766]","[809,780]","null"
