"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","6902","0.0-0.0","1532717936848","10-415","","","","","","","","","","","","",""
"","survey-text","1","18589","0.0-1.0","1532717936848","10-415","11684","{""Q0"":""10-415""}","","","","","","","","","","",""
"","my_image_button","2","37333","0.0-2.0-0.0","1532717936848","10-415","18741","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","62153","0.0-2.0-1.0","1532717936848","10-415","24819","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","72408","0.0-2.0-2.0","1532717936848","10-415","10255","","","0","","","","","","","","",""
"","learner","5","117327","0.0-3.0-0.0","1532717936848","10-415","44914","","","","true","584","862","295","757","[668.22,513.43],[671.26,633.55]","","true","null"
"","learner","6","128201","0.0-3.0-1.0","1532717936848","10-415","10872","","","","true","278","603","286","598","[430.44,311.8]","[497.74,217.34]","true","null"
"","learner","7","137954","0.0-3.0-2.0","1532717936848","10-415","9750","","","","true","329","645","360","633","","[257.13,281.65],[246.47,690.46]","true","null"
"","learner","8","149882","0.0-3.0-3.0","1532717936848","10-415","11927","","","","true","398","659","618","883","[539.21,705.43]","[409.94,492.13]","true","null"
"","check_point_button","9","219143","0.0-4.0","1532717936848","10-415","69259","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","1","","","","","","","","",""
"","html-button-response","10","227735","0.0-5.0","1532717936848","10-415","8590","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","235102","0.0-6.0-0.0","1532717936848","10-415","7366","","","","false","331","683","498","614","[591.65,610.91],[437.26,525.4]","","true","null"
"","learner","12","240774","0.0-6.0-1.0","1532717936848","10-415","5670","","","","false","381","777","581","666","[685.35,618.4]","[772.97,567.89]","true","null"
"","learner","13","244310","0.0-6.0-2.0","1532717936848","10-415","3534","","","","false","309","736","512","627","","[336.93,283.59],[650.84,471.84]","true","null"
"","learner","14","253782","0.0-6.0-3.0","1532717936848","10-415","9471","","","","false","489","854","558","692","[591.42,658.57],[745.29,573.54]","","true","null"
"","learner","15","261054","0.0-6.0-4.0","1532717936848","10-415","7270","","","","false","450","836","455","645","[697.56,610.01],[634.21,531.03]","","true","null"
"","check_point_button","16","265247","0.0-7.0","1532717936848","10-415","4191","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","274166","0.0-8.0-0.0","1532717936848","10-415","8919","","","","false","534","537","973","973","[685.11,580.78]","[528.23,485.72]","false","null"
"","learner","18","280209","0.0-8.0-1.0","1532717936848","10-415","6040","","","","false","267","692","587","652","[576.22,645.06]","[641.1,559.97]","true","null"
"","learner","19","287673","0.0-8.0-2.0","1532717936848","10-415","7462","","","","false","514","863","475","748","","[342.89,720.11],[305.59,445.67]","true","null"
"","learner","20","291096","0.0-8.0-3.0","1532717936848","10-415","3422","","","","false","368","889","681","838","[524.37,683.18],[625.12,713.28]","","true","null"
"","learner","21","295009","0.0-8.0-4.0","1532717936848","10-415","3911","","","","false","83","765","297","435","","[525,253.62],[405.59,499.4]","true","null"
"","check_point_button","22","299169","0.0-9.0","1532717936848","10-415","4158","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","303289","0.0-10.0-0.0","1532717936848","10-415","4119","","","","false","319","927","547","711","[614.33,619.84]","[487.91,495.34]","true","null"
"","learner","24","306009","0.0-10.0-1.0","1532717936848","10-415","2719","","","","false","461","667","353","459","[625.5,378.19]","[715.1,338.15]","true","null"
"","learner","25","308673","0.0-10.0-2.0","1532717936848","10-415","2663","","","","false","467","900","543","717","[574.59,710.76],[738.33,634.89]","","true","null"
"","learner","26","312009","0.0-10.0-3.0","1532717936848","10-415","3334","","","","false","470","888","397","601","","[415.8,698.49],[194.72,563.21]","true","null"
"","learner","27","317593","0.0-10.0-4.0","1532717936848","10-415","5583","","","","false","298","834","157","458","[618.19,384.77],[514.06,233.11]","","true","null"
