"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","key_press"
"true","fullscreen","0","1781","0.0-0.0","1532725033172","13-432","","","","","","","","","","","",""
"","survey-text","1","6368","0.0-1.0","1532725033172","13-432","4584","{""Q0"":""13-432""}","","","","","","","","","",""
"","my_image_button","2","18592","0.0-2.0-0.0","1532725033172","13-432","12222","","img/caja.png","0","","","","","","","",""
"","my_image_button","3","35231","0.0-2.0-1.0","1532725033172","13-432","16638","","img/caja_con_ejemplos.png","0","","","","","","","",""
"","my_image_button","4","42367","0.0-2.0-2.0","1532725033172","13-432","7135","","","0","","","","","","","",""
"","teacher","5","62549","0.0-3.0-0.0","1532725033172","13-432","10157","","","","true","609.19","730.9","347.86","626.74","[626,363]","[729,637]","null"
"","teacher","6","83554","0.0-3.0-1.0","1532725033172","13-432","13385","","","","true","142.44","550.8","172.01","597.76","[546,593]","[140,170]","null"
"","teacher","7","95626","0.0-3.0-2.0","1532725033172","13-432","7393","","","","true","355.08","629.26","291.57","388.77","[359,298],[624,384]","","null"
"","teacher","8","110426","0.0-3.0-3.0","1532725033172","13-432","7376","","","","true","490.2","631.91","391.21","635.76","[496,633]","[489,391]","null"
"","check_point_button","9","121187","0.0-4.0","1532725033172","13-432","10759","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","",""
"","html-button-response","10","128342","0.0-5.0","1532725033172","13-432","7154","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","",""
"","teacher","11","135373","0.0-6.0-0.0","1532725033172","13-432","6103","","","","false","146.82","244.02","107.84","866.27","[153,117]","[254,866]","null"
"","teacher","12","142613","0.0-6.0-1.0","1532725033172","13-432","6039","","","","false","270.12","842.82","152.53","723.81","[837,162]","[268,730]","null"
"","teacher","13","147717","0.0-6.0-2.0","1532725033172","13-432","4126","","","","false","576.99","793.1","619.03","865.64","[585,625],[784,862]","","null"
"","teacher","14","153557","0.0-6.0-3.0","1532725033172","13-432","4295","","","","false","459.64","791.68","427.78","524.98","","[455,425],[793,524]","null"
"","teacher","15","163214","0.0-6.0-4.0","1532725033172","13-432","8671","","","","false","224.68","581.04","732.93","830.13","[237,824]","[581,731]","null"
"","check_point_button","16","167301","0.0-7.0","1532725033172","13-432","4087","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","",""
"","teacher","17","171998","0.0-8.0-0.0","1532725033172","13-432","3957","","","","false","611.49","762.34","727.12","824.32","[620,735]","[769,828]","null"
"","teacher","18","175958","0.0-8.0-1.0","1532725033172","13-432","3151","","","","false","341.14","453.2","567.95","665.15","[347,574]","[459,670]","null"
"","teacher","19","183829","0.0-8.0-2.0","1532725033172","13-432","5480","","","","false","705.06","839.43","723.06","820.26","[711,729]","[843,824]","null"
"","teacher","20","191000","0.0-8.0-3.0","1532725033172","13-432","6184","","","","false","178.07","310.43","529.03","765.64","[187,537]","[318,768]","null"
"","teacher","21","195944","0.0-8.0-4.0","1532725033172","13-432","3646","","","","false","479.42","726.17","291.37","660.58","[717,299]","[477,666]","null"
"","check_point_button","22","198839","0.0-9.0","1532725033172","13-432","2895","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","",""
"","teacher","23","202519","0.0-10.0-0.0","1532725033172","13-432","2838","","","","false","670.46","767.66","634.04","731.24","[675,638]","[772,738]","null"
"","teacher","24","208374","0.0-10.0-1.0","1532725033172","13-432","4711","","","","false","112.89","720.73","224.55","606.91","[118,599]","[724,223]","null"
"","teacher","25","213983","0.0-10.0-2.0","1532725033172","13-432","4191","","","","false","683.74","812","389.52","486.72","[688,395],[808,483]","","null"
"","teacher","26","221615","0.0-10.0-3.0","1532725033172","13-432","6582","","","","false","278.52","675.3","256.21","540.93","[667,536]","[276,256]","null"
"","teacher","27","230391","0.0-10.0-4.0","1532725033172","13-432","6647","","","","false","683.86","781.06","484.83","582.03","[774,490]","[681,483]","null"
"","check_point_button","28","231840","0.0-11.0","1532725033172","13-432","1448","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","",""
"","teacher","29","236289","0.0-12.0-0.0","1532725033172","13-432","3533","","","","false","497.67","785.54","210.75","797.6","[507,215]","[792,801]","null"
"","teacher","30","244992","0.0-12.0-1.0","1532725033172","13-432","7534","","","","false","134.81","559.87","199.44","721.23","[549,207],[145,716]","","null"
"","teacher","31","250106","0.0-12.0-2.0","1532725033172","13-432","4098","","","","false","719.37","840.5","130.21","627.36","","[845,633],[717,128]","null"
"","teacher","32","254586","0.0-12.0-3.0","1532725033172","13-432","2662","","","","false","661.17","758.37","587.69","797.28","","[661,589],[758,804]","null"
"","teacher","33","260818","0.0-12.0-4.0","1532725033172","13-432","4663","","","","false","700.37","865.64","381.98","479.18","","[700,378],[870,483]","null"
"","check_point_button","34","265114","0.0-13.0","1532725033172","13-432","4295","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","",""
"","teacher","35","283282","0.0-14.0-0.0","1532725033172","13-432","12031","","","","false","228.8","358.28","102.28","635.82","[239,109]","[363,640]","null"
"","teacher","36","287267","0.0-14.0-1.0","1532725033172","13-432","3302","","","","false","188.79","344.48","110.58","779.06","","[188,104],[352,782]","null"
"","teacher","37","291706","0.0-14.0-2.0","1532725033172","13-432","3566","","","","false","487.96","715.42","542.13","866.47","[497,861]","[483,543]","null"
"","teacher","38","296082","0.0-14.0-3.0","1532725033172","13-432","3414","","","","false","209.29","381.98","622.68","719.88","","[388,622],[208,720]","null"
"","teacher","39","300067","0.0-14.0-4.0","1532725033172","13-432","3287","","","","false","117.45","366.23","764.86","862.06","[359,775],[129,857]","","null"
"","check_point_button","40","301562","0.0-15.0","1532725033172","13-432","1495","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","",""
"","html-button-response","41","316325","0.0-16.0","1532725033172","13-432","14763","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE CON ESTAS PISTAS OTRO JUGADOR TENDRÁ QUE ADIVINAR EN DÓNDE ESTÁ LA CAJA! </p>","0","","","","","","","",""
