"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","15980","0.0-0.0","1532118496058","5-241","","","","","","","","","","","","",""
"","survey-text","1","25931","0.0-1.0","1532118496058","5-241","9946","{""Q0"":""5-241""}","","","","","","","","","","",""
"","my_image_button","2","105480","0.0-2.0-0.0","1532118496058","5-241","79547","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","107128","0.0-2.0-1.0","1532118496058","5-241","1646","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","122871","0.0-2.0-2.0","1532118496058","5-241","15743","","","0","","","","","","","","",""
"","learner","5","331196","0.0-3.0-0.0","1532118496058","5-241","208318","","","","true","425","525","289","447","[452.07,297.12],[500.09,383.41]","","true","null"
"","learner","6","369870","0.0-3.0-1.0","1532118496058","5-241","38672","","","","true","208","477","418","660","[259.09,559.9]","[436.59,372.43]","true","null"
"","learner","7","401936","0.0-3.0-2.0","1532118496058","5-241","32064","","","","true","651","841","260","436","","[223.66,557.03],[361.28,469.74]","true","null"
"","learner","8","418823","0.0-3.0-3.0","1532118496058","5-241","16886","","","","true","258","516","679","740","[409.72,699.62]","[642.18,227.9]","true","null"
"","check_point_button","9","442740","0.0-4.0","1532118496058","5-241","23915","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","452244","0.0-5.0","1532118496058","5-241","9503","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","474339","0.0-6.0-0.0","1532118496058","5-241","22094","","","","false","578","777","251","353","[679.74,317.62]","[720.72,504.83]","true","null"
"","learner","12","531294","0.0-6.0-1.0","1532118496058","5-241","56953","","","","false","592","727","431","735","[672.38,628.32],[666.09,489.67]","","true","null"
"","learner","13","542614","0.0-6.0-2.0","1532118496058","5-241","11316","","","","false","361","515","529","930","","[724.22,644.03],[701.56,379.13]","true","null"
"","learner","14","556288","0.0-6.0-3.0","1532118496058","5-241","13672","","","","false","249","339","283","450","[293.34,395.34]","[370.46,760.06]","true","null"
"","learner","15","564000","0.0-6.0-4.0","1532118496058","5-241","7710","","","","false","518","662","557","629","[603.8,569.88]","[721.63,483.31]","true","null"
"","check_point_button","16","579362","0.0-7.0","1532118496058","5-241","15362","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","588154","0.0-8.0-0.0","1532118496058","5-241","8789","","","","false","572","786","346","786","","[275.47,546.51],[258.04,698.05]","true","null"
"","learner","18","593689","0.0-8.0-1.0","1532118496058","5-241","5533","","","","false","457","690","266","470","[586.09,421.67],[497.66,343.6]","","true","null"
"","learner","19","599474","0.0-8.0-2.0","1532118496058","5-241","5781","","","","false","564","692","16","234","","[334.65,677.11],[754.43,549.67]","true","null"
"","learner","20","665054","0.0-8.0-3.0","1532118496058","5-241","65579","","","","false","507","693","630","732","","[691.51,338.22],[370.38,712.3]","true","null"
"","learner","21","670374","0.0-8.0-4.0","1532118496058","5-241","5318","","","","false","564","651","487","588","[607,551.51]","[718.58,755.89]","true","null"
"","check_point_button","22","696127","0.0-9.0","1532118496058","5-241","25752","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","1","","","","","","","","",""
