"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","4787","0.0-0.0","1532715701130","44-28","","","","","","","","","","","","",""
"","survey-text","1","14537","0.0-1.0","1532715701130","44-28","9748","{""Q0"":""44-28""}","","","","","","","","","","",""
"","my_image_button","2","38114","0.0-2.0-0.0","1532715701130","44-28","23574","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","67100","0.0-2.0-1.0","1532715701130","44-28","28985","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","80964","0.0-2.0-2.0","1532715701130","44-28","13863","","","0","","","","","","","","",""
"","learner","5","104428","0.0-3.0-0.0","1532715701130","44-28","23458","","","","true","578","726","394","589","[589.01,404.34],[716.14,577.83]","","true","null"
"","learner","6","122750","0.0-3.0-1.0","1532715701130","44-28","18321","","","","true","245","747","483","739","[571.94,609.62]","[758.86,478.8]","true","null"
"","learner","7","133015","0.0-3.0-2.0","1532715701130","44-28","10262","","","","true","449","916","183","397","","[486.74,420.78],[704.09,502.57]","true","null"
"","learner","8","137638","0.0-3.0-3.0","1532715701130","44-28","4622","","","","true","171","395","579","767","[362.62,731.57]","[548.93,557.46]","true","null"
"","check_point_button","9","152848","0.0-4.0","1532715701130","44-28","15207","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","155600","0.0-5.0","1532715701130","44-28","2750","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","161327","0.0-6.0-0.0","1532715701130","44-28","5726","","","","false","590","927","438","730","","[477.5,763.11],[362.77,539.25]","true","null"
"","learner","12","164087","0.0-6.0-1.0","1532715701130","44-28","2758","","","","false","357","858","432","871","[566.71,646.83]","[488.78,304.92]","true","null"
"","learner","13","167199","0.0-6.0-2.0","1532715701130","44-28","3110","","","","false","92","433","138","491","[252.37,413.31]","[257.54,582.05]","true","null"
"","learner","14","170640","0.0-6.0-3.0","1532715701130","44-28","3438","","","","false","36","450","9","885","[208.83,263.35]","[596.15,749.68]","true","null"
"","learner","15","173919","0.0-6.0-4.0","1532715701130","44-28","3278","","","","false","195","660","118","846","","[754.82,544.77],[725.13,650.27]","true","null"
"","check_point_button","16","176505","0.0-7.0","1532715701130","44-28","2582","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","179255","0.0-8.0-0.0","1532715701130","44-28","2749","","","","false","83","866","573","908","","[487.25,399.89],[744.27,518.27]","true","null"
"","learner","18","181952","0.0-8.0-1.0","1532715701130","44-28","2692","","","","false","292","822","143","884","[664.07,495.78],[664.48,686.39]","","true","null"
"","learner","19","184386","0.0-8.0-2.0","1532715701130","44-28","2434","","","","false","423","893","382","619","[683.6,480.29],[553.41,429.03]","","true","null"
"","learner","20","186586","0.0-8.0-3.0","1532715701130","44-28","2197","","","","false","97","549","203","505","[349.69,363.56],[433.41,270.82]","","true","null"
"","learner","21","190210","0.0-8.0-4.0","1532715701130","44-28","3622","","","","false","105","856","300","606","","[511.74,233.28],[290.16,703.65]","true","null"
"","check_point_button","22","191714","0.0-9.0","1532715701130","44-28","1504","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","194987","0.0-10.0-0.0","1532715701130","44-28","3270","","","","false","154","929","32","346","","[450.64,389.62],[250.74,555.25]","true","null"
"","learner","24","197146","0.0-10.0-1.0","1532715701130","44-28","2158","","","","false","208","826","507","824","","[638.66,229.56],[314.11,405.08]","true","null"
"","learner","25","202331","0.0-10.0-2.0","1532715701130","44-28","5184","","","","false","255","848","499","850","","[644.9,417.29],[436.11,347.66]","true","null"
"","learner","26","205034","0.0-10.0-3.0","1532715701130","44-28","2702","","","","false","224","823","32","588","[638.83,243.15],[480.49,355.81]","","true","null"
"","learner","27","207866","0.0-10.0-4.0","1532715701130","44-28","2829","","","","false","210","740","488","737","[474.96,491.36]","[407.44,418.12]","true","null"
"","check_point_button","28","208787","0.0-11.0","1532715701130","44-28","919","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","211002","0.0-12.0-0.0","1532715701130","44-28","2214","","","","false","216","861","156","515","[518.19,406.39]","[569.6,609.97]","true","null"
"","learner","30","213123","0.0-12.0-1.0","1532715701130","44-28","2120","","","","false","87","877","616","818","","[213.56,425.67],[566.57,295.97]","true","null"
"","learner","31","215122","0.0-12.0-2.0","1532715701130","44-28","1998","","","","false","220","928","23","151","","[385.28,602.37],[659.03,439.36]","true","null"
"","learner","32","218819","0.0-12.0-3.0","1532715701130","44-28","3694","","","","false","121","697","180","744","[675.87,658.12]","[746.32,445.65]","true","null"
"","learner","33","220707","0.0-12.0-4.0","1532715701130","44-28","1885","","","","false","276","965","613","785","[532.47,708.65]","[692.2,558.62]","true","null"
"","check_point_button","34","222594","0.0-13.0","1532715701130","44-28","1886","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","224899","0.0-14.0-0.0","1532715701130","44-28","2302","","","","false","264","925","211","932","[502.32,482.39],[496.73,371.88]","","true","null"
"","learner","36","227219","0.0-14.0-1.0","1532715701130","44-28","2318","","","","false","212","849","117","359","","[322.01,657.55],[501.46,459.48]","true","null"
"","learner","37","229323","0.0-14.0-2.0","1532715701130","44-28","2102","","","","false","97","629","213","845","[331.9,674.28],[240.53,588.37]","","true","null"
"","learner","38","231555","0.0-14.0-3.0","1532715701130","44-28","2231","","","","false","155","839","424","689","[654.35,570.71]","[761.86,358.15]","true","null"
"","learner","39","234051","0.0-14.0-4.0","1532715701130","44-28","2494","","","","false","411","752","72","416","[599.26,374.31]","[571.98,486.33]","true","null"
"","check_point_button","40","235428","0.0-15.0","1532715701130","44-28","1374","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","","",""
"","html-button-response","41","237796","0.0-16.0","1532715701130","44-28","2367","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE ALGUIEN TE DEJÓ ESTAS PISTAS PARA QUE ENCUENTRES LA CAJA! </p>","0","","","","","","","","",""
"","learner","42","239883","0.0-17.0-0.0","1532715701130","44-28","2087","","","","false","82","750","671","760","[308.48,687.79]","[248.45,557.28]","true","null"
"","learner","43","242659","0.0-17.0-1.0","1532715701130","44-28","2774","","","","false","174","883","109","400","","[386.33,440.62],[579.24,625.72]","true","null"
"","learner","44","244844","0.0-17.0-2.0","1532715701130","44-28","2183","","","","false","127","481","270","497","[276.81,441.97]","[245.16,551.73]","true","null"
"","learner","45","246774","0.0-17.0-3.0","1532715701130","44-28","1927","","","","false","196","892","200","679","[545.61,615.17],[681.9,401.03]","","true","null"
"","learner","46","248942","0.0-17.0-4.0","1532715701130","44-28","2166","","","","false","251","596","400","537","[450.37,482.42]","[269.1,613.46]","true","null"
"","check_point_button","47","250117","0.0-18.0","1532715701130","44-28","1175","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","","",""
"","learner","48","252501","0.0-19.0-0.0","1532715701130","44-28","2382","","","","false","348","898","294","713","[705.94,600.56],[601.13,383.19]","","true","null"
"","learner","49","254717","0.0-19.0-1.0","1532715701130","44-28","2214","","","","false","240","401","388","553","[356.94,519.42]","[428.88,600.94]","true","null"
"","learner","50","257206","0.0-19.0-2.0","1532715701130","44-28","2486","","","","false","154","852","53","374","","[589.21,529.12],[451.47,446.68]","true","null"
"","learner","51","259669","0.0-19.0-3.0","1532715701130","44-28","2461","","","","false","120","821","100","374","","[370.98,510.31],[772.55,638.91]","true","null"
"","learner","52","261982","0.0-19.0-4.0","1532715701130","44-28","2311","","","","false","213","747","236","549","[706.03,512.4]","[771.49,601.05]","true","null"
"","check_point_button","53","263005","0.0-20.0","1532715701130","44-28","1023","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","","",""
"","learner","54","265622","0.0-21.0-0.0","1532715701130","44-28","2614","","","","false","60","462","118","407","[238.53,320.47]","[507.55,592.68]","true","null"
"","learner","55","267909","0.0-21.0-1.0","1532715701130","44-28","2285","","","","false","218","922","92","388","","[580.52,653.85],[592.09,504.26]","true","null"
"","learner","56","269734","0.0-21.0-2.0","1532715701130","44-28","1822","","","","false","255","747","413","793","[375.84,553.02],[458.02,493.02]","","true","null"
"","learner","57","272149","0.0-21.0-3.0","1532715701130","44-28","2414","","","","false","421","969","127","336","[695.18,238.15]","[441.69,415.99]","true","null"
