"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2131","0.0-0.0","1532721508255","6-295","","","","","","","","","","","","",""
"","survey-text","1","7867","0.0-1.0","1532721508255","6-295","5732","{""Q0"":""6-295""}","","","","","","","","","","",""
"","my_image_button","2","23283","0.0-2.0-0.0","1532721508255","6-295","15415","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","41347","0.0-2.0-1.0","1532721508255","6-295","18063","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","49627","0.0-2.0-2.0","1532721508255","6-295","8279","","","0","","","","","","","","",""
"","learner","5","76982","0.0-3.0-0.0","1532721508255","6-295","27348","","","","true","466","527","593","759","[518.85,631.31],[462.42,757.26]","","false","null"
"","learner","6","99846","0.0-3.0-1.0","1532721508255","6-295","22863","","","","true","374","508","340","390","[503.49,334.42]","[375.57,384.95]","false","null"
"","learner","7","114007","0.0-3.0-2.0","1532721508255","6-295","14157","","","","true","260","635","310","484","","[628.5,307.29],[263.45,429.23]","false","null"
"","learner","8","127672","0.0-3.0-3.0","1532721508255","6-295","13664","","","","true","462","505","427","637","[502.38,635.88]","[470.11,430.41]","false","null"
"","check_point_button","9","173865","0.0-4.0","1532721508255","6-295","46192","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","186052","0.0-5.0","1532721508255","6-295","12186","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","196580","0.0-6.0-0.0","1532721508255","6-295","10526","","","","false","320","481","540","669","[318.21,662.81]","[477.69,545.54]","false","null"
"","learner","12","207364","0.0-6.0-1.0","1532721508255","6-295","10783","","","","false","474","558","429","685","","[536.44,425.85],[477,676.82]","false","null"
"","learner","13","218252","0.0-6.0-2.0","1532721508255","6-295","10886","","","","false","549","589","362","619","[577.38,357.86],[546.04,618.56]","","false","null"
"","learner","14","243067","0.0-6.0-3.0","1532721508255","6-295","24814","","","","false","185","461","421","581","","[210.67,402.34],[463.77,584.14]","true","null"
"","learner","15","262430","0.0-6.0-4.0","1532721508255","6-295","19362","","","","false","249","582","351","625","[251.76,600.45]","[580.97,347.8]","true","null"
"","check_point_button","16","278119","0.0-7.0","1532721508255","6-295","15687","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","289727","0.0-8.0-0.0","1532721508255","6-295","11606","","","","false","306","526","378","571","","[339.98,377.81],[522.91,569.45]","false","null"
"","learner","18","301790","0.0-8.0-1.0","1532721508255","6-295","12062","","","","false","456","666","338","448","[619.47,336.36],[461.47,443.46]","","false","null"
"","learner","19","313041","0.0-8.0-2.0","1532721508255","6-295","11250","","","","false","458","552","438","554","[554.85,550.21],[474.03,436.04]","","false","null"
"","learner","20","323273","0.0-8.0-3.0","1532721508255","6-295","10231","","","","false","158","512","326","499","[512.1,493.58]","[199.76,327.62]","false","null"
"","learner","21","331345","0.0-8.0-4.0","1532721508255","6-295","8070","","","","false","666","730","417","512","[669.52,510.88]","[728.15,428.39]","false","null"
"","check_point_button","22","336153","0.0-9.0","1532721508255","6-295","4807","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","370172","0.0-10.0-0.0","1532721508255","6-295","34017","","","","false","639","752","113","322","","[543.68,323.95],[524.12,528.53]","true","null"
"","learner","24","383660","0.0-10.0-1.0","1532721508255","6-295","13487","","","","false","527","607","688","765","[601.42,692.27],[521.18,765.16]","","false","null"
"","learner","25","393204","0.0-10.0-2.0","1532721508255","6-295","9543","","","","false","292","460","483","630","[455.61,491.15],[291.53,634.66]","","false","null"
"","learner","26","428444","0.0-10.0-3.0","1532721508255","6-295","35239","","","","false","357","421","103","294","[478.64,478.36],[421.82,314.13]","","false","null"
"","learner","27","444360","0.0-10.0-4.0","1532721508255","6-295","15915","","","","false","463","584","463","513","[463.24,512.82],[558.32,462.83]","","false","null"
"","check_point_button","28","448879","0.0-11.0","1532721508255","6-295","4519","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","460680","0.0-12.0-0.0","1532721508255","6-295","11799","","","","false","721","785","266","683","","[730.76,270.63],[723.56,680.64]","false","null"
"","learner","30","469280","0.0-12.0-1.0","1532721508255","6-295","8600","","","","false","588","895","378","651","","[755.49,378.9],[583.09,653.67]","false","null"
"","learner","31","476143","0.0-12.0-2.0","1532721508255","6-295","6862","","","","false","522","676","621","713","[631.8,620.49],[517.55,710.38]","","false","null"
"","learner","32","484567","0.0-12.0-3.0","1532721508255","6-295","8422","","","","false","446","577","537","731","","[447.52,726.16],[513.09,537.64]","false","null"
"","learner","33","492041","0.0-12.0-4.0","1532721508255","6-295","7473","","","","false","395","631","545","637","[574.5,544.38]","[390.35,636.11]","false","null"
