"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","23690","0.0-0.0","1532714732088","10-263","","","","","","","","","","","","",""
"","survey-text","1","43009","0.0-1.0","1532714732088","10-263","19316","{""Q0"":""10-263""}","","","","","","","","","","",""
"","my_image_button","2","61755","0.0-2.0-0.0","1532714732088","10-263","18743","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","103163","0.0-2.0-1.0","1532714732088","10-263","41406","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","129781","0.0-2.0-2.0","1532714732088","10-263","26617","","","0","","","","","","","","",""
"","learner","5","248778","0.0-3.0-0.0","1532714732088","10-263","118990","","","","true","329","700","489","680","[695.41,675.16],[334.47,494.37]","","true","null"
"","learner","6","276723","0.0-3.0-1.0","1532714732088","10-263","27944","","","","true","355","637","297","444","[478.05,350.81]","[534.91,240.13]","true","null"
"","learner","7","287956","0.0-3.0-2.0","1532714732088","10-263","11231","","","","true","363","639","578","704","","[485.33,539.1],[668.23,661.87]","true","null"
"","learner","8","294179","0.0-3.0-3.0","1532714732088","10-263","6222","","","","true","509","774","382","522","[633.36,447.83]","[677.05,686.96]","true","null"
"","check_point_button","9","422274","0.0-4.0","1532714732088","10-263","128094","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","430666","0.0-5.0","1532714732088","10-263","8392","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","454034","0.0-6.0-0.0","1532714732088","10-263","23365","","","","false","241","544","585","753","","[366.87,533.44],[482.66,769.1]","true","null"
"","learner","12","465850","0.0-6.0-1.0","1532714732088","10-263","11814","","","","false","308","589","523","695","[383.57,593.94]","[272.99,562.84]","true","null"
"","learner","13","476314","0.0-6.0-2.0","1532714732088","10-263","10463","","","","false","159","449","432","599","","[249.61,325.94],[279.98,636.05]","true","null"
"","learner","14","482413","0.0-6.0-3.0","1532714732088","10-263","6096","","","","false","410","675","462","626","[537.25,537.04]","[674.77,412.47]","true","null"
