"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","3008","0.0-0.0","1532715481864","43-32","","","","","","","","","","","","",""
"","survey-text","1","10579","0.0-1.0","1532715481864","43-32","7566","{""Q0"":""43-32""}","","","","","","","","","","",""
"","my_image_button","2","23978","0.0-2.0-0.0","1532715481864","43-32","13398","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","38235","0.0-2.0-1.0","1532715481864","43-32","14255","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","46426","0.0-2.0-2.0","1532715481864","43-32","8191","","","0","","","","","","","","",""
"","learner","5","96231","0.0-3.0-0.0","1532715481864","43-32","49798","","","","true","421","684","562","731","[426.58,725.86],[678.49,627.41]","","true","null"
"","learner","6","147217","0.0-3.0-1.0","1532715481864","43-32","50985","","","","true","344","533","327","492","[376.78,327.31]","[342.59,489.2]","true","null"
"","learner","7","193182","0.0-3.0-2.0","1532715481864","43-32","45964","","","","true","265","582","353","679","","[265.96,671.74],[259.12,354.92]","false","null"
"","learner","8","225958","0.0-3.0-3.0","1532715481864","43-32","32772","","","","true","530","783","373","644","[632.7,638.51]","[521.47,374.35]","true","null"
"","check_point_button","9","240103","0.0-4.0","1532715481864","43-32","14142","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","249614","0.0-5.0","1532715481864","43-32","9510","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","267857","0.0-6.0-0.0","1532715481864","43-32","18241","","","","false","254","427","292","490","","[429.75,494.85],[324.95,285.02]","true","null"
"","learner","12","282554","0.0-6.0-1.0","1532715481864","43-32","14695","","","","false","561","660","435","596","","[563.99,600.05],[666.61,542.91]","true","null"
"","learner","13","321108","0.0-6.0-2.0","1532715481864","43-32","38552","","","","false","418","604","300","650","[597.23,346.66],[437.78,643.42]","","true","null"
"","learner","14","341237","0.0-6.0-3.0","1532715481864","43-32","20126","","","","false","531","678","453","631","[539.16,528.8],[668.35,622.83]","","true","null"
"","learner","15","354077","0.0-6.0-4.0","1532715481864","43-32","12838","","","","false","580","739","158","342","[733.84,333.85]","[573.34,250.11]","true","null"
"","check_point_button","16","362470","0.0-7.0","1532715481864","43-32","8391","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","385351","0.0-8.0-0.0","1532715481864","43-32","22879","","","","false","349","580","416","618","[519.8,606.4]","[337.67,554.98]","true","null"
"","learner","18","392367","0.0-8.0-1.0","1532715481864","43-32","7013","","","","false","471","663","229","505","[631.99,489.92],[511.83,240.33]","","true","null"
"","learner","19","414239","0.0-8.0-2.0","1532715481864","43-32","21871","","","","false","279","426","276","512","[291.11,505.79]","[436.85,459.35]","true","null"
"","learner","20","454611","0.0-8.0-3.0","1532715481864","43-32","40369","","","","false","437","583","417","699","[575.41,431.2]","[592.87,642.14]","true","null"
"","learner","21","466483","0.0-8.0-4.0","1532715481864","43-32","11869","","","","false","500","702","113","444","","[492.72,272.31],[717.8,430.07]","true","null"
"","check_point_button","22","468491","0.0-9.0","1532715481864","43-32","2007","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","493644","0.0-10.0-0.0","1532715481864","43-32","25151","","","","false","444","561","485","731","[551.21,720.13],[461.01,603.63]","","true","null"
"","learner","24","504350","0.0-10.0-1.0","1532715481864","43-32","10705","","","","false","501","588","254","525","","[492.24,516.38],[594.21,360.46]","true","null"
"","learner","25","514279","0.0-10.0-2.0","1532715481864","43-32","9926","","","","false","198","354","486","711","[201.7,705.46],[348.83,552.17]","","true","null"
"","learner","26","530567","0.0-10.0-3.0","1532715481864","43-32","16286","","","","false","307","396","346","720","[385.85,354.74]","[299.26,668.7]","true","null"
"","learner","27","548991","0.0-10.0-4.0","1532715481864","43-32","18422","","","","false","397","547","261","389","[436.87,330.95],[530.06,284.89]","","true","null"
"","check_point_button","28","554912","0.0-11.0","1532715481864","43-32","5919","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","1","","","","","","","","",""
