"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","20535","0.0-0.0","1532111192486","32-04","","","","","","","","","","","","",""
"","survey-text","1","47630","0.0-1.0","1532111192486","32-04","27093","{""Q0"":""32-04""}","","","","","","","","","","",""
"","my_image_button","2","63849","0.0-2.0-0.0","1532111192486","32-04","16217","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","73897","0.0-2.0-1.0","1532111192486","32-04","10047","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","80792","0.0-2.0-2.0","1532111192486","32-04","6895","","","0","","","","","","","","",""
"","learner","5","101921","0.0-3.0-0.0","1532111192486","32-04","21123","","","","true","397","588","342","584","[545.58,544.41],[447.85,397.03]","","true","null"
"","learner","6","120081","0.0-3.0-1.0","1532111192486","32-04","18157","","","","true","460","654","463","608","[593.94,542.35]","[456.63,644.37]","true","null"
"","learner","7","128078","0.0-3.0-2.0","1532111192486","32-04","7993","","","","true","371","509","335","554","","[648.46,335.3],[579.27,463.58]","true","null"
"","learner","8","136931","0.0-3.0-3.0","1532111192486","32-04","8852","","","","true","262","463","466","650","[352.36,562.93]","[264.79,669.59]","true","null"
"","check_point_button","9","143316","0.0-4.0","1532111192486","32-04","6383","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","153292","0.0-5.0","1532111192486","32-04","9975","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","163188","0.0-6.0-0.0","1532111192486","32-04","9893","","","","false","580","767","451","575","[681.17,493.91]","[588.11,609.07]","true","null"
"","learner","12","168989","0.0-6.0-1.0","1532111192486","32-04","5799","","","","false","394","565","495","699","[463.98,544.99]","[532.47,743.23]","true","null"
"","learner","13","173859","0.0-6.0-2.0","1532111192486","32-04","4870","","","","false","276","509","562","829","[334.26,641.97]","[584.36,349.84]","true","null"
"","learner","14","179179","0.0-6.0-3.0","1532111192486","32-04","5319","","","","false","194","495","174","347","","[459.14,622.93],[765.53,498.68]","true","null"
"","learner","15","182236","0.0-6.0-4.0","1532111192486","32-04","3055","","","","false","609","832","588","843","","[673.48,243.37],[432.9,532.58]","true","null"
"","check_point_button","16","184867","0.0-7.0","1532111192486","32-04","2631","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","188885","0.0-8.0-0.0","1532111192486","32-04","4016","","","","false","521","738","408","633","[553.07,524.61],[700.57,482.79]","","true","null"
"","learner","18","195302","0.0-8.0-1.0","1532111192486","32-04","6413","","","","false","253","424","554","807","[379.33,629.74],[296.54,739.51]","","true","null"
"","learner","19","200622","0.0-8.0-2.0","1532111192486","32-04","5318","","","","false","487","756","337","516","[655.72,503.31]","[568.87,732.7]","true","null"
"","learner","20","203999","0.0-8.0-3.0","1532111192486","32-04","3375","","","","false","231","550","352","573","","[755.85,610.89],[598.35,722.72]","true","null"
"","learner","21","206726","0.0-8.0-4.0","1532111192486","32-04","2725","","","","false","483","694","349","602","[597.37,469.12]","[295.29,640.62]","true","null"
"","check_point_button","22","208869","0.0-9.0","1532111192486","32-04","2143","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","216557","0.0-10.0-0.0","1532111192486","32-04","7687","","","","false","443","653","543","793","[510.56,600.01],[605.58,708.74]","","true","null"
"","learner","24","223662","0.0-10.0-1.0","1532111192486","32-04","7104","","","","false","434","653","429","692","[526.54,459.05]","[569.09,370.31]","true","null"
"","learner","25","226646","0.0-10.0-2.0","1532111192486","32-04","2983","","","","false","237","459","252","658","","[720.43,412.14],[519.29,251.2]","true","null"
"","learner","26","229662","0.0-10.0-3.0","1532111192486","32-04","3015","","","","false","336","597","234","537","[439.08,394.42]","[285.48,523.05]","true","null"
"","learner","27","232662","0.0-10.0-4.0","1532111192486","32-04","2998","","","","false","497","772","582","793","","[322.38,477.19],[693.7,304.98]","true","null"
"","check_point_button","28","236166","0.0-11.0","1532111192486","32-04","3504","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","239958","0.0-12.0-0.0","1532111192486","32-04","3790","","","","false","302","542","238","521","[469.34,395.18]","[600.1,523.89]","true","null"
"","learner","30","243678","0.0-12.0-1.0","1532111192486","32-04","3718","","","","false","255","651","186","362","","[465.57,715.62],[486.52,472.62]","true","null"
"","learner","31","247769","0.0-12.0-2.0","1532111192486","32-04","4090","","","","false","338","656","355","560","","[202.17,436.59],[342.07,260.98]","true","null"
"","learner","32","250921","0.0-12.0-3.0","1532111192486","32-04","3150","","","","false","367","591","433","666","[447.08,536.07]","[448.8,730.45]","true","null"
"","learner","33","254545","0.0-12.0-4.0","1532111192486","32-04","3623","","","","false","519","774","261","765","[619.17,641.07],[707.56,350.42]","","true","null"
"","check_point_button","34","256144","0.0-13.0","1532111192486","32-04","1599","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","258481","0.0-14.0-0.0","1532111192486","32-04","2335","","","","false","352","607","452","738","[520.19,663.76],[479.24,547.48]","","true","null"
"","learner","36","261449","0.0-14.0-1.0","1532111192486","32-04","2967","","","","false","261","470","296","680","","[694.89,447.72],[570.69,262.5]","true","null"
"","learner","37","263561","0.0-14.0-2.0","1532111192486","32-04","2110","","","","false","424","726","630","804","[566.75,669.18]","[438.14,315.45]","true","null"
"","learner","38","266649","0.0-14.0-3.0","1532111192486","32-04","3087","","","","false","422","722","166","431","","[517.47,623.47],[319.35,451.53]","true","null"
"","learner","39","269177","0.0-14.0-4.0","1532111192486","32-04","2527","","","","false","496","775","642","844","[699.82,718.43]","[554.89,445.2]","true","null"
"","check_point_button","40","270618","0.0-15.0","1532111192486","32-04","1439","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","","",""
"","html-button-response","41","272426","0.0-16.0","1532111192486","32-04","1807","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE ALGUIEN TE DEJÓ ESTAS PISTAS PARA QUE ENCUENTRES LA CAJA! </p>","0","","","","","","","","",""
"","learner","42","275522","0.0-17.0-0.0","1532111192486","32-04","3094","","","","false","142","507","104","374","","[407.41,500.52],[761.27,337.01]","true","null"
"","learner","43","278233","0.0-17.0-1.0","1532111192486","32-04","2711","","","","false","488","705","506","693","[629.98,591.57]","[625.88,414.91]","true","null"
"","learner","44","281313","0.0-17.0-2.0","1532111192486","32-04","3079","","","","false","277","527","198","707","[404.42,316.03],[378.1,556.39]","","true","null"
"","learner","45","283921","0.0-17.0-3.0","1532111192486","32-04","2606","","","","false","382","693","418","627","[633.46,540.68],[489.83,461.16]","","true","null"
"","learner","46","286625","0.0-17.0-4.0","1532111192486","32-04","2703","","","","false","271","433","589","809","[377.72,697.04]","[372.59,532.85]","true","null"
"","check_point_button","47","287857","0.0-18.0","1532111192486","32-04","1231","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","","",""
"","learner","48","290993","0.0-19.0-0.0","1532111192486","32-04","3134","","","","false","260","660","160","332","","[423.85,477.69],[608.22,642.96]","true","null"
"","learner","49","293697","0.0-19.0-1.0","1532111192486","32-04","2703","","","","false","493","774","215","569","[701.69,500.2],[550.7,284.74]","","true","null"
"","learner","50","295946","0.0-19.0-2.0","1532111192486","32-04","2246","","","","false","450","720","668","890","[644.92,734.42]","[703.31,513.77]","true","null"
"","learner","51","298297","0.0-19.0-3.0","1532111192486","32-04","2350","","","","false","640","856","452","707","[753.69,654.03],[753.08,532.99]","","true","null"
"","learner","52","301210","0.0-19.0-4.0","1532111192486","32-04","2911","","","","false","449","724","309","515","[683.92,388.84],[564.59,494.74]","","true","null"
"","check_point_button","53","303282","0.0-20.0","1532111192486","32-04","2071","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","","",""
"","learner","54","307625","0.0-21.0-0.0","1532111192486","32-04","4342","","","","false","152","441","126","482","","[343.22,616.63],[581.28,322.41]","true","null"
"","learner","55","309956","0.0-21.0-1.0","1532111192486","32-04","2329","","","","false","552","672","449","750","[636.2,545.32]","[616.8,275.57]","true","null"
"","learner","56","313427","0.0-21.0-2.0","1532111192486","32-04","3470","","","","false","356","713","403","696","[649.68,558.9],[450.81,641.4]","","true","null"
"","learner","57","318388","0.0-21.0-3.0","1532111192486","32-04","4960","","","","false","395","684","179","455","","[327.86,711.31],[347.46,522.68]","true","null"
"","learner","58","321363","0.0-21.0-4.0","1532111192486","32-04","2975","","","","false","503","813","620","855","","[430.8,409.52],[451.71,294.38]","true","null"
"","check_point_button","59","322668","0.0-22.0","1532111192486","32-04","1304","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 8</font></p>","0","","","","","","","","",""
"","learner","60","325643","0.0-23.0-0.0","1532111192486","32-04","2974","","","","false","271","525","286","550","","[660.9,536.25],[555.17,767.87]","true","null"
"","learner","61","328484","0.0-23.0-1.0","1532111192486","32-04","2838","","","","false","367","600","125","356","[464.11,197.53],[562.29,295.83]","","true","null"
