"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2256","0.0-0.0","1532722132598","8-287","","","","","","","","","","","","",""
"","survey-text","1","8286","0.0-1.0","1532722132598","8-287","6026","{""Q0"":""8-287""}","","","","","","","","","","",""
"","my_image_button","2","31030","0.0-2.0-0.0","1532722132598","8-287","22741","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","55293","0.0-2.0-1.0","1532722132598","8-287","24262","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","69623","0.0-2.0-2.0","1532722132598","8-287","14328","","","0","","","","","","","","",""
"","learner","5","182532","0.0-3.0-0.0","1532722132598","8-287","112902","","","","true","459","629","603","746","[611.17,703.77],[481.31,605.99]","","true","null"
"","learner","6","247536","0.0-3.0-1.0","1532722132598","8-287","65001","","","","true","361","512","572","733","[416.13,685.02]","[468.17,437.44]","true","null"
"","learner","7","291667","0.0-3.0-2.0","1532722132598","8-287","44129","","","","true","241","382","453","594","","[222.68,355],[291.23,615.64]","true","null"
"","learner","8","319650","0.0-3.0-3.0","1532722132598","8-287","27982","","","","true","411","542","401","509","[459.74,412.07]","[412.28,727.13]","true","null"
"","check_point_button","9","397015","0.0-4.0","1532722132598","8-287","77362","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","407119","0.0-5.0","1532722132598","8-287","10103","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","487667","0.0-6.0-0.0","1532722132598","8-287","80546","","","","false","336","531","516","724","[516.82,705],[375.33,547.23]","","true","null"
"","learner","12","543079","0.0-6.0-1.0","1532722132598","8-287","55410","","","","false","544","676","208","388","[555,233.03],[565.73,365.42]","","true","null"
"","learner","13","573014","0.0-6.0-2.0","1532722132598","8-287","29933","","","","false","608","626","441","442","","[703.6,459.88],[491.39,346.28]","true","null"
"","learner","14","575321","0.0-6.0-3.0","1532722132598","8-287","2304","","","","false","443","501","530","704","[611.66,553.49],[696.91,502.91]","","false","null"
"","learner","15","577097","0.0-6.0-4.0","1532722132598","8-287","1775","","","","false","374","485","422","559","","[601.53,280.28],[286.16,528.44]","true","null"
"","check_point_button","16","579801","0.0-7.0","1532722132598","8-287","2704","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","1","","","","","","","","",""
