"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","285108","0.0-0.0","1532724207047","8-302","","","","","","","","","","","","",""
"","survey-text","1","294557","0.0-1.0","1532724207047","8-302","9446","{""Q0"":""8-302""}","","","","","","","","","","",""
"","my_image_button","2","311555","0.0-2.0-0.0","1532724207047","8-302","16995","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","328403","0.0-2.0-1.0","1532724207047","8-302","16847","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","336171","0.0-2.0-2.0","1532724207047","8-302","7767","","","0","","","","","","","","",""
"","learner","5","350205","0.0-3.0-0.0","1532724207047","8-302","14029","","","","true","532","681","634","781","[609.64,735.85],[515.34,650.7]","","false","null"
"","learner","6","365734","0.0-3.0-1.0","1532724207047","8-302","15526","","","","true","657","789","545","668","[710.62,582.08]","[577.97,762.16]","true","null"
"","learner","7","375639","0.0-3.0-2.0","1532724207047","8-302","9902","","","","true","324","456","346","465","","[302.38,269.01],[552.85,574.95]","true","null"
"","learner","8","383269","0.0-3.0-3.0","1532724207047","8-302","7629","","","","true","486","586","647","724","[528.76,670.24]","[378.69,774.77]","true","null"
"","check_point_button","9","410808","0.0-4.0","1532724207047","8-302","27537","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","428416","0.0-5.0","1532724207047","8-302","17607","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","442448","0.0-6.0-0.0","1532724207047","8-302","14029","","","","false","429","577","512","647","","[443.89,461.43],[530.69,690.96]","true","null"
"","learner","12","466105","0.0-6.0-1.0","1532724207047","8-302","23657","","","","false","453","536","419","481","","[446.21,389.85],[531.07,497.38]","true","null"
"","learner","13","477610","0.0-6.0-2.0","1532724207047","8-302","11504","","","","false","294","435","666","737","[356.29,689.26]","[487.36,604.17]","true","null"
"","learner","14","483346","0.0-6.0-3.0","1532724207047","8-302","5732","","","","false","382","476","617","694","[420.49,646.62]","[524.03,717.5]","true","null"
"","learner","15","492042","0.0-6.0-4.0","1532724207047","8-302","8695","","","","false","249","554","583","764","[512.43,734.03],[284.37,600.61]","","true","null"
"","check_point_button","16","497443","0.0-7.0","1532724207047","8-302","5398","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","505882","0.0-8.0-0.0","1532724207047","8-302","8439","","","","false","342","456","313","413","[381.42,345.25]","[492.32,521.07]","true","null"
"","learner","18","511850","0.0-8.0-1.0","1532724207047","8-302","5967","","","","false","277","406","339","436","[316.13,375.68]","[428.85,417.57]","true","null"
"","learner","19","519250","0.0-8.0-2.0","1532724207047","8-302","7399","","","","false","430","757","629","806","[453.84,671.08],[729.47,763.06]","","true","null"
"","learner","20","524842","0.0-8.0-3.0","1532724207047","8-302","5591","","","","false","450","729","402","552","[495.39,436.29],[699.37,534.23]","","true","null"
"","learner","21","532973","0.0-8.0-4.0","1532724207047","8-302","8130","","","","false","439","497","605","642","","[460.03,671.6],[462.42,566.36]","true","null"
"","check_point_button","22","537461","0.0-9.0","1532724207047","8-302","4487","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
