"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2639","0.0-0.0","1532723302564","7-296","","","","","","","","","","","","",""
"","survey-text","1","13373","0.0-1.0","1532723302564","7-296","10731","{""Q0"":""7-296""}","","","","","","","","","","",""
"","my_image_button","2","28589","0.0-2.0-0.0","1532723302564","7-296","15214","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","41901","0.0-2.0-1.0","1532723302564","7-296","13310","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","51205","0.0-2.0-2.0","1532723302564","7-296","9302","","","0","","","","","","","","",""
"","learner","5","77225","0.0-3.0-0.0","1532723302564","7-296","26013","","","","true","624","755","349","451","[667.32,453.87],[614.24,344.79]","","false","null"
"","learner","6","106337","0.0-3.0-1.0","1532723302564","7-296","29111","","","","true","269","433","346","477","[373.85,376.74]","[419.51,479.76]","true","null"
"","learner","7","128443","0.0-3.0-2.0","1532723302564","7-296","22103","","","","true","233","327","426","466","","[329.32,421.52],[234.2,471.1]","true","null"
"","learner","8","164450","0.0-3.0-3.0","1532723302564","7-296","36005","","","","true","565","880","504","751","[621.11,723.45]","[564.72,498.56]","true","null"
"","check_point_button","9","203855","0.0-4.0","1532723302564","7-296","39403","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","215151","0.0-5.0","1532723302564","7-296","11295","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","226351","0.0-6.0-0.0","1532723302564","7-296","11198","","","","false","422","701","434","644","[607.43,492.26]","[422.35,652.15]","true","null"
"","learner","12","240584","0.0-6.0-1.0","1532723302564","7-296","14229","","","","false","287","530","440","610","[328.09,492.38],[476.91,547.67]","","true","null"
"","learner","13","269810","0.0-6.0-2.0","1532723302564","7-296","29225","","","","false","386","468","317","499","","[382.67,504.32],[490.1,536.95]","true","null"
"","learner","14","294395","0.0-6.0-3.0","1532723302564","7-296","24582","","","","false","282","481","528","731","[333.82,662.97],[293.44,553.19]","","true","null"
"","learner","15","318771","0.0-6.0-4.0","1532723302564","7-296","24374","","","","false","685","967","394","711","","[683.86,398.48],[715.8,715.57]","true","null"
"","check_point_button","16","340758","0.0-7.0","1532723302564","7-296","21986","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","349887","0.0-8.0-0.0","1532723302564","7-296","9127","","","","false","478","653","420","565","","[650.08,564.7],[474.01,417.66]","false","null"
"","learner","18","363934","0.0-8.0-1.0","1532723302564","7-296","14047","","","","false","559","910","359","711","[600.29,382.53],[638.89,681.75]","","true","null"
"","learner","19","372887","0.0-8.0-2.0","1532723302564","7-296","8950","","","","false","265","437","303","477","[369.32,449.55],[303.78,318.47]","","true","null"
"","learner","20","384095","0.0-8.0-3.0","1532723302564","7-296","11207","","","","false","285","496","354","524","","[498.01,441.45],[275.75,526.25]","true","null"
"","learner","21","394990","0.0-8.0-4.0","1532723302564","7-296","10894","","","","false","332","493","256","521","[398.71,465.11],[386.93,262.47]","","true","null"
"","check_point_button","22","397655","0.0-9.0","1532723302564","7-296","2663","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","411976","0.0-10.0-0.0","1532723302564","7-296","14319","","","","false","354","469","435","573","[395.03,449.49],[361.8,543.08]","","true","null"
"","learner","24","424976","0.0-10.0-1.0","1532723302564","7-296","12999","","","","false","569","791","288","500","[583.2,478.53]","[564,279.64]","true","null"
"","learner","25","445985","0.0-10.0-2.0","1532723302564","7-296","21006","","","","false","510","678","196","315","[519.38,312.73],[638.08,232.75]","","true","null"
"","learner","26","466492","0.0-10.0-3.0","1532723302564","7-296","20504","","","","false","461","744","357","575","","[746.65,468.01],[451.28,574.76]","true","null"
"","learner","27","491212","0.0-10.0-4.0","1532723302564","7-296","24718","","","","false","596","839","423","630","[693.76,488.27],[607.77,606.67]","","true","null"
"","check_point_button","28","497805","0.0-11.0","1532723302564","7-296","6591","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","527648","0.0-12.0-0.0","1532723302564","7-296","29841","","","","false","253","591","305","559","","[283.67,603.27],[469.22,278.24]","true","null"
"","learner","30","537688","0.0-12.0-1.0","1532723302564","7-296","10039","","","","false","411","555","242","351","[526.09,264.85],[426.04,318.02]","","true","null"
"","learner","31","548888","0.0-12.0-2.0","1532723302564","7-296","11200","","","","false","349","671","276","529","","[493.17,245.15],[354.62,540.13]","true","null"
"","learner","32","558487","0.0-12.0-3.0","1532723302564","7-296","9598","","","","false","413","659","497","728","","[409.82,463.71],[544.48,759.14]","true","null"
"","learner","33","572649","0.0-12.0-4.0","1532723302564","7-296","14159","","","","false","591","802","269","415","[611.81,362.9],[730.36,291.77]","","true","null"
"","check_point_button","34","574960","0.0-13.0","1532723302564","7-296","2311","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","586779","0.0-14.0-0.0","1532723302564","7-296","11816","","","","false","394","539","509","602","","[401.14,486.68],[397.59,609.31]","true","null"
"","learner","36","594893","0.0-14.0-1.0","1532723302564","7-296","8112","","","","false","594","827","511","711","[615.82,692.69],[618.55,563.1]","","true","null"
"","learner","37","603939","0.0-14.0-2.0","1532723302564","7-296","9045","","","","false","481","723","327","535","[486.4,340.36],[582.77,506.05]","","true","null"
"","learner","38","621562","0.0-14.0-3.0","1532723302564","7-296","17622","","","","false","370","572","417","609","[457.75,466.73],[407.51,572.1]","","true","null"
"","learner","39","633676","0.0-14.0-4.0","1532723302564","7-296","12110","","","","false","509","674","612","752","[521.66,630.34],[573.05,726.39]","","true","null"
"","check_point_button","40","635739","0.0-15.0","1532723302564","7-296","2062","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","","",""
"","html-button-response","41","639508","0.0-16.0","1532723302564","7-296","3767","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE ALGUIEN TE DEJÓ ESTAS PISTAS PARA QUE ENCUENTRES LA CAJA! </p>","0","","","","","","","","",""
"","learner","42","655246","0.0-17.0-0.0","1532723302564","7-296","15735","","","","false","439","568","625","738","[444.11,709.34]","[575.05,607.59]","true","null"
"","learner","43","669837","0.0-17.0-1.0","1532723302564","7-296","14591","","","","false","329","543","408","611","[510.13,443.21]","[207.78,524.58]","true","null"
"","learner","44","683118","0.0-17.0-2.0","1532723302564","7-296","13279","","","","false","217","361","238","375","[302.72,264.04],[225.87,363.18]","","true","null"
"","learner","45","689461","0.0-17.0-3.0","1532723302564","7-296","6342","","","","false","460","785","404","614","","[747.74,657.28],[428.42,377.01]","true","null"
"","learner","46","706814","0.0-17.0-4.0","1532723302564","7-296","17350","","","","false","662","844","463","628","","[651.28,428.83],[729.62,655.12]","true","null"
"","check_point_button","47","709046","0.0-18.0","1532723302564","7-296","2231","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","","",""
"","learner","48","715025","0.0-19.0-0.0","1532723302564","7-296","5977","","","","false","571","748","343","500","","[557.84,308.99],[611.42,543.54]","true","null"
"","learner","49","720985","0.0-19.0-1.0","1532723302564","7-296","5959","","","","false","545","707","251","406","[581.83,326.43]","[767.6,413.72]","true","null"
"","learner","50","733642","0.0-19.0-2.0","1532723302564","7-296","12654","","","","false","389","505","450","576","[427.1,490.81]","[326.4,549.32]","true","null"
"","learner","51","742953","0.0-19.0-3.0","1532723302564","7-296","9311","","","","false","475","637","298","434","","[646.92,458.27],[462.59,262.45]","true","null"
"","learner","52","768345","0.0-19.0-4.0","1532723302564","7-296","25390","","","","false","590","721","424","543","","[665.57,554.53],[772.95,408.8]","true","null"
"","check_point_button","53","770698","0.0-20.0","1532723302564","7-296","2351","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","","",""
"","learner","54","776124","0.0-21.0-0.0","1532723302564","7-296","5423","","","","false","569","702","456","574","","[576.22,431.65],[563.62,609.89]","true","null"
"","learner","55","791829","0.0-21.0-1.0","1532723302564","7-296","15704","","","","false","317","488","468","615","[327.48,561.07]","[380.18,676.79]","true","null"
"","learner","56","802388","0.0-21.0-2.0","1532723302564","7-296","10558","","","","false","283","503","506","691","[306.24,534.89],[444.71,644.79]","","true","null"
"","learner","57","833485","0.0-21.0-3.0","1532723302564","7-296","31095","","","","false","492","643","447","532","[522.57,455.69]","[514.24,552.87]","true","null"
"","learner","58","839903","0.0-21.0-4.0","1532723302564","7-296","6416","","","","false","494","817","666","858","[589.93,742.49]","[400.86,655.2]","true","null"
"","check_point_button","59","842903","0.0-22.0","1532723302564","7-296","2999","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 8</font></p>","0","","","","","","","","",""
"","learner","60","849768","0.0-23.0-0.0","1532723302564","7-296","6863","","","","false","356","551","346","476","[396.88,351],[449.79,443]","","true","null"
"","learner","61","863896","0.0-23.0-1.0","1532723302564","7-296","14126","","","","false","490","725","360","524","[587.26,502.25]","[436.36,588.23]","true","null"
"","learner","62","877240","0.0-23.0-2.0","1532723302564","7-296","13343","","","","false","435","573","370","488","","[546.77,333.53],[396.61,497.88]","true","null"
"","learner","63","886265","0.0-23.0-3.0","1532723302564","7-296","9023","","","","false","594","874","599","794","[727.65,753.01]","[576.9,571.96]","true","null"
"","learner","64","891297","0.0-23.0-4.0","1532723302564","7-296","5030","","","","false","423","641","391","595","[523.07,541.46],[453.2,410.4]","","true","null"
"","check_point_button","65","893961","0.0-24.0","1532723302564","7-296","2663","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 9</font></p>","0","","","","","","","","",""
"","learner","66","909145","0.0-25.0-0.0","1532723302564","7-296","15184","","","","false","429","648","346","513","","[683.74,271.89],[385.25,480.78]","true","null"
"","learner","67","920146","0.0-25.0-1.0","1532723302564","7-296","10997","","","","false","379","611","467","651","[414.4,574.61],[581.37,482.29]","","true","null"
"","learner","68","927058","0.0-25.0-2.0","1532723302564","7-296","6910","","","","false","673","890","466","704","","[726.1,398.67],[621.27,707.5]","true","null"
"","learner","69","934090","0.0-25.0-3.0","1532723302564","7-296","7031","","","","false","526","751","230","424","","[479.04,215.77],[741.18,459.96]","true","null"
"","learner","70","939498","0.0-25.0-4.0","1532723302564","7-296","5407","","","","false","383","615","441","634","[412.62,592.73]","[384.53,386.11]","true","null"
"","check_point_button","71","950370","0.0-26.0","1532723302564","7-296","10871","","<p align='center' style='font-size:30px;' > COMPLETASTE TODOS LOS NIVELES  <br><br> ¡FELICITACIONES!<br><br> PRESIONA CUALQUIER TECLA PARA TERMINAR</p>","0","","","","","","","","",""
