"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","4790","0.0-0.0","1532719193444","8-272","","","","","","","","","","","","",""
"","survey-text","1","18876","0.0-1.0","1532719193444","8-272","14082","{""Q0"":""8-272""}","","","","","","","","","","",""
"","my_image_button","2","38668","0.0-2.0-0.0","1532719193444","8-272","19790","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","82464","0.0-2.0-1.0","1532719193444","8-272","43795","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","121488","0.0-2.0-2.0","1532719193444","8-272","39024","","","0","","","","","","","","",""
"","learner","5","205702","0.0-3.0-0.0","1532719193444","8-272","84206","","","","true","316","524","559","687","[413.89,561.2],[522.08,687.68]","","false","null"
"","learner","6","267945","0.0-3.0-1.0","1532719193444","8-272","62241","","","","true","188","377","543","684","[310.37,652.73]","[274.23,340.18]","true","null"
"","learner","7","342733","0.0-3.0-2.0","1532719193444","8-272","74786","","","","true","450","543","544","604","","[549.64,596.45],[443.59,541.18]","true","null"
"","learner","8","377014","0.0-3.0-3.0","1532719193444","8-272","34278","","","","true","221","345","296","378","[341,366.76]","[512.62,309.7]","true","null"
"","check_point_button","9","417074","0.0-4.0","1532719193444","8-272","40058","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","1","","","","","","","","",""
"","html-button-response","10","426505","0.0-5.0","1532719193444","8-272","9430","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","445050","0.0-6.0-0.0","1532719193444","8-272","18542","","","","false","606","784","521","629","[743.67,606.73],[648.23,541.43]","","true","null"
"","learner","12","459354","0.0-6.0-1.0","1532719193444","8-272","14301","","","","false","427","588","448","558","[479.9,523.78]","[644.2,772.43]","true","null"
"","learner","13","472226","0.0-6.0-2.0","1532719193444","8-272","12871","","","","false","580","759","581","694","","[553.72,747.19],[568.99,568.47]","true","null"
"","learner","14","483181","0.0-6.0-3.0","1532719193444","8-272","10952","","","","false","358","541","581","703","","[326.81,738.01],[336.58,570.1]","true","null"
"","learner","15","489332","0.0-6.0-4.0","1532719193444","8-272","6150","","","","false","546","740","586","679","[577.14,607.21],[723.82,651.32]","","true","null"
"","check_point_button","16","496861","0.0-7.0","1532719193444","8-272","7526","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","504629","0.0-8.0-0.0","1532719193444","8-272","7765","","","","false","435","661","377","502","[649.35,479.87],[464.63,394.66]","","true","null"
"","learner","18","514108","0.0-8.0-1.0","1532719193444","8-272","9478","","","","false","289","442","316","439","[423.13,419.46],[302.29,322.9]","","true","null"
"","learner","19","523316","0.0-8.0-2.0","1532719193444","8-272","9206","","","","false","470","563","504","683","[548.79,668.78],[513.65,530.53]","","true","null"
"","learner","20","529077","0.0-8.0-3.0","1532719193444","8-272","5758","","","","false","473","639","420","534","","[395.17,702.94],[450.9,398.27]","true","null"
"","learner","21","538397","0.0-8.0-4.0","1532719193444","8-272","9318","","","","false","296","462","363","539","[409.13,377.96],[345.89,513.96]","","true","null"
"","check_point_button","22","542703","0.0-9.0","1532719193444","8-272","4305","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","547504","0.0-10.0-0.0","1532719193444","8-272","4799","","","","false","318","385","215","303","","[418.41,195.52],[298.36,248.16]","true","null"
"","learner","24","552024","0.0-10.0-1.0","1532719193444","8-272","4518","","","","false","339","467","390","574","","[273.84,559.39],[303.71,363.42]","true","null"
"","learner","25","571592","0.0-10.0-2.0","1532719193444","8-272","19565","","","","false","591","739","312","668","[632.91,352.81],[713.79,641.19]","","true","null"
"","learner","26","579615","0.0-10.0-3.0","1532719193444","8-272","8022","","","","false","415","578","526","681","[547.78,534.49],[455.25,658.39]","","true","null"
"","learner","27","585352","0.0-10.0-4.0","1532719193444","8-272","5734","","","","false","441","590","411","730","","[565.75,391.39],[425.21,720.99]","true","null"
"","check_point_button","28","590728","0.0-11.0","1532719193444","8-272","5374","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","596466","0.0-12.0-0.0","1532719193444","8-272","5735","","","","false","792","895","608","739","","[770.41,750.61],[771.39,594.49]","true","null"
"","learner","30","615236","0.0-12.0-1.0","1532719193444","8-272","18769","","","","false","471","613","506","676","[566.87,534.57],[500.31,664.25]","","true","null"
"","learner","31","620724","0.0-12.0-2.0","1532719193444","8-272","5485","","","","false","545","658","496","624","[586.5,503.3],[610.92,609.71]","","true","null"
"","learner","32","630083","0.0-12.0-3.0","1532719193444","8-272","9357","","","","false","510","581","431","577","[542.58,519.47]","[492.5,389.31]","true","null"
"","learner","33","635499","0.0-12.0-4.0","1532719193444","8-272","5414","","","","false","572","615","408","545","","[558.98,545.25],[612.3,387.29]","true","null"
"","check_point_button","34","636842","0.0-13.0","1532719193444","8-272","1342","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","641660","0.0-14.0-0.0","1532719193444","8-272","4814","","","","false","551","726","618","772","[707.53,712.89],[567.96,658.79]","","true","null"
"","learner","36","647363","0.0-14.0-1.0","1532719193444","8-272","5702","","","","false","385","471","273","582","","[449.17,255.1],[386.1,603.57]","true","null"
"","learner","37","651578","0.0-14.0-2.0","1532719193444","8-272","4214","","","","false","435","590","228","496","","[457.65,508.79],[567.27,215.51]","true","null"
"","learner","38","656571","0.0-14.0-3.0","1532719193444","8-272","4990","","","","false","586","641","261","493","","[593.29,229.36],[594.12,504.27]","true","null"
"","learner","39","667027","0.0-14.0-4.0","1532719193444","8-272","10454","","","","false","418","509","469","662","[477.78,650.69],[467.16,490.64]","","true","null"
"","check_point_button","40","669518","0.0-15.0","1532719193444","8-272","2490","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","","",""
"","html-button-response","41","677982","0.0-16.0","1532719193444","8-272","8463","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE ALGUIEN TE DEJÓ ESTAS PISTAS PARA QUE ENCUENTRES LA CAJA! </p>","0","","","","","","","","",""
"","learner","42","691262","0.0-17.0-0.0","1532719193444","8-272","13278","","","","false","421","572","584","696","[439.89,683.13],[507.35,611.58]","","true","null"
"","learner","43","699119","0.0-17.0-1.0","1532719193444","8-272","7855","","","","false","233","451","276","456","[295.37,446.21],[440.91,324.08]","","true","null"
"","learner","44","707951","0.0-17.0-2.0","1532719193444","8-272","8831","","","","false","587","635","396","445","[609.19,427.02]","[547.78,620.48]","true","null"
"","learner","45","713007","0.0-17.0-3.0","1532719193444","8-272","5054","","","","false","316","485","315","487","[460.72,464.24],[356.33,342.2]","","true","null"
"","learner","46","718807","0.0-17.0-4.0","1532719193444","8-272","5799","","","","false","280","390","318","584","[370.53,564.5],[308.31,345.61]","","true","null"
"","check_point_button","47","722623","0.0-18.0","1532719193444","8-272","3815","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 6</font></p>","0","","","","","","","","",""
"","learner","48","729200","0.0-19.0-0.0","1532719193444","8-272","6574","","","","false","518","728","425","597","","[545.81,611.97],[743.88,423.49]","true","null"
"","learner","49","744634","0.0-19.0-1.0","1532719193444","8-272","15432","","","","false","639","682","355","411","[657.78,377.17]","[594.02,566.93]","true","null"
"","learner","50","748481","0.0-19.0-2.0","1532719193444","8-272","3846","","","","false","603","645","688","746","[626.22,719.63]","[667.66,548.62]","true","null"
"","learner","51","757250","0.0-19.0-3.0","1532719193444","8-272","8765","","","","false","547","703","600","745","","[534.24,596.57],[713.42,731.52]","true","null"
"","learner","52","765962","0.0-19.0-4.0","1532719193444","8-272","8710","","","","false","594","709","438","658","[607.05,644],[684.49,480.55]","","true","null"
"","check_point_button","53","769730","0.0-20.0","1532719193444","8-272","3767","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 7</font></p>","0","","","","","","","","",""
"","learner","54","777627","0.0-21.0-0.0","1532719193444","8-272","7895","","","","false","309","371","621","668","[330.18,636.54]","[483.95,772.39]","true","null"
"","learner","55","785538","0.0-21.0-1.0","1532719193444","8-272","7910","","","","false","560","619","478","524","[574.65,505.08]","[615.62,354.76]","true","null"
"","learner","56","793253","0.0-21.0-2.0","1532719193444","8-272","7712","","","","false","551","628","363","459","","[603.27,347.88],[596.32,475.24]","true","null"
"","learner","57","799029","0.0-21.0-3.0","1532719193444","8-272","5775","","","","false","637","752","475","690","[740.21,677.54],[693.82,501.5]","","true","null"
"","learner","58","804869","0.0-21.0-4.0","1532719193444","8-272","5837","","","","false","518","543","403","455","[522.76,433.95]","[481.3,320.64]","true","null"
"","check_point_button","59","807350","0.0-22.0","1532719193444","8-272","2480","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 8</font></p>","0","","","","","","","","",""
"","learner","60","811661","0.0-23.0-0.0","1532719193444","8-272","4309","","","","false","279","352","370","508","[306.72,444.77]","[610.79,275.19]","true","null"
"","learner","61","816030","0.0-23.0-1.0","1532719193444","8-272","4365","","","","false","343","426","377","488","","[415.55,360.54],[383.6,499.02]","true","null"
"","learner","62","825805","0.0-23.0-2.0","1532719193444","8-272","9774","","","","false","745","789","515","667","","[736.6,675.57],[738.71,499.07]","true","null"
"","learner","63","830702","0.0-23.0-3.0","1532719193444","8-272","4894","","","","false","639","755","536","679","","[649.48,510.16],[724.38,692.38]","true","null"
"","learner","64","835965","0.0-23.0-4.0","1532719193444","8-272","5262","","","","false","409","438","337","385","[426.62,358.49]","[452.49,549.23]","true","null"
"","check_point_button","65","838958","0.0-24.0","1532719193444","8-272","2992","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 9</font></p>","0","","","","","","","","",""
"","learner","66","844589","0.0-25.0-0.0","1532719193444","8-272","5629","","","","false","467","623","206","410","","[598.46,422.09],[453.63,198.26]","true","null"
"","learner","67","850447","0.0-25.0-1.0","1532719193444","8-272","5855","","","","false","312","714","412","675","[327.15,439.28],[695.75,662.46]","","true","null"
"","learner","68","859513","0.0-25.0-2.0","1532719193444","8-272","9065","","","","false","451","674","390","567","[661.4,413.32],[488.56,544.2]","","true","null"
"","learner","69","863809","0.0-25.0-3.0","1532719193444","8-272","4294","","","","false","465","503","555","620","[486.24,595.19]","[381.1,525.51]","true","null"
"","learner","70","868145","0.0-25.0-4.0","1532719193444","8-272","4335","","","","false","276","448","459","593","[289.16,494.62],[426.98,557.48]","","true","null"
