"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2422","0.0-0.0","1532715888354","7-269","","","","","","","","","","","","",""
"","survey-text","1","9920","0.0-1.0","1532715888354","7-269","7494","{""Q0"":""7-269""}","","","","","","","","","","",""
"","my_image_button","2","23871","0.0-2.0-0.0","1532715888354","7-269","13949","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","39342","0.0-2.0-1.0","1532715888354","7-269","15471","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","48647","0.0-2.0-2.0","1532715888354","7-269","9303","","","0","","","","","","","","",""
"","learner","5","90075","0.0-3.0-0.0","1532715888354","7-269","41421","","","","true","556","604","187","397","[641.83,610.26],[602.05,403.89]","","false","null"
"","learner","6","140765","0.0-3.0-1.0","1532715888354","7-269","50687","","","","true","481","635","576","706","[479.25,571.17]","[636.76,719.89]","false","null"
"","learner","7","168165","0.0-3.0-2.0","1532715888354","7-269","27399","","","","true","549","780","186","436","","[571.82,641.28],[275.12,436.22]","true","null"
"","learner","8","185280","0.0-3.0-3.0","1532715888354","7-269","17113","","","","true","541","748","576","800","[439.77,382.03]","[288.97,576.84]","false","null"
"","check_point_button","9","202584","0.0-4.0","1532715888354","7-269","17303","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","214713","0.0-5.0","1532715888354","7-269","12126","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","240905","0.0-6.0-0.0","1532715888354","7-269","26190","","","","false","662","887","114","308","[521.83,477.61]","[578.86,287.27]","false","null"
"","learner","12","250923","0.0-6.0-1.0","1532715888354","7-269","10016","","","","false","710","968","529","749","[568.05,336.93],[676.22,437.06]","","false","null"
"","learner","13","262146","0.0-6.0-2.0","1532715888354","7-269","11223","","","","false","807","1099","687","948","","[506.44,345.14],[401.31,592.48]","true","null"
"","learner","14","272338","0.0-6.0-3.0","1532715888354","7-269","10190","","","","false","663","846","702","871","","[661.49,485.15],[456.4,669.3]","true","null"
"","learner","15","281522","0.0-6.0-4.0","1532715888354","7-269","9183","","","","false","252","496","471","687","","[695.63,456.73],[729.85,671.73]","true","null"
"","check_point_button","16","287498","0.0-7.0","1532715888354","7-269","5975","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","305003","0.0-8.0-0.0","1532715888354","7-269","17502","","","","false","318","565","264","475","[504.39,435.97],[440.91,292.96]","","true","null"
"","learner","18","331870","0.0-8.0-1.0","1532715888354","7-269","26865","","","","false","41","278","84","331","[479.33,412.77]","[630.49,518.12]","false","null"
"","learner","19","337518","0.0-8.0-2.0","1532715888354","7-269","5647","","","","false","404","571","572","754","[527.11,638.48]","[627.72,602.19]","true","null"
"","learner","20","353550","0.0-8.0-3.0","1532715888354","7-269","16031","","","","false","119","424","349","663","","[516.83,320.54],[737.94,487.14]","true","null"
"","learner","21","364814","0.0-8.0-4.0","1532715888354","7-269","11263","","","","false","639","640","606","606","","[437.46,362.09],[732.94,526.72]","true","null"
"","check_point_button","22","367031","0.0-9.0","1532715888354","7-269","2215","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","375298","0.0-10.0-0.0","1532715888354","7-269","8264","","","","false","509","739","470","662","[598.22,508.63],[589.37,641.57]","","true","null"
"","learner","24","385113","0.0-10.0-1.0","1532715888354","7-269","9814","","","","false","237","489","581","837","[370.65,598.16]","[577.21,771.81]","true","null"
"","learner","25","394785","0.0-10.0-2.0","1532715888354","7-269","9671","","","","false","355","560","376","580","[389.22,533.41]","[595.28,338.66]","true","null"
"","learner","26","409265","0.0-10.0-3.0","1532715888354","7-269","14479","","","","false","709","948","450","678","","[356.45,397.99],[579.46,564.96]","true","null"
"","learner","27","416442","0.0-10.0-4.0","1532715888354","7-269","7175","","","","false","212","429","352","598","","[445.7,537.71],[530.5,485.57]","true","null"
"","check_point_button","28","419146","0.0-11.0","1532715888354","7-269","2703","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","426674","0.0-12.0-0.0","1532715888354","7-269","7527","","","","false","687","929","408","633","","[476.88,591.13],[302.19,434.98]","true","null"
"","learner","30","434692","0.0-12.0-1.0","1532715888354","7-269","8018","","","","false","488","802","476","783","[621.44,732.24],[618.91,550.92]","","true","null"
"","learner","31","442548","0.0-12.0-2.0","1532715888354","7-269","7855","","","","false","483","699","449","655","","[665.97,646.61],[448.59,747.53]","false","null"
"","learner","32","448261","0.0-12.0-3.0","1532715888354","7-269","5710","","","","false","909","1048","662","844","","[383.77,508.18],[341.47,596.45]","true","null"
"","learner","33","453333","0.0-12.0-4.0","1532715888354","7-269","5070","","","","false","572","795","130","342","","[608.27,601.09],[411.76,263.66]","true","null"
"","check_point_button","34","455797","0.0-13.0","1532715888354","7-269","2463","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","461300","0.0-14.0-0.0","1532715888354","7-269","5502","","","","false","360","518","643","788","[451.84,677.59]","[463.06,505.67]","true","null"
"","learner","36","476213","0.0-14.0-1.0","1532715888354","7-269","14910","","","","false","431","496","607","682","[454.59,673.27]","[337.28,334.34]","true","null"
"","learner","37","491685","0.0-14.0-2.0","1532715888354","7-269","15471","","","","false","520","520","968","973","[675.49,313.15]","[641.04,596.47]","true","null"
"","learner","38","503664","0.0-14.0-3.0","1532715888354","7-269","11977","","","","false","341","636","160","491","","[258.46,654.25],[462.04,560.26]","true","null"
"","learner","39","510518","0.0-14.0-4.0","1532715888354","7-269","6854","","","","false","652","915","528","794","[766.27,663.05],[683.69,608.12]","","true","null"
"","check_point_button","40","513238","0.0-15.0","1532715888354","7-269","2720","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","","",""
"","html-button-response","41","527511","0.0-16.0","1532715888354","7-269","14272","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE ALGUIEN TE DEJÓ ESTAS PISTAS PARA QUE ENCUENTRES LA CAJA! </p>","0","","","","","","","","",""
"","learner","42","534502","0.0-17.0-0.0","1532715888354","7-269","6989","","","","false","416","613","414","595","","[400.29,746.53],[198.25,559.45]","true","null"
