"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","id_teacher","id_learner","rt","responses","stimulus","button_pressed","player_id","session_id","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Teachers_Box","Learners_Guess","canvas_size","won","key_press"
"","html-button-response","18","646683","0.0-8.0-8.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","19","702075","0.0-8.0-9.0","1532111678519","38-5","50-3","3249,2239,2876,4423","","","","","","268","398","263","349","[391,270],[278,275],[275,342]","[337,363]","[268,398,263,349]","[384,539,263,501],[269,405,257,492],[260,419,22,294],[250,404,262,352]","864,864","true","null"
"","html-button-response","20","705078","0.0-8.0-11.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","21","729043","0.0-8.0-12.0","1532111678519","38-5","50-3","3217,2663","","","","","","325","715","288","593","[336,586],[707,299]","","[325,715,288,593]","[327,462,576,671],[327,725,286,598]","864,864","true","null"
"","html-button-response","22","732046","0.0-8.0-14.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","check_point_button","23","738697","0.0-9.0","1532111678519","38-5","50-3","6651","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINARON EL NIVEL </font></p>","0","","","","","","","","","","","","",""
"","waiting-room","24","739239","0.0-10.0","1532111678519","38-5","50-3","","","","","0","bc0a7975-c585-4712-81e2-054f617dc59e","","","","","","","","","","",""
"","teacher","25","750210","0.0-11.0-0.0","1532111678519","38-5","50-3","3353","","","","","","355","512","659","760","[363,668]","","[355,512,659,760]","[355,518,661,775]","864,864","true","null"
"","html-button-response","26","753213","0.0-11.0-2.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","27","778186","0.0-11.0-3.0","1532111678519","38-5","50-3","2891,2405","","","","","","223","743","157","243","[735,237],[231,165]","","[223,743,157,243]","[601,750,224,584],[217,752,143,262]","864,864","true","null"
"","html-button-response","28","781187","0.0-11.0-5.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","29","802271","0.0-11.0-6.0","1532111678519","38-5","50-3","1886,2126","","","","","","219","726","344","430","[229,355],[723,423]","","[219,726,344,430]","[220,423,343,432],[214,742,340,448]","864,864","true","null"
"","html-button-response","30","805274","0.0-11.0-8.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","31","826398","0.0-11.0-9.0","1532111678519","38-5","50-3","2767,2270","","","","","","177","491","622","708","[483,629],[185,703]","","[177,491,622,708]","[475,703,621,765],[172,495,620,725]","864,864","true","null"
"","html-button-response","32","829401","0.0-11.0-11.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","33","847308","0.0-11.0-12.0","1532111678519","38-5","50-3","3091,1837","","","","","","297","660","248","334","[306,260],[655,327]","","[297,660,248,334]","[71,318,252,358],[289,677,245,357]","864,864","true","null"
"","html-button-response","34","850310","0.0-11.0-14.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","check_point_button","35","852094","0.0-12.0","1532111678519","38-5","50-3","1782","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINARON EL NIVEL </font></p>","0","","","","","","","","","","","","",""
"","waiting-room","36","853871","0.0-13.0","1532111678519","38-5","50-3","","","","","0","576e89a0-8085-402f-a01c-0987a457f18c","","","","","","","","","","",""
"","teacher","37","872265","0.0-14.0-0.0","1532111678519","38-5","50-3","2373,2524","","","","","","252","477","246","392","[258,255],[475,384]","","[252,477,246,392]","[247,670,245,357],[249,485,246,397]","864,864","true","null"
"","html-button-response","38","875267","0.0-14.0-2.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","39","898037","0.0-14.0-3.0","1532111678519","38-5","50-3","2410,2173","","","","","","376","711","138","518","[385,511],[704,148]","","[376,711,138,518]","[374,680,502,637],[376,725,132,529]","864,864","true","null"
"","html-button-response","40","901039","0.0-14.0-5.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","41","919245","0.0-14.0-6.0","1532111678519","38-5","50-3","2800,1796","","","","","","134","302","624","710","[296,633],[143,704]","","[134,302,624,710]","[287,631,258,647],[123,317,618,731]","864,864","true","null"
"","html-button-response","42","922247","0.0-14.0-8.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","43","939086","0.0-14.0-9.0","1532111678519","38-5","50-3","2009,3013","","","","","","573","659","252","587","[582,584],[655,258]","","[573,659,252,587]","[396,599,414,597],[567,672,233,599]","864,864","true","null"
"","html-button-response","44","942088","0.0-14.0-11.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","45","959616","0.0-14.0-12.0","1532111678519","38-5","50-3","1641,2419","","","","","","653","774","597","776","[659,609],[770,768]","","[653,774,597,776]","[649,761,250,626],[651,778,601,784]","864,864","true","null"
"","html-button-response","46","962619","0.0-14.0-14.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","check_point_button","47","964259","0.0-15.0","1532111678519","38-5","50-3","1640","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINARON EL NIVEL </font></p>","0","","","","","","","","","","","","",""
"","waiting-room","48","965434","0.0-16.0","1532111678519","38-5","50-3","","","","","0","21a307f0-b692-426f-b22d-f9d9050723ba","","","","","","","","","","",""
"","teacher","49","981320","0.0-17.0-0.0","1532111678519","38-5","50-3","2033,1521","","","","","","324","418","259","495","[331,267],[412,491]","","[324,418,259,495]","[325,526,259,427],[321,421,257,503]","864,864","true","null"
"","html-button-response","50","984323","0.0-17.0-2.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","51","1003105","0.0-17.0-3.0","1532111678519","38-5","50-3","2320,2532","","","","","","251","763","179","471","[262,462],[754,187]","","[251,763,179,471]","[251,421,196,474],[251,774,157,474]","864,864","true","null"
"","html-button-response","52","1006107","0.0-17.0-5.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","53","1020903","0.0-17.0-6.0","1532111678519","38-5","50-3","1815,2089","","","","","","340","569","691","777","[346,701],[566,771]","","[340,569,691,777]","[153,365,297,720],[331,597,688,798]","864,864","true","null"
"","html-button-response","54","1023905","0.0-17.0-8.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","55","1040346","0.0-17.0-9.0","1532111678519","38-5","50-3","3115,1555","","","","","","298","384","105","666","[380,660],[302,112]","","[298,384,105,666]","[366,497,522,672],[292,402,103,679]","864,864","true","null"
"","html-button-response","56","1043349","0.0-17.0-11.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","teacher","57","1059347","0.0-17.0-12.0","1532111678519","38-5","50-3","2104,2887","","","","","","546","643","95","677","[552,106],[636,673]","","[546,643,95,677]","[411,566,94,557],[540,652,95,693]","864,864","true","null"
"","html-button-response","58","1062350","0.0-17.0-14.0-0.0","1532111678519","38-5","50-3","null","","¡ENCONTRARON LA CAJA! PASEMOS A LA SIGUIENTE","null","","","","","","","","","","","","",""
"","check_point_button","59","1069238","0.0-18.0","1532111678519","38-5","50-3","6887","","<p align='center' style='font-size:30px;' > COMPLETARON TODOS LOS NIVELES  <br><br> ¡FELICITACIONES!<br><br> PRESIONA CUALQUIER TECLA PARA TERMINAR</p>","0","","","","","","","","","","","","",""
