"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","3006","0.0-0.0","1528570634422","9-12","","","","","","","","","","","","",""
"","survey-text","1","14940","0.0-1.0","1528570634422","9-12","11932","{""Q0"":""9-12""}","","","","","","","","","","",""
"","my_image_button","2","33092","0.0-2.0-0.0","1528570634422","9-12","18150","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","56852","0.0-2.0-1.0","1528570634422","9-12","23757","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","66142","0.0-2.0-2.0","1528570634422","9-12","9289","","","0","","","","","","","","",""
"","learner","5","94150","0.0-3.0-0.0","1528570634422","9-12","28003","","","","true","325","367","231","615","","[354.45,207.84],[339.11,628.92]","true","null"
"","learner","6","104478","0.0-3.0-1.0","1528570634422","9-12","10326","","","","true","325","529","380","448","[333.05,440.97],[520.88,387.73]","","true","null"
"","learner","7","114105","0.0-3.0-2.0","1528570634422","9-12","9623","","","","true","460","646","539","657","[634.66,648.08],[464.87,544.45]","","true","null"
"","learner","8","121078","0.0-3.0-3.0","1528570634422","9-12","6971","","","","true","681","723","432","476","[704.42,452.66]","[656.14,199.45]","true","null"
"","check_point_button","9","141555","0.0-4.0","1528570634422","9-12","20475","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","148587","0.0-5.0","1528570634422","9-12","7030","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","160842","0.0-6.0-0.0","1528570634422","9-12","12254","","","","false","407","468","296","458","","[456.53,277.95],[411.21,468.69]","true","null"
"","learner","12","167690","0.0-6.0-1.0","1528570634422","9-12","6847","","","","false","577","592","479","584","","[582.41,467.42],[583.36,597.51]","true","null"
"","learner","13","172538","0.0-6.0-2.0","1528570634422","9-12","4847","","","","false","656","690","319","360","[672.01,334.75]","[581.66,211.26]","true","null"
"","learner","14","175890","0.0-6.0-3.0","1528570634422","9-12","3350","","","","false","411","442","690","730","[426.21,712.13]","[217.09,563.72]","true","null"
"","learner","15","181290","0.0-6.0-4.0","1528570634422","9-12","5399","","","","false","219","512","592","685","[233.5,603.73],[499.78,675.38]","","true","null"
"","check_point_button","16","186883","0.0-7.0","1528570634422","9-12","5591","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","190922","0.0-8.0-0.0","1528570634422","9-12","4038","","","","false","270","297","395","424","[279.93,408.68]","[205.54,250.12]","true","null"
"","learner","18","197603","0.0-8.0-1.0","1528570634422","9-12","6679","","","","false","349","467","404","461","[354.29,448.34],[456.9,412.42]","","true","null"
"","learner","19","202557","0.0-8.0-2.0","1528570634422","9-12","4953","","","","false","526","546","532","556","[535.39,545.21]","[329.37,671.74]","true","null"
"","learner","20","207101","0.0-8.0-3.0","1528570634422","9-12","4543","","","","false","676","711","456","485","[693.86,473.74]","[619.36,354.76]","true","null"
"","learner","21","211245","0.0-8.0-4.0","1528570634422","9-12","4142","","","","false","632","664","487","517","[649.9,502.64]","[320.17,629.36]","true","null"
"","check_point_button","22","212919","0.0-9.0","1528570634422","9-12","1672","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","217109","0.0-10.0-0.0","1528570634422","9-12","4189","","","","false","470","509","594","629","[478.63,609.97]","[431.9,479.77]","true","null"
"","learner","24","220869","0.0-10.0-1.0","1528570634422","9-12","3759","","","","false","551","589","344","396","[572.02,375.9]","[552.08,195.86]","true","null"
"","learner","25","228125","0.0-10.0-2.0","1528570634422","9-12","7254","","","","false","423","945","471","934","","[358,458.81],[455.71,421.16]","true","null"
"","learner","26","233781","0.0-10.0-3.0","1528570634422","9-12","5654","","","","false","219","400","383","543","[231.36,390.14],[390.16,534.86]","","true","null"
"","learner","27","238046","0.0-10.0-4.0","1528570634422","9-12","4263","","","","false","90","240","132","334","","[490.53,539.79],[757.57,363.87]","true","null"
"","check_point_button","28","239549","0.0-11.0","1528570634422","9-12","1503","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","242502","0.0-12.0-0.0","1528570634422","9-12","2950","","","","false","349","393","361","410","[373.6,383.5]","[720.09,577.5]","true","null"
"","learner","30","245141","0.0-12.0-1.0","1528570634422","9-12","2639","","","","false","402","538","577","700","","[383.13,433.13],[257.68,563.69]","true","null"
