"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2079","0.0-0.0","1528576721659","36-10","","","","","","","","","","","","",""
"","survey-text","1","7174","0.0-1.0","1528576721659","36-10","5090","{""Q0"":""36-10""}","","","","","","","","","","",""
"","my_image_button","2","23798","0.0-2.0-0.0","1528576721659","36-10","16622","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","46413","0.0-2.0-1.0","1528576721659","36-10","22615","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","48229","0.0-2.0-2.0","1528576721659","36-10","1816","","","0","","","","","","","","",""
"","learner","5","67112","0.0-3.0-0.0","1528576721659","36-10","18878","","","","true","313","598","420","594","[449.04,490.72]","[194.84,361.68]","true","null"
"","learner","6","73895","0.0-3.0-1.0","1528576721659","36-10","6783","","","","true","466","694","525","651","[509.77,630.9],[549.72,535.09]","","true","null"
"","learner","7","78391","0.0-3.0-2.0","1528576721659","36-10","4495","","","","true","305","521","576","737","[335.85,703.36],[353.41,599.43]","","true","null"
"","learner","8","84520","0.0-3.0-3.0","1528576721659","36-10","6126","","","","true","535","734","561","621","[580.7,579.02]","[499.57,721.85]","true","null"
"","check_point_button","9","106624","0.0-4.0","1528576721659","36-10","22103","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","107632","0.0-5.0","1528576721659","36-10","1005","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","128283","0.0-6.0-0.0","1528576721659","36-10","20649","","","","false","397","702","366","484","[597.07,393],[461.49,464.24]","","true","null"
"","learner","12","133779","0.0-6.0-1.0","1528576721659","36-10","5494","","","","false","462","686","489","677","[560.96,513.62],[545.32,663.43]","","true","null"
"","learner","13","138378","0.0-6.0-2.0","1528576721659","36-10","4599","","","","false","375","588","240","391","[462.55,264.4],[471.92,367.04]","","true","null"
"","learner","14","144843","0.0-6.0-3.0","1528576721659","36-10","6461","","","","false","517","678","567","692","[579.03,635.76]","[572.57,380.82]","true","null"
"","learner","15","154762","0.0-6.0-4.0","1528576721659","36-10","9919","","","","false","575","768","393","523","[640.75,446.43]","[546.76,707.82]","true","null"
"","check_point_button","16","158291","0.0-7.0","1528576721659","36-10","3527","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","163947","0.0-8.0-0.0","1528576721659","36-10","5652","","","","false","325","532","515","622","","[525.78,674.1],[586.69,457.87]","true","null"
"","learner","18","167931","0.0-8.0-1.0","1528576721659","36-10","3983","","","","false","398","605","489","619","","[774.78,453.49],[675.82,536.01]","true","null"
"","learner","19","172115","0.0-8.0-2.0","1528576721659","36-10","4182","","","","false","449","644","303","404","","[748.29,344.95],[611.88,212.32]","true","null"
"","learner","20","179979","0.0-8.0-3.0","1528576721659","36-10","7861","","","","false","535","662","420","495","[572.78,444.62]","[500.6,266.29]","true","null"
"","learner","21","183262","0.0-8.0-4.0","1528576721659","36-10","3281","","","","false","485","728","236","382","","[528.73,447.27],[666.24,485.04]","true","null"
"","check_point_button","22","184990","0.0-9.0","1528576721659","36-10","1727","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","189781","0.0-10.0-0.0","1528576721659","36-10","4790","","","","false","592","684","443","539","[617.83,506.27]","[393.62,649.95]","true","null"
