"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2645","0.0-0.0","1528663602312","95-6","","","","","","","","","","","","",""
"","survey-text","1","12396","0.0-1.0","1528663602312","95-6","9748","{""Q0"":""95-6""}","","","","","","","","","","",""
"","my_image_button","2","25148","0.0-2.0-0.0","1528663602312","95-6","12749","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","51331","0.0-2.0-1.0","1528663602312","95-6","26183","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","62470","0.0-2.0-2.0","1528663602312","95-6","11138","","","0","","","","","","","","",""
"","learner","5","93223","0.0-3.0-0.0","1528663602312","95-6","30747","","","","true","668","967","519","701","[372.8,243.02],[313.88,404.05]","","false","null"
"","learner","6","140299","0.0-3.0-1.0","1528663602312","95-6","47073","","","","true","245","338","458","613","[301.36,531.2]","[335.25,631.9]","true","null"
"","learner","7","154603","0.0-3.0-2.0","1528663602312","95-6","14302","","","","true","231","429","610","700","","[235.76,614.01],[430.02,696.2]","false","null"
"","learner","8","168867","0.0-3.0-3.0","1528663602312","95-6","14263","","","","true","650","713","300","518","[686.1,485.11]","[645.6,291.37]","true","null"
"","check_point_button","9","183860","0.0-4.0","1528663602312","95-6","14991","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","195159","0.0-5.0","1528663602312","95-6","11299","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","206559","0.0-6.0-0.0","1528663602312","95-6","11399","","","","false","400","553","532","708","[509.63,662.14]","[394.68,530.68]","true","null"
"","learner","12","225919","0.0-6.0-1.0","1528663602312","95-6","19358","","","","false","442","554","338","684","","[552.08,342.45],[440.07,682.15]","false","null"
"","learner","13","331005","0.0-6.0-2.0","1528663602312","95-6","105086","","","","false","-185","186","-400","285","[298.12,438.23],[361.16,512.75]","","false","null"
"","learner","14","342886","0.0-6.0-3.0","1528663602312","95-6","11878","","","","false","440","567","454","682","","[558,709.31],[441.9,558.33]","false","null"
"","learner","15","349846","0.0-6.0-4.0","1528663602312","95-6","6959","","","","false","738","778","582","689","","[753.69,586.99],[727.72,693.16]","false","null"
"","check_point_button","16","355590","0.0-7.0","1528663602312","95-6","5743","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","369495","0.0-8.0-0.0","1528663602312","95-6","13903","","","","false","296","397","173","231","","[399.42,229.1],[300,201.75]","false","null"
"","learner","18","378102","0.0-8.0-1.0","1528663602312","95-6","8606","","","","false","228","525","297","542","[316.02,316.18],[471.67,515.25]","","true","null"
"","learner","19","422459","0.0-8.0-2.0","1528663602312","95-6","44353","","","","false","377","574","366","584","[408.32,417.4]","[569.58,584.67]","true","null"
"","learner","20","429771","0.0-8.0-3.0","1528663602312","95-6","7311","","","","false","199","426","230","437","","[195.89,425.25],[426.59,285.16]","true","null"
"","learner","21","440923","0.0-8.0-4.0","1528663602312","95-6","11150","","","","false","555","692","817","941","","[565.69,454.14],[412.31,541.26]","true","null"
"","check_point_button","22","446509","0.0-9.0","1528663602312","95-6","5585","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","462956","0.0-10.0-0.0","1528663602312","95-6","16445","","","","false","667","829","204","338","[713.8,211.08],[731.92,326.16]","","true","null"
"","learner","24","472460","0.0-10.0-1.0","1528663602312","95-6","9502","","","","false","421","567","184","524","","[568.98,518.64],[424.29,195.09]","false","null"
"","learner","25","486957","0.0-10.0-2.0","1528663602312","95-6","14496","","","","false","353","689","319","562","[636.72,509.72],[396.69,393.26]","","true","null"
"","learner","26","494757","0.0-10.0-3.0","1528663602312","95-6","7799","","","","false","590","716","266","457","[688.71,396.39],[602.79,334.66]","","true","null"
"","learner","27","507359","0.0-10.0-4.0","1528663602312","95-6","12600","","","","false","488","661","556","726","[606.2,607.54],[516.31,653.92]","","true","null"
"","check_point_button","28","513304","0.0-11.0","1528663602312","95-6","5943","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","520560","0.0-12.0-0.0","1528663602312","95-6","7255","","","","false","313","409","299","585","[390.6,552.35]","[308.62,293.31]","true","null"
"","learner","30","526953","0.0-12.0-1.0","1528663602312","95-6","6389","","","","false","585","705","352","469","[593.27,455.63],[671.4,378.77]","","true","null"
"","learner","31","533464","0.0-12.0-2.0","1528663602312","95-6","6510","","","","false","280","596","599","713","","[298.58,717.56],[595.01,599.23]","false","null"
"","learner","32","539897","0.0-12.0-3.0","1528663602312","95-6","6431","","","","false","470","540","844","969","","[614.65,680.6],[559.18,546.46]","true","null"
"","learner","33","548321","0.0-12.0-4.0","1528663602312","95-6","8424","","","","false","471","562","332","564","[539.16,504.81]","[474.76,337.34]","false","null"
"","check_point_button","34","557241","0.0-13.0","1528663602312","95-6","8919","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","565529","0.0-14.0-0.0","1528663602312","95-6","8286","","","","false","405","605","410","652","[566.1,593.1]","[402.29,399.11]","true","null"
"","learner","36","579932","0.0-14.0-1.0","1528663602312","95-6","14402","","","","false","429","754","303","658","","[427.89,294.18],[752.77,652.52]","false","null"
"","learner","37","619460","0.0-14.0-2.0","1528663602312","95-6","39527","","","","false","581","658","414","667","","[585.99,424.17],[621.7,663.07]","false","null"
