"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","9393","0.0-0.0","1528571213521","14-11","","","","","","","","","","","","",""
"","survey-text","1","16696","0.0-1.0","1528571213521","14-11","7300","{""Q0"":""14-11""}","","","","","","","","","","",""
"","my_image_button","2","26601","0.0-2.0-0.0","1528571213521","14-11","9902","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","45145","0.0-2.0-1.0","1528571213521","14-11","18541","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","57953","0.0-2.0-2.0","1528571213521","14-11","12807","","","0","","","","","","","","",""
"","learner","5","69420","0.0-3.0-0.0","1528571213521","14-11","11461","","","","true","547","733","317","408","[711.55,335.97],[582.64,386.76]","","true","null"
"","learner","6","74723","0.0-3.0-1.0","1528571213521","14-11","5301","","","","true","520","757","341","473","","[425.34,418.62],[463.2,315.35]","true","null"
"","learner","7","78907","0.0-3.0-2.0","1528571213521","14-11","4183","","","","true","532","739","577","675","[632.03,605.68],[549.38,663.12]","","true","null"
"","learner","8","85035","0.0-3.0-3.0","1528571213521","14-11","6127","","","","true","113","590","320","811","[221,602.99]","[243.43,276.91]","true","null"
"","check_point_button","9","101572","0.0-4.0","1528571213521","14-11","16535","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","103827","0.0-5.0","1528571213521","14-11","2254","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","108308","0.0-6.0-0.0","1528571213521","14-11","4479","","","","false","309","574","268","432","[401.51,317.71]","[229.76,403.23]","true","null"
"","learner","12","112860","0.0-6.0-1.0","1528571213521","14-11","4551","","","","false","227","459","266","436","[259.8,305.66],[398.63,400.74]","","true","null"
"","learner","13","117427","0.0-6.0-2.0","1528571213521","14-11","4566","","","","false","431","542","553","763","[515.01,751.93],[442.41,582.19]","","true","null"
"","learner","14","122483","0.0-6.0-3.0","1528571213521","14-11","5055","","","","false","438","617","478","626","","[469.3,416.74],[585.2,670.98]","true","null"
"","learner","15","135447","0.0-6.0-4.0","1528571213521","14-11","12961","","","","false","336","521","512","617","[347.4,599.85],[500.81,518.19]","","true","null"
"","check_point_button","16","140471","0.0-7.0","1528571213521","14-11","5024","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","144038","0.0-8.0-0.0","1528571213521","14-11","3565","","","","false","477","633","456","573","","[358.21,719.71],[674.97,406.68]","true","null"
"","learner","18","147111","0.0-8.0-1.0","1528571213521","14-11","3071","","","","false","243","370","577","678","[347.33,651.66],[252.44,599.48]","","true","null"
