"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","14273","0.0-0.0","1528654617666","56-10","","","","","","","","","","","","",""
"","survey-text","1","23321","0.0-1.0","1528654617666","56-10","9045","{""Q0"":""56-10""}","","","","","","","","","","",""
"","my_image_button","2","40250","0.0-2.0-0.0","1528654617666","56-10","16926","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","51568","0.0-2.0-1.0","1528654617666","56-10","11316","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","59985","0.0-2.0-2.0","1528654617666","56-10","8416","","","0","","","","","","","","",""
"","learner","5","88971","0.0-3.0-0.0","1528654617666","56-10","28981","","","","true","356","399","509","762","[373.83,729.78],[369.84,537.18]","","true","null"
"","learner","6","112243","0.0-3.0-1.0","1528654617666","56-10","23270","","","","true","421","578","519","714","[471.53,633.99]","[536.52,465.85]","true","null"
"","learner","7","119837","0.0-3.0-2.0","1528654617666","56-10","7593","","","","true","533","602","411","516","","[580.27,396.01],[552.3,534.3]","true","null"
"","learner","8","124302","0.0-3.0-3.0","1528654617666","56-10","4463","","","","true","541","646","489","609","[589.02,555.73]","[701.13,621.09]","true","null"
"","check_point_button","9","142767","0.0-4.0","1528654617666","56-10","18463","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","154109","0.0-5.0","1528654617666","56-10","11340","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","158901","0.0-6.0-0.0","1528654617666","56-10","4792","","","","false","516","644","496","583","[576.7,535.91]","[445.46,405.67]","true","null"
"","learner","12","165477","0.0-6.0-1.0","1528654617666","56-10","6574","","","","false","247","513","457","595","[461.27,508.19],[293.81,565.58]","","true","null"
"","learner","13","168652","0.0-6.0-2.0","1528654617666","56-10","3174","","","","false","395","563","346","479","[411.56,385.04],[537.64,450.28]","","true","null"
"","learner","14","171741","0.0-6.0-3.0","1528654617666","56-10","3087","","","","false","552","672","473","642","","[493.1,663.96],[701.86,435.54]","true","null"
"","learner","15","174092","0.0-6.0-4.0","1528654617666","56-10","2350","","","","false","530","766","356","480","","[615.38,612.06],[634.22,289.09]","true","null"
