"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2066","0.0-0.0","1528659622800","71-7","","","","","","","","","","","","",""
"","survey-text","1","11854","0.0-1.0","1528659622800","71-7","9785","{""Q0"":""71-7""}","","","","","","","","","","",""
"","my_image_button","2","24509","0.0-2.0-0.0","1528659622800","71-7","12653","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","38221","0.0-2.0-1.0","1528659622800","71-7","13712","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","50509","0.0-2.0-2.0","1528659622800","71-7","12288","","","0","","","","","","","","",""
"","learner","5","87792","0.0-3.0-0.0","1528659622800","71-7","37277","","","","true","221","585","299","613","[463.17,551.02],[367.64,391.83]","","true","null"
"","learner","6","102120","0.0-3.0-1.0","1528659622800","71-7","14326","","","","true","208","454","481","644","[746,482.15]","[551.37,599.99]","false","null"
"","learner","7","111465","0.0-3.0-2.0","1528659622800","71-7","9342","","","","true","442","720","592","819","","[243.84,761.5],[198.29,568.81]","true","null"
"","learner","8","126235","0.0-3.0-3.0","1528659622800","71-7","14767","","","","true","647","785","215","373","[667.75,354.9]","[738.8,556.66]","true","null"
"","check_point_button","9","175772","0.0-4.0","1528659622800","71-7","49535","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","178277","0.0-5.0","1528659622800","71-7","2503","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","210854","0.0-6.0-0.0","1528659622800","71-7","32576","","","","false","309","392","588","660","[329.59,651.92]","[402.78,493.73]","true","null"
"","learner","12","219895","0.0-6.0-1.0","1528659622800","71-7","9039","","","","false","561","736","474","667","[670.67,578.94],[605.73,475.82]","","true","null"
"","learner","13","244135","0.0-6.0-2.0","1528659622800","71-7","24239","","","","false","210","495","554","680","[244.06,566.35],[428.15,623.18]","","true","null"
"","learner","14","252791","0.0-6.0-3.0","1528659622800","71-7","8655","","","","false","346","522","427","552","","[405.4,207.3],[257.42,431.07]","true","null"
"","learner","15","263081","0.0-6.0-4.0","1528659622800","71-7","10288","","","","false","692","800","628","702","[692.61,653.3]","[678.2,539.99]","true","null"
"","check_point_button","16","271138","0.0-7.0","1528659622800","71-7","8056","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","281722","0.0-8.0-0.0","1528659622800","71-7","10583","","","","false","285","470","150","305","[471.11,348.34],[449.45,225.6]","","false","null"
"","learner","18","289938","0.0-8.0-1.0","1528659622800","71-7","8214","","","","false","526","657","419","543","[641.25,478.62]","[692.78,345.08]","true","null"
"","learner","19","297858","0.0-8.0-2.0","1528659622800","71-7","7919","","","","false","461","598","588","710","[516.16,655.37],[670.4,718.45]","","false","null"
"","learner","20","304850","0.0-8.0-3.0","1528659622800","71-7","6990","","","","false","275","428","558","716","","[232.16,365.4],[555.29,588.83]","true","null"
"","learner","21","310618","0.0-8.0-4.0","1528659622800","71-7","5766","","","","false","633","776","302","439","[696.67,360.83]","[649.69,739.65]","true","null"
