"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2695","0.0-0.0","1528571896128","13-8","","","","","","","","","","","","",""
"","survey-text","1","12357","0.0-1.0","1528571896128","13-8","9660","{""Q0"":""13-8""}","","","","","","","","","","",""
"","my_image_button","2","28661","0.0-2.0-0.0","1528571896128","13-8","16302","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","40420","0.0-2.0-1.0","1528571896128","13-8","11759","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","48340","0.0-2.0-2.0","1528571896128","13-8","7919","","","0","","","","","","","","",""
"","learner","5","72559","0.0-3.0-0.0","1528571896128","13-8","24213","","","","true","260","364","327","395","[361.78,326.6],[261.65,392.84]","","false","null"
"","learner","6","81939","0.0-3.0-1.0","1528571896128","13-8","9377","","","","true","534","624","444","622","[530.85,622.56],[623.54,445.41]","","false","null"
"","learner","7","96561","0.0-3.0-2.0","1528571896128","13-8","14620","","","","true","597","722","589","626","[596.43,591.66],[720.27,626.37]","","false","null"
"","learner","8","112200","0.0-3.0-3.0","1528571896128","13-8","15637","","","","true","495","662","385","562","[493.99,386.11]","[713.65,525.68]","false","null"
"","check_point_button","9","132491","0.0-4.0","1528571896128","13-8","20289","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","145595","0.0-5.0","1528571896128","13-8","13102","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","157163","0.0-6.0-0.0","1528571896128","13-8","11565","","","","false","470","531","331","467","[471.19,328.65],[528.17,464.96]","","false","null"
"","learner","12","165362","0.0-6.0-1.0","1528571896128","13-8","8199","","","","false","371","575","410","629","[572.12,629.04]","[656.89,487.12]","false","null"
"","learner","13","173979","0.0-6.0-2.0","1528571896128","13-8","8615","","","","false","414","536","386","471","[413.51,470.59],[535.14,390.49]","","false","null"
"","learner","14","187875","0.0-6.0-3.0","1528571896128","13-8","13894","","","","false","503","819","330","696","","[587.22,296.9],[708.49,777.22]","true","null"
"","learner","15","196157","0.0-6.0-4.0","1528571896128","13-8","8282","","","","false","487","658","335","405","","[506.03,433.97],[605.76,311.95]","true","null"
"","check_point_button","16","202718","0.0-7.0","1528571896128","13-8","6559","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","211877","0.0-8.0-0.0","1528571896128","13-8","9158","","","","false","425","541","305","358","[423.69,305.55],[539.56,355.85]","","false","null"
"","learner","18","221085","0.0-8.0-1.0","1528571896128","13-8","9206","","","","false","462","595","691","798","[595.92,687.92]","[433.06,754.57]","false","null"
"","learner","19","231374","0.0-8.0-2.0","1528571896128","13-8","10287","","","","false","301","441","417","525","[441.1,525.71]","[366.78,395.58]","false","null"
"","learner","20","241469","0.0-8.0-3.0","1528571896128","13-8","10094","","","","false","404","535","442","592","[535.48,442.08]","[552.9,604.94]","false","null"
"","learner","21","250542","0.0-8.0-4.0","1528571896128","13-8","9072","","","","false","441","618","497","726","","[400.66,713.89],[642.98,521.85]","true","null"
"","check_point_button","22","253519","0.0-9.0","1528571896128","13-8","2974","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","266608","0.0-10.0-0.0","1528571896128","13-8","13088","","","","false","516","527","436","572","[532.15,301.27],[525.19,434.66]","","false","null"
