"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2200","0.0-0.0","1528661571527","86-8","","","","","","","","","","","","",""
"","survey-text","1","9603","0.0-1.0","1528661571527","86-8","7400","{""Q0"":""86-8""}","","","","","","","","","","",""
"","my_image_button","2","22435","0.0-2.0-0.0","1528661571527","86-8","12830","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","36563","0.0-2.0-1.0","1528661571527","86-8","14127","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","45802","0.0-2.0-2.0","1528661571527","86-8","9238","","","0","","","","","","","","",""
"","learner","5","83229","0.0-3.0-0.0","1528661571527","86-8","37422","","","","true","464","733","325","548","[524.67,464.35],[679.98,413.01]","","true","null"
"","learner","6","99157","0.0-3.0-1.0","1528661571527","86-8","15924","","","","true","332","389","352","413","[360.03,381.81]","[298.21,604.69]","true","null"
"","learner","7","111885","0.0-3.0-2.0","1528661571527","86-8","12726","","","","true","336","477","619","732","","[525.19,743.93],[320.55,561.86]","true","null"
"","learner","8","121317","0.0-3.0-3.0","1528661571527","86-8","9430","","","","true","184","240","456","549","[209.92,500.6]","[312.63,700.15]","true","null"
"","check_point_button","9","137898","0.0-4.0","1528661571527","86-8","16579","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","148689","0.0-5.0","1528661571527","86-8","10790","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","159792","0.0-6.0-0.0","1528661571527","86-8","11101","","","","false","260","272","302","420","[266.48,351.33]","[351.17,239.1]","true","null"
"","learner","12","169096","0.0-6.0-1.0","1528661571527","86-8","9302","","","","false","575","686","594","731","","[540.49,774.42],[729.17,577.4]","true","null"
"","learner","13","175905","0.0-6.0-2.0","1528661571527","86-8","6806","","","","false","515","571","524","668","","[548.43,708.62],[527.73,501.73]","true","null"
"","learner","14","181857","0.0-6.0-3.0","1528661571527","86-8","5951","","","","false","380","534","484","630","","[351.34,453.19],[564.59,644.83]","true","null"
"","learner","15","192017","0.0-6.0-4.0","1528661571527","86-8","10157","","","","false","370","418","351","515","[385.1,475.14],[443.2,388.26]","","false","null"
"","check_point_button","16","196938","0.0-7.0","1528661571527","86-8","4919","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","202300","0.0-8.0-0.0","1528661571527","86-8","5359","","","","false","605","733","340","549","","[740.4,299.11],[568.53,586.86]","true","null"
"","learner","18","207939","0.0-8.0-1.0","1528661571527","86-8","5638","","","","false","312","387","555","736","[356.68,600.97],[346.21,698.88]","","true","null"
"","learner","19","214044","0.0-8.0-2.0","1528661571527","86-8","6101","","","","false","633","677","396","451","[654.39,421.36]","[587.74,274.03]","true","null"
"","learner","20","220772","0.0-8.0-3.0","1528661571527","86-8","6726","","","","false","598","713","199","430","[647.94,232.22],[663.35,406.04]","","true","null"
"","learner","21","227276","0.0-8.0-4.0","1528661571527","86-8","6504","","","","false","512","685","204","391","[672.13,371.37],[529.73,258.29]","","true","null"
"","check_point_button","22","232267","0.0-9.0","1528661571527","86-8","4991","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","238444","0.0-10.0-0.0","1528661571527","86-8","6176","","","","false","256","281","365","440","[269.09,406.82]","[247.07,293.87]","true","null"
"","learner","24","244572","0.0-10.0-1.0","1528661571527","86-8","6127","","","","false","370","425","496","548","[397.19,522.2]","[428.92,671.56]","true","null"
"","learner","25","251740","0.0-10.0-2.0","1528661571527","86-8","7167","","","","false","358","477","277","453","","[433.9,501.56],[395.8,247.49]","true","null"
"","learner","26","256307","0.0-10.0-3.0","1528661571527","86-8","4566","","","","false","593","665","404","488","","[676.84,497.86],[579.08,379.6]","true","null"
"","learner","27","261871","0.0-10.0-4.0","1528661571527","86-8","5562","","","","false","562","729","258","670","","[745.25,697.92],[569.87,224.95]","true","null"
"","check_point_button","28","264110","0.0-11.0","1528661571527","86-8","2238","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
