"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2495","0.0-0.0","1528578339634","47-6","","","","","","","","","","","","",""
"","survey-text","1","9726","0.0-1.0","1528578339634","47-6","7228","{""Q0"":""47-6""}","","","","","","","","","","",""
"","my_image_button","2","23783","0.0-2.0-0.0","1528578339634","47-6","14055","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","41006","0.0-2.0-1.0","1528578339634","47-6","17222","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","46671","0.0-2.0-2.0","1528578339634","47-6","5663","","","0","","","","","","","","",""
"","learner","5","84538","0.0-3.0-0.0","1528578339634","47-6","37858","","","","true","563","722","206","949","[529.61,529.27]","[462.96,405.28]","false","null"
"","learner","6","103169","0.0-3.0-1.0","1528578339634","47-6","18630","","","","true","410","788","384","838","","[384.14,720.93],[618.12,478.13]","false","null"
"","learner","7","136974","0.0-3.0-2.0","1528578339634","47-6","33800","","","","true","603","918","230","672","[583.76,623.46]","[516.07,739.51]","false","null"
"","learner","8","147516","0.0-3.0-3.0","1528578339634","47-6","10542","","","","true","319","364","116","914","[402.95,321.66],[519.78,372.92]","","false","null"
"","check_point_button","9","166334","0.0-4.0","1528578339634","47-6","18816","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","1","","","","","","","","",""
"","html-button-response","10","181598","0.0-5.0","1528578339634","47-6","15262","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","197167","0.0-6.0-0.0","1528578339634","47-6","15567","","","","false","570","757","930","1464","","[354.94,378.98],[508.24,477.03]","true","null"
"","learner","12","206447","0.0-6.0-1.0","1528578339634","47-6","9278","","","","false","111","658","424","887","[650.22,646.51],[639.64,422.46]","","false","null"
"","learner","13","224727","0.0-6.0-2.0","1528578339634","47-6","18278","","","","false","246","481","391","558","","[388.77,692.72],[517.04,428.73]","true","null"
"","learner","14","234839","0.0-6.0-3.0","1528578339634","47-6","10107","","","","false","-81","238","939","1211","","[468.41,691.64],[612.26,520.5]","true","null"
"","learner","15","241111","0.0-6.0-4.0","1528578339634","47-6","6270","","","","false","-667","54","207","506","","[614.35,760.31],[243.46,371.89]","true","null"
"","check_point_button","16","251706","0.0-7.0","1528578339634","47-6","10593","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","260753","0.0-8.0-0.0","1528578339634","47-6","9046","","","","false","-120","194","901","1477","[508.05,369.93],[674.68,449.69]","","false","null"
"","learner","18","271097","0.0-8.0-1.0","1528578339634","47-6","10342","","","","false","379","410","387","933","[475.95,520.53]","[370.36,473.57]","false","null"
"","learner","19","278434","0.0-8.0-2.0","1528578339634","47-6","7334","","","","false","42","398","907","1477","[521.92,727.43]","[628.6,265.45]","false","null"
"","learner","20","285602","0.0-8.0-3.0","1528578339634","47-6","7166","","","","false","197","465","973","1568","[589.83,589.92],[731.45,740.97]","","false","null"
"","learner","21","292810","0.0-8.0-4.0","1528578339634","47-6","7206","","","","false","-18","272","888","1324","[446.77,675.37],[529.37,730.04]","","false","null"
"","check_point_button","22","296130","0.0-9.0","1528578339634","47-6","3319","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","307882","0.0-10.0-0.0","1528578339634","47-6","11750","","","","false","409","527","934","972","","[464.88,381.59],[556.07,509.42]","true","null"
"","learner","24","314493","0.0-10.0-1.0","1528578339634","47-6","6608","","","","false","193","440","841","1204","","[519.26,620.89],[429.84,458.98]","true","null"
"","learner","25","329469","0.0-10.0-2.0","1528578339634","47-6","14974","","","","false","960","1420","-67","364","[558.98,523.04]","[445.6,735.27]","false","null"
"","learner","26","341397","0.0-10.0-3.0","1528578339634","47-6","11927","","","","false","808","1164","159","418","[640.95,465.5]","[466.91,636.31]","false","null"
"","learner","27","353006","0.0-10.0-4.0","1528578339634","47-6","11606","","","","false","399","716","581","895","[542.36,604.15],[687.11,719.1]","","true","null"
"","check_point_button","28","358141","0.0-11.0","1528578339634","47-6","5135","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","363126","0.0-12.0-0.0","1528578339634","47-6","4983","","","","false","-66","213","809","1295","","[271.84,506.17],[332.77,582.76]","true","null"
"","learner","30","369613","0.0-12.0-1.0","1528578339634","47-6","6486","","","","false","83","405","260","954","[326.1,328.1],[258.86,483.9]","","false","null"
"","learner","31","384514","0.0-12.0-2.0","1528578339634","47-6","14898","","","","false","773","1129","357","581","","[611.32,367.3],[450.15,592.77]","true","null"
"","learner","32","392265","0.0-12.0-3.0","1528578339634","47-6","7749","","","","false","117","477","570","871","[634.98,351.46],[679.41,462.66]","","false","null"
"","learner","33","397977","0.0-12.0-4.0","1528578339634","47-6","5711","","","","false","-370","148","671","767","[482.79,570],[397.91,641.38]","","false","null"
"","check_point_button","34","401161","0.0-13.0","1528578339634","47-6","3182","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","419426","0.0-14.0-0.0","1528578339634","47-6","18262","","","","false","-48","374","467","682","","[455.43,770.63],[622.7,552.38]","true","null"
"","learner","36","432753","0.0-14.0-1.0","1528578339634","47-6","13327","","","","false","456","623","-474","130","[544.09,584.2],[442.49,492.93]","","false","null"
"","learner","37","447220","0.0-14.0-2.0","1528578339634","47-6","14464","","","","false","-400","160","843","1206","[641.45,536.45]","[757.94,409.74]","false","null"
"","learner","38","465572","0.0-14.0-3.0","1528578339634","47-6","18350","","","","false","42","351","168","421","[528.13,506.67],[422.34,305.14]","","false","null"
"","learner","39","484347","0.0-14.0-4.0","1528578339634","47-6","18774","","","","false","13","938","509","959","[744.9,471.86],[573.69,663.85]","","false","null"
"","check_point_button","40","487332","0.0-15.0","1528578339634","47-6","2983","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","","",""
"","html-button-response","41","502094","0.0-16.0","1528578339634","47-6","14761","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE ALGUIEN TE DEJÓ ESTAS PISTAS PARA QUE ENCUENTRES LA CAJA! </p>","0","","","","","","","","",""
"","learner","42","509965","0.0-17.0-0.0","1528578339634","47-6","7870","","","","false","0","426","567","671","","[545.16,670],[422.76,562.63]","true","null"
"","learner","43","521509","0.0-17.0-1.0","1528578339634","47-6","11542","","","","false","352","742","236","588","","[651.51,396.82],[551.99,346.42]","false","null"
"","learner","44","530478","0.0-17.0-2.0","1528578339634","47-6","8966","","","","false","368","557","365","730","[256.91,331.97]","[237.32,209.86]","false","null"
