"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","9889","0.0-0.0","1528662594244","92-12","","","","","","","","","","","","",""
"","survey-text","1","14638","0.0-1.0","1528662594244","92-12","4745","{""Q0"":""92-12""}","","","","","","","","","","",""
"","my_image_button","2","24182","0.0-2.0-0.0","1528662594244","92-12","9542","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","35845","0.0-2.0-1.0","1528662594244","92-12","11663","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","45830","0.0-2.0-2.0","1528662594244","92-12","9983","","","0","","","","","","","","",""
"","learner","5","78120","0.0-3.0-0.0","1528662594244","92-12","32285","","","","true","309","551","478","615","[387.33,579.02],[461.95,503.01]","","true","null"
"","learner","6","94320","0.0-3.0-1.0","1528662594244","92-12","16198","","","","true","322","545","554","686","[464.78,602.15]","[258.38,659.47]","true","null"
"","learner","7","109571","0.0-3.0-2.0","1528662594244","92-12","15247","","","","true","292","525","570","710","","[637.31,742.22],[377.85,426.84]","true","null"
"","learner","8","129028","0.0-3.0-3.0","1528662594244","92-12","19455","","","","true","44","267","537","683","[214.7,641.86]","[245.67,492.56]","true","null"
"","check_point_button","9","176445","0.0-4.0","1528662594244","92-12","47416","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","187695","0.0-5.0","1528662594244","92-12","11249","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","196791","0.0-6.0-0.0","1528662594244","92-12","9093","","","","false","424","654","261","389","[467.65,378.25],[549.58,286.75]","","true","null"
"","learner","12","213824","0.0-6.0-1.0","1528662594244","92-12","17031","","","","false","357","600","420","568","[472.37,429.95],[418.08,560.2]","","true","null"
"","learner","13","243399","0.0-6.0-2.0","1528662594244","92-12","29573","","","","false","333","567","390","522","","[501.47,533.56],[580.82,623.51]","true","null"
"","learner","14","251297","0.0-6.0-3.0","1528662594244","92-12","7897","","","","false","416","642","486","633","[526.38,499.5],[586.37,625.19]","","true","null"
"","learner","15","269330","0.0-6.0-4.0","1528662594244","92-12","18031","","","","false","245","474","299","434","[336.21,315.18]","[349.94,569.54]","true","null"
"","check_point_button","16","273146","0.0-7.0","1528662594244","92-12","3815","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","281658","0.0-8.0-0.0","1528662594244","92-12","8510","","","","false","444","686","523","671","","[578.72,770.17],[652.79,404.43]","true","null"
"","learner","18","291226","0.0-8.0-1.0","1528662594244","92-12","9567","","","","false","520","779","458","602","[673.27,468.61],[645.07,594.31]","","true","null"
"","learner","19","300946","0.0-8.0-2.0","1528662594244","92-12","9718","","","","false","468","709","396","533","","[602.22,315.86],[434.9,408.17]","true","null"
"","learner","20","320509","0.0-8.0-3.0","1528662594244","92-12","19560","","","","false","407","649","343","490","","[664.33,542.48],[547.29,505.61]","true","null"
"","learner","21","328357","0.0-8.0-4.0","1528662594244","92-12","7847","","","","false","340","592","478","635","[452.66,558.4]","[303.18,451.2]","true","null"
"","check_point_button","22","331429","0.0-9.0","1528662594244","92-12","3071","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 2</font></p>","0","","","","","","","","",""
"","learner","23","339181","0.0-10.0-0.0","1528662594244","92-12","7750","","","","false","466","731","626","772","[627,679.27]","[512.08,547.83]","true","null"
"","learner","24","359126","0.0-10.0-1.0","1528662594244","92-12","19943","","","","false","355","606","283","417","[446.64,295.5]","[520.59,519.64]","true","null"
"","learner","25","366278","0.0-10.0-2.0","1528662594244","92-12","7151","","","","false","468","711","329","467","[668.5,354.04],[536.42,444.96]","","true","null"
"","learner","26","373441","0.0-10.0-3.0","1528662594244","92-12","7161","","","","false","499","725","350","489","[564.73,400.28]","[706.51,327.69]","true","null"
"","learner","27","379857","0.0-10.0-4.0","1528662594244","92-12","6415","","","","false","127","368","510","647","[233.67,518.46],[226.56,630.39]","","true","null"
"","check_point_button","28","381537","0.0-11.0","1528662594244","92-12","1678","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 3</font></p>","0","","","","","","","","",""
"","learner","29","390425","0.0-12.0-0.0","1528662594244","92-12","8886","","","","false","355","601","482","620","","[470.68,722.92],[415.18,372.23]","true","null"
"","learner","30","406762","0.0-12.0-1.0","1528662594244","92-12","16334","","","","false","293","556","344","493","[431.59,358.81]","[476.29,775.79]","true","null"
"","learner","31","430610","0.0-12.0-2.0","1528662594244","92-12","23847","","","","false","352","612","475","630","","[579.63,445.69],[332.45,672.32]","true","null"
"","learner","32","436892","0.0-12.0-3.0","1528662594244","92-12","6281","","","","false","449","713","592","739","","[482.75,527.36],[598.61,767.83]","true","null"
"","learner","33","443436","0.0-12.0-4.0","1528662594244","92-12","6543","","","","false","327","599","231","390","[488.66,283.27]","[270.91,595.73]","true","null"
"","check_point_button","34","444900","0.0-13.0","1528662594244","92-12","1464","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 4</font></p>","0","","","","","","","","",""
"","learner","35","462164","0.0-14.0-0.0","1528662594244","92-12","17261","","","","false","376","637","608","762","[626.09,618.64],[392.4,748.42]","","true","null"
"","learner","36","482643","0.0-14.0-1.0","1528662594244","92-12","20479","","","","false","541","843","321","507","[575.68,330.46],[702.94,501.16]","","true","null"
"","learner","37","498046","0.0-14.0-2.0","1528662594244","92-12","15401","","","","false","401","671","463","624","","[396.3,588.98],[429.6,690.97]","true","null"
"","learner","38","506822","0.0-14.0-3.0","1528662594244","92-12","8775","","","","false","481","761","238","417","[491.15,245.79],[686.28,405.72]","","true","null"
"","learner","39","515901","0.0-14.0-4.0","1528662594244","92-12","9077","","","","false","389","666","547","704","","[681.27,708.46],[591.34,504.48]","true","null"
"","check_point_button","40","517831","0.0-15.0","1528662594244","92-12","1928","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 5</font></p>","0","","","","","","","","",""
"","html-button-response","41","524262","0.0-16.0","1528662594244","92-12","6431","","<p align='center' style='font-size:25px;' > ¡ACORDATE DE QUE ALGUIEN TE DEJÓ ESTAS PISTAS PARA QUE ENCUENTRES LA CAJA! </p>","0","","","","","","","","",""
"","learner","42","536766","0.0-17.0-0.0","1528662594244","92-12","12502","","","","false","427","728","297","446","[533.28,303.74]","[664.4,623.46]","true","null"
