"success","trial_type","trial_index","time_elapsed","internal_node_id","start_time","Id","rt","responses","stimulus","button_pressed","Prueba","X_left","X_right","Y_top","Y_bottom","Circles","Crosses","Consistency","key_press"
"true","fullscreen","0","2404","0.0-0.0","1528660722666","83-10","","","","","","","","","","","","",""
"","survey-text","1","10271","0.0-1.0","1528660722666","83-10","7863","{""Q0"":""83-10""}","","","","","","","","","","",""
"","my_image_button","2","21278","0.0-2.0-0.0","1528660722666","83-10","11007","","img/caja.png","0","","","","","","","","",""
"","my_image_button","3","34046","0.0-2.0-1.0","1528660722666","83-10","12767","","img/caja_con_ejemplos.png","0","","","","","","","","",""
"","my_image_button","4","45087","0.0-2.0-2.0","1528660722666","83-10","11040","","","0","","","","","","","","",""
"","learner","5","59559","0.0-3.0-0.0","1528660722666","83-10","14465","","","","true","381","539","570","677","[376.73,568],[536.74,674.75]","","false","null"
"","learner","6","72250","0.0-3.0-1.0","1528660722666","83-10","12689","","","","true","257","388","366","547","[334.61,389.14]","[264.43,564.91]","true","null"
"","learner","7","85386","0.0-3.0-2.0","1528660722666","83-10","13134","","","","true","646","748","281","463","","[722.9,266.85],[556.69,447.81]","true","null"
"","learner","8","91185","0.0-3.0-3.0","1528660722666","83-10","5798","","","","true","494","638","367","562","[558.98,426.88]","[591.47,580.02]","true","null"
"","check_point_button","9","96914","0.0-4.0","1528660722666","83-10","5727","","<p><font size='25px'>ENTONCES, ¿QUÉ TENÉS QUE HACER? </font></p>","0","","","","","","","","",""
"","html-button-response","10","99513","0.0-5.0","1528660722666","83-10","2598","","<p align='center' style='font-size:25px;' > HAY 10 NIVELES <br> ¿ESTÁS LISTO/A PARA EMPEZAR? </p>","0","","","","","","","","",""
"","learner","11","107465","0.0-6.0-0.0","1528660722666","83-10","7950","","","","false","444","586","302","494","[464.59,469.74],[458.9,335.92]","","true","null"
"","learner","12","115457","0.0-6.0-1.0","1528660722666","83-10","7989","","","","false","513","654","641","854","[519.66,758.9]","[626.22,461.19]","true","null"
"","learner","13","122321","0.0-6.0-2.0","1528660722666","83-10","6863","","","","false","555","732","204","481","","[760.26,486.58],[517.71,210.08]","true","null"
"","learner","14","128435","0.0-6.0-3.0","1528660722666","83-10","6112","","","","false","458","630","300","642","[546.39,406.21]","[276.56,705.37]","true","null"
"","learner","15","133659","0.0-6.0-4.0","1528660722666","83-10","5222","","","","false","331","474","496","701","[438.77,613.53]","[285.37,516.52]","true","null"
"","check_point_button","16","136892","0.0-7.0","1528660722666","83-10","3230","","<p><font size='25'>¡FELICITACIONES! <br><br> TERMINASTE EL NIVEL 1</font></p>","0","","","","","","","","",""
"","learner","17","142860","0.0-8.0-0.0","1528660722666","83-10","5965","","","","false","433","523","604","796","[482.27,723.48]","[389.87,605.58]","true","null"
"","learner","18","150348","0.0-8.0-1.0","1528660722666","83-10","7486","","","","false","358","513","391","523","[492.9,503.84],[419.6,401.77]","","true","null"
"","learner","19","156931","0.0-8.0-2.0","1528660722666","83-10","6582","","","","false","507","632","301","550","","[562.15,276.55],[510.77,563.23]","true","null"
"","learner","20","162004","0.0-8.0-3.0","1528660722666","83-10","5071","","","","false","339","446","460","632","","[443.83,651.06],[314.9,447.59]","true","null"
"","learner","21","166203","0.0-8.0-4.0","1528660722666","83-10","4199","","","","false","545","665","512","682","[606.87,590.63]","[436.01,646.57]","true","null"
